t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,369.9999999999996,-5.093486264998534e+19,-2.5641997662475737e-219,350544517169413.8,3.469309830923674e+18,408794826391797.75,1.1664786342915139e+18,8.21298247447813e+17,6.051677472592065e+17,6.706768309135196e+17,2.0492903166805968e+17
1.9523809523809523,369.9999999999996,-5.259080492456709e+19,-8.941317194248928e-219,533008416438846.75,5.196307780706824e+18,603930699369280.8,1.724491905268126e+18,1.2141993461967217e+18,8.946741339529274e+17,1.0430850302603039e+18,3.187204259129357e+17
2.8594104308390023,369.9999999999996,-5.308888335909776e+19,-6.289573436847834e-218,674868275390243.1,6.38927892220705e+18,738825574470318.2,2.1082731569082813e+18,1.4844099992747996e+18,1.0937769190010755e+18,1.3032039471111956e+18,3.982012060618369e+17
3.7232480293704784,369.9999999999996,-5.330823811583357e+19,-1.4664594244432332e-217,787756400541983.2,7.335941589840706e+18,845977717168300.2,2.4133536358414377e+18,1.6992115672204884e+18,1.2520519193751767e+18,1.50869928506997e+18,4.609914482159206e+17
4.630277507828528,369.9999999999996,-5.344332094437786e+19,-4.438117065498216e-217,889017634478720.4,8.207400731326943e+18,944406962981025.4,2.6943794103895634e+18,1.8970837706053875e+18,1.3978526483914842e+18,1.697554323071188e+18,5.1869715427186195e+17
5.582658460209481,369.9999999999996,-5.354012416666566e+19,-1.2880398304534408e-216,983059471339874.1,9.030227635291853e+18,1036973093922485.1,2.9601114106891223e+18,2.0841995516597281e+18,1.53572760074107e+18,1.875193306955652e+18,5.7297573268101754e+17
6.582658460209481,369.9999999999996,-5.361466514263461e+19,-3.0927438077629825e-216,1072833207275053.8,9.81964408942393e+18,1125706757758314.2,3.214914587491963e+18,2.263622136330705e+18,1.6679338785565468e+18,2.045853150954544e+18,6.251217961251372e+17
7.6326584602094805,369.9999999999996,-5.367546787913176e+19,-6.619014906650665e-216,1159841324166926.2,1.0584678413822888e+19,1211483564210762.8,3.4621466372048983e+18,2.4377219426784707e+18,1.7962181162671631e+18,2.210722002983355e+18,6.754983898006216e+17
8.73515846020948,369.9999999999996,-5.372565327047963e+19,-1.6581438884090137e-215,1244167025227419.2,1.1332625628245991e+19,1295378349361329.0,3.7036190546397256e+18,2.6077640741882803e+18,1.921512481903895e+18,2.372316106319499e+18,7.248743658200127e+17
9.892783460209479,369.9999999999996,-5.376916520771352e+19,-3.575953647504321e-215,1328077420388643.5,1.2067590831594086e+19,1377716659070390.5,3.9411507840154813e+18,2.7750375599021926e+18,2.0447667989686492e+18,2.5306697065236664e+18,7.73260188104634e+17
11.10828971020948,369.9999999999996,-5.380623287478416e+19,-8.251645689698728e-215,1409491807589750.0,1.2794239944552206e+19,1459057108802295.8,4.1758457715865267e+18,2.9403133959705887e+18,2.166549161676048e+18,2.6874866040529495e+18,8.211764623497069e+17
12.38457127270948,369.9999999999996,-5.38394676793486e+19,-1.7744220477478941e-214,1491808973388107.5,1.3514796618401495e+19,1539792942525586.5,4.40863612597302e+18,3.104249458509406e+18,2.287344323616431e+18,2.842877955359888e+18,8.686571530268406e+17
13.72466691333448,369.9999999999996,-5.38686063732408e+19,-3.9906709208439586e-214,1572280199584015.2,1.423232496373388e+19,1619955870060742.0,4.640526899283418e+18,3.2675576472442665e+18,2.407676848914691e+18,2.997475914042106e+18,9.158954181797556e+17
15.13176733599073,369.9999999999996,-5.389499198211163e+19,-8.293094900417038e-214,1653537792540490.0,1.4948595372631304e+19,1700191924770131.5,4.871832815925094e+18,3.430449591565902e+18,2.5277026613087764e+18,3.15211141847028e+18,9.631451556439343e+17
16.609222779779792,369.9999999999996,-5.391891386748046e+19,-1.5090905046569367e-213,1734559599403799.5,1.5665328984767105e+19,1780207950584811.8,5.103553776922194e+18,3.5936435028093384e+18,2.6479509894975585e+18,3.306382428245951e+18,1.0102835197420707e+18
18.160550995758307,369.9999999999996,-5.394051492602199e+19,-2.5695127942187952e-213,1815307102087938.0,1.6384382493176494e+19,1860634414448143.8,5.335744334509203e+18,3.7571623168665856e+18,2.768438712011166e+18,3.461638356974861e+18,1.0577228312981425e+18
19.789445622535748,369.9999999999996,-5.396066118303482e+19,-4.134059512676318e-213,1897533151493879.2,1.7106566435685667e+19,1941309835137169.8,5.569202164790752e+18,3.9215813880294866e+18,2.8895897937647923e+18,3.617122401278595e+18,1.1052318448354099e+18
21.499784980652063,369.9999999999996,-5.397887740430124e+19,-5.369868601962997e-213,1978744953870125.5,1.7833697884165655e+19,2022460680668834.8,5.804082949831763e+18,4.087001441433983e+18,3.011478440867106e+18,3.773974861070785e+18,1.1531589853274834e+18
23.29564130667419,369.9999999999996,-5.399608608668319e+19,-4.7137603378280295e-213,2062200507871959.8,1.856627615611127e+19,2104367754687600.8,6.040805067884042e+18,4.2537195669528663e+18,3.1343235654819236e+18,3.931859786192858e+18,1.2014016013370217e+18
25.18129044899743,369.9999999999996,-5.4011842016311206e+19,7.56920405935402e-213,2144938219703788.5,1.930576810393068e+19,2186759931707153.2,6.279786082769934e+18,4.4220343947117204e+18,3.2583452174555233e+18,4.0911860763894385e+18,1.2500846344526612e+18
27.16122204843683,369.9999999999996,-5.402671315753214e+19,3.778833764546383e-212,2229616386623443.2,2.005278607171748e+19,2270287637430842.5,6.521086068804793e+18,4.591977469355486e+18,3.3835666253033487e+18,4.252332258558727e+18,1.2993237456710712e+18
29.240150227848197,369.9999999999996,-5.404057876721226e+19,1.1976371083941362e-211,2314596899824328.5,2.080832494395262e+19,2354416071539552.0,6.76532282547223e+18,4.763999478800987e+18,3.510319897078887e+18,4.414989239715661e+18,1.3490244899134853e+18
31.423024816230136,369.9999999999996,-5.405359640087083e+19,3.0898783268750373e-211,2400782646340973.0,2.157322085674086e+19,2439877314204296.5,7.01235700567272e+18,4.937983842568164e+18,3.6385191055190374e+18,4.5800580584834053e+18,1.3994621845369807e+18
33.71504313403117,369.9999999999996,-5.406592745950345e+19,6.4807679967763245e-211,2488334347578283.5,2.234809485297325e+19,2526167058245994.0,7.262864244604364e+18,5.11442618565943e+18,3.7685294762098043e+18,4.74683778773113e+18,1.4504226573626929e+18
36.12166236772226,369.9999999999996,-5.407747174234209e+19,1.637445239235713e-210,2576521804767137.5,2.3133926489971257e+19,2613873480267843.5,7.516658559364172e+18,5.29317591292389e+18,3.900240016700033e+18,4.916421655428033e+18,1.5022399502700987e+18
38.6486125630979,369.9999999999996,-5.408851823534981e+19,3.982287186700502e-210,2666797048647517.0,2.3931132729159553e+19,2702670113341608.0,7.774377080446907e+18,5.474700650099497e+18,4.0339953203457935e+18,5.088018034037807e+18,1.5546721770675494e+18
41.301910268242324,369.9999999999996,-5.409887073241955e+19,7.506351902081225e-210,2757496044297277.0,2.47407282926492e+19,2792947902999486.5,8.035859440751317e+18,5.658869827967432e+18,4.1696991533828736e+18,5.262701688459441e+18,1.6080477381408453e+18
44.08787285864397,369.9999999999996,-5.410882946443613e+19,1.240931567640524e-209,2850647834672028.0,2.556305654450644e+19,2884542679422811.0,8.301685240817431e+18,5.846108441598295e+18,4.307664694144214e+18,5.439724833777637e+18,1.662138143654758e+18
47.01313357856569,369.9999999999996,-5.411819502967263e+19,1.972779090954538e-209,2944294153301288.0,2.6399102332683338e+19,2977721767665213.5,8.571720995860517e+18,6.036306477217009e+18,4.4478108572388634e+18,5.620091734298663e+18,1.7172502521473144e+18
50.08465733448351,369.9999999999996,-5.412722627094873e+19,3.3664007543946974e-209,3040520078506213.5,2.724920884216652e+19,3072379291571334.5,8.846516812925685e+18,6.229867501492311e+18,4.5904350307296707e+18,5.803105479049727e+18,1.7731711185990505e+18
53.30975727819721,369.9999999999996,-5.4135758889430704e+19,6.724170693432533e-209,3137495245500407.0,2.8114300474183455e+19,3168784082096339.5,9.12593960823738e+18,6.426681425046593e+18,4.735456073017597e+18,5.989723727402863e+18,1.83019336115142e+18
56.6961122190966,369.9999999999996,-5.414399099137843e+19,1.4045043325221535e-208,3237001589806048.0,2.8994768433276494e+19,3266760709913347.0,9.410539437614698e+18,6.627153004109375e+18,4.883172250377157e+18,6.179285090202117e+18,1.8881148886734374e+18
60.25178490704096,369.9999999999996,-5.415181295698552e+19,6.724978475461094e-208,3337689044591393.5,2.9891446205070012e+19,3366702728113890.5,9.700177719119243e+18,6.831166835047431e+18,5.033498503475148e+18,6.37268840858673e+18,1.947210347068759e+18
63.98524122938253,369.9999999999996,-5.415934686963226e+19,2.3881283802510545e-207,3440653891446996.0,3.0804829275319177e+19,3468267491134006.0,9.995386428322122e+18,7.03911565917404e+18,5.186724246389545e+18,6.569382653655526e+18,2.0073113663953603e+18
67.90537036784119,369.9999999999996,-5.416655796502594e+19,5.4930357616742985e-207,3545453487300931.5,3.1735612177421267e+19,3572024329446663.0,1.029608522091977e+19,7.25092653993483e+18,5.342795713532103e+18,6.770058300166348e+18,2.0686289250514678e+18
72.02150596322278,369.9999999999996,-5.417347674725289e+19,1.207597108632186e-206,3652073323742288.5,3.268445482349894e+19,3677496232140114.0,1.0602683923718218e+19,7.466901132256421e+18,5.50193519535441e+18,6.974505959448517e+18,2.1310990431654907e+18
76.34344833837345,369.9999999999996,-5.418015250048578e+19,2.1950253146224507e-206,3761288399888605.5,3.3651886749369975e+19,3785279341210480.5,1.0915301760608172e+19,7.687116810034858e+18,5.664199695318456e+18,7.182935935404283e+18,2.194785980263111e+18
80.88148783228165,369.9999999999996,-5.418653645083025e+19,3.065008567796419e-206,3871968461531092.0,3.4638719128337916e+19,3895046020537371.5,1.1234092920326666e+19,7.911681261526462e+18,5.829668561271917e+18,7.395709305240055e+18,2.2598000654907364e+18
85.64642930088526,369.9999999999996,-5.41927222795331e+19,1.15558185519597e-207,3985599422096634.5,3.564541758258185e+19,4007038412458625.0,1.1559443376176583e+19,8.140875026797189e+18,5.998548519660017e+18,7.612512527575728e+18,2.3260454945377746e+18
90.64961784291906,369.9999999999996,-5.419865471302427e+19,-7.971290510106674e-206,4101061693913165.5,3.6672769523259077e+19,4121439750516824.5,1.1891332808775023e+19,8.374671663510813e+18,6.17082006962496e+18,7.834000197372575e+18,2.393722282531287e+18
95.41455931152267,369.9999999999996,-5.420401584311408e+19,-1.3767034690698095e-205,4211155745096104.0,3.762565423062486e+19,4228655371308102.5,1.2199162553892297e+19,8.591471786468297e+18,6.330567780102896e+18,8.03949878224659e+18,2.45651351679837e+18
100.41774785355646,369.9999999999996,-5.420915922804966e+19,-2.2382998246824085e-205,4322566825695445.0,3.860044965003357e+19,4338142811833456.0,1.2514082215145525e+19,8.813272697670167e+18,6.494000298204155e+18,8.249693920372617e+18,2.520739809003569e+18
105.67109582269194,369.9999999999996,-5.421408532035122e+19,-2.870930611616042e-204,4434918907148324.5,3.959810620110492e+19,4449348521625794.0,1.2836367754953523e+19,9.040288908908207e+18,6.661275713795087e+18,8.464817532269458e+18,2.58647202374985e+18
111.1871111902842,369.9999999999996,-5.421888343968658e+19,-9.584602001193012e-204,4550147534155680.0,4.061917894838684e+19,4562972870191887.0,1.316635547405325e+19,9.272755499367004e+18,6.83256724132751e+18,8.684722427157847e+18,2.6536651860768876e+18
116.97892732625607,369.9999999999996,-5.422352369379838e+19,-1.8831847342130457e-203,4667459089687104.0,4.166442972911522e+19,4679282281638036.0,1.3504024878864312e+19,9.510636172727929e+18,7.007848105307775e+18,8.910056551283965e+18,2.7225172795598996e+18
122.49494269384833,369.9999999999996,-5.4227755420574245e+19,-2.1799063676339317e-203,4779708324297305.0,4.263656432268493e+19,4788705403612286.0,1.381807515877469e+19,9.731820832438716e+18,7.170826537343627e+18,9.119698759454599e+18,2.786574620945395e+18
128.2867588298202,369.9999999999996,-5.42318456215614e+19,5.155249860728668e-204,4893524304015582.0,4.363361589699151e+19,4900662798897746.0,1.4140192738556537e+19,9.95869782800535e+18,7.33799934369081e+18,9.334671165677834e+18,2.852260633958071e+18
134.36816577259066,369.9999999999996,-5.423579337250586e+19,-4.6056006314127107e-203,5008622528148997.0,4.465651212465322e+19,5014623826158728.0,1.4470625831268497e+19,1.0191463405019961e+19,7.509511156785199e+18,9.555233733363276e+18,2.9196547518619873e+18
140.75364306249963,369.9999999999996,-5.423966355852279e+19,-1.4045437701192323e-202,5126859773989789.0,4.570584014301097e+19,5131294912364587.0,1.4809732493605229e+19,1.043036772907186e+19,7.685546307083717e+18,9.781227159750228e+18,2.98870829881359e+18
147.45839421690408,369.9999999999996,-5.424343690825882e+19,-4.2413843100334914e-203,5247672692032568.0,4.678233516341351e+19,5251029939376179.0,1.5157513907208565e+19,1.067538780205626e+19,7.866087815074087e+18,1.0013244461955686e+19,3.05960247448751e+18
153.84387150681306,369.9999999999996,-5.42468937618814e+19,4.83657799772912e-202,5363339830446205.0,4.778549483772666e+19,5364021670489550.0,1.5481544465087429e+19,1.0903600896904342e+19,8.034245101759393e+18,1.0229650477639254e+19,3.1257265348352937e+18
160.5486226612175,369.9999999999996,-5.425025913056455e+19,1.6371859501025444e-201,5480989116695874.0,4.881624852199292e+19,5479682097985505.0,1.5814591456620034e+19,1.1138185268235426e+19,8.207097050292641e+18,1.0451806526013737e+19,3.1936075496164127e+18
167.58861137334216,369.9999999999996,-5.425352264781935e+19,1.0343320917927192e-200,5600133212670528.0,4.9875564754868806e+19,5597725891441992.0,1.615677827805246e+19,1.1379241062985769e+19,8.384717472258729e+18,1.0680227297208435e+19,3.263402785259267e+18
174.2933625277466,369.9999999999996,-5.425652754848202e+19,-1.63778093060307e-201,5714434066092608.0,5.0864290239349735e+19,5709171229639535.0,1.6476225020808298e+19,1.1604226406159835e+19,8.550496412618736e+18,1.0893384608527139e+19,3.328534185940006e+18
181.33335123987126,369.9999999999996,-5.4259450804515504e+19,-4.0463321835490453e-200,5830256242236853.0,5.188187230309669e+19,5823399702292922.0,1.6804946225089804e+19,1.1835760341589623e+19,8.721100662715602e+18,1.11128257667918e+19,3.395585650965341e+18
188.72533938760216,369.9999999999996,-5.426230718230242e+19,2.8025966615221667e-200,5948033571371512.0,5.292921915509569e+19,5939945311685163.0,1.714329382168233e+19,1.2074119255337312e+19,8.896733916033912e+18,1.133860916156773e+19,3.4645750215913554e+18
196.4869269427196,369.9999999999996,-5.4265131458946154e+19,1.8287232949690774e-199,6069292280682515.0,5.400701247608873e+19,6059719693237748.0,1.7491582228477608e+19,1.231951388443977e+19,9.077551438291601e+18,1.1570733890735407e+19,3.5355020221704e+18
204.63659387559292,369.9999999999996,-5.426791094497754e+19,3.570869394947528e-199,6193569284218122.0,5.511604357538572e+19,6182953017184894.0,1.784986198362269e+19,1.2571953695370748e+19,9.263560167860937e+18,1.1809754966472989e+19,3.608536239756924e+18
212.39818143071037,369.9999999999996,-5.427048098666697e+19,2.688763402025122e-199,6312998256442997.0,5.615231606490856e+19,6299753324838364.0,1.818458756699752e+19,1.28077022782282e+19,9.437269933089155e+18,1.2033301431072332e+19,3.67684210394008e+18
220.54784836358368,369.9999999999996,-5.427300063598411e+19,-1.2702684247709163e-200,6434666413670575.0,5.7219867875097e+19,6419488253997424.0,1.8529524568199467e+19,1.3050671926609983e+19,9.616300532988473e+18,1.2263374487971973e+19,3.747142204659444e+18
229.10499864310066,369.9999999999996,-5.427546465181634e+19,-3.990673574650627e-198,6558293028887908.0,5.831971232122197e+19,6541975197573202.0,1.8884810107701883e+19,1.3300974982049995e+19,9.800734768671881e+18,1.2500496149032636e+19,3.819596045539125e+18
237.25466557597397,369.9999999999996,-5.427774668552154e+19,5.7336621485384305e-199,6677034347277996.0,5.9348585407174115e+19,6658001969015977.0,1.9217191009559757e+19,1.3535069475932258e+19,9.973225725528875e+18,1.2722372547959138e+19,3.887391611877804e+18
245.81181585549095,369.9999999999996,-5.427998570523868e+19,8.873411678714986e-198,6797831901863750.0,6.040974251885539e+19,6777062582481754.0,1.956003410706852e+19,1.3776563630342314e+19,1.0151169116705903e+19,1.2951115483597935e+19,3.957285286656355e+18
254.79682364898378,369.9999999999996,-5.42821838147924e+19,-6.201429008964087e-198,6920753523364796.0,6.150420745437408e+19,6898840272472451.0,1.9913573522267234e+19,1.4025642103660855e+19,1.033470103478976e+19,1.318708432329619e+19,4.0293868765641876e+18
263.35397392850075,369.9999999999996,-5.428422896439928e+19,-1.7379031997528257e-197,7039132032675151.0,6.252905435931471e+19,7014472407205979.0,2.024469235598502e+19,1.4258852825272738e+19,1.050654079742004e+19,1.340801982857532e+19,4.0968949476217277e+18
272.3389817219936,369.9999999999996,-5.428623614232496e+19,-2.4112479023313975e-196,7159353247756460.0,6.358710910006689e+19,7133168921280065.0,2.0586490883243876e+19,1.4499610805283236e+19,1.068394174293504e+19,1.363616666535384e+19,4.1666064810818586e+18
281.77323990516106,369.9999999999996,-5.428821630963952e+19,8.958452604955589e-196,7282038253118659.0,6.4679385168065405e+19,7254607437557291.0,2.0939336835162837e+19,1.4748208045578844e+19,1.0867119077998395e+19,1.3871630729591319e+19,4.2385538340433464e+18
291.6792109974869,369.9999999999996,-5.429019028969217e+19,4.044647843917102e-195,7408617821405223.0,6.5806720850049384e+19,7379737360572857.0,2.1303600215680315e+19,1.500488970376664e+19,1.1056253424208644e+19,1.4114442754118435e+19,4.3127463970933386e+18
302.08048064442903,369.9999999999996,-5.4292152866870125e+19,1.088663841002928e-195,7538920018011711.0,6.697001002164238e+19,7508893734527999.0,2.167941945024157e+19,1.5269724423794012e+19,1.12513953206342e+19,1.4365089967571556e+19,4.3893330456484987e+18
311.9864517367549,369.9999999999996,-5.429398074382198e+19,3.468861702992988e-195,7664394984715635.0,6.8059797574498615e+19,7631904338570300.0,2.203139561250094e+19,1.551762085100867e+19,1.1434056142111785e+19,1.4600243236252797e+19,4.46118543330113e+18
322.387721383697,369.9999999999996,-5.429578517565201e+19,-9.537531314435515e-195,7792418741700594.0,6.918530612294078e+19,7757962686644578.0,2.239504905299541e+19,1.5773788618083693e+19,1.1622811710657927e+19,1.4842804871316036e+19,4.535301488459373e+18
333.3090545129862,369.9999999999996,-5.429756679630565e+19,-3.991409062431009e-194,7923129682629936.0,7.034763242610598e+19,7887355876319677.0,2.2770565309995622e+19,1.603837827991772e+19,1.1817772991989187e+19,1.5093272189598732e+19,4.611833169045792e+18
343.71032415992835,369.9999999999996,-5.429922363158631e+19,-7.88910636308559e-195,8048631727996866.0,7.143737666715845e+19,8010432919840196.0,2.31225313379541e+19,1.6286259559988564e+19,1.2000422640898392e+19,1.53284201338732e+19,4.683683929796353e+18
354.63165728921757,369.9999999999996,-5.430086179607039e+19,1.5754078963478866e-193,8176686702470726.0,7.256371718019134e+19,8136554274132262.0,2.3486450473878503e+19,1.654261684608746e+19,1.2189317858735876e+19,1.5571163305923408e+19,4.757855454589502e+18
366.09905707497126,369.9999999999996,-5.430248347865518e+19,8.891521736753976e-194,8307570831835376.0,7.372777823632914e+19,8266115306887053.0,2.3862529633656545e+19,1.680761065139213e+19,1.2384576941765229e+19,1.582199029024444e+19,4.834497033132079e+18
377.0203902042605,369.9999999999996,-5.430399452231457e+19,3.403937999953062e-193,8433307117175521.0,7.481990520241314e+19,8389483385459053.0,2.4215264484379603e+19,1.7056034112929747e+19,1.2567626094712336e+19,1.6057652721615563e+19,4.906504998273287e+18
388.48778999001416,369.9999999999996,-5.430549135666862e+19,-2.6573301835933613e-192,8561662649330639.0,7.594947371883414e+19,8515933021380334.0,2.4580219364932186e+19,1.7313124318028095e+19,1.2757061364057987e+19,1.6301099547684162e+19,4.980891528460945e+18
400.52855976505555,369.9999999999996,-5.4306976725418566e+19,-2.465430116131136e-192,8692995856253916.0,7.711763567790935e+19,8645924860849727.0,2.4957626454961717e+19,1.7579061731021875e+19,1.295301575035022e+19,1.6552794501081586e+19,5.057798319776866e+18
411.99595955080923,369.9999999999996,-5.4308363124653375e+19,-1.9513605591860805e-191,8819225432030110.0,7.821427248273085e+19,8769834306532606.0,2.5311818598246613e+19,1.7828512210272436e+19,1.3136821655643152e+19,1.6789427968464073e+19,5.130102990365988e+18
422.91729268009846,369.9999999999996,-5.430965046050703e+19,-1.0870598513674919e-190,8939711631423797.0,7.924462906360734e+19,8887321794272742.0,2.564472197546245e+19,1.8062885207905798e+19,1.3309517698306124e+19,1.701166760311046e+19,5.198009545396848e+18
434.38469246585214,369.9999999999996,-5.4310915152037675e+19,-7.230268887274098e-191,9061367861489732.0,8.031200075012705e+19,9007393409306232.0,2.5989541513901867e+19,1.8305737697853729e+19,1.3488461921548052e+19,1.7241848314889832e+19,5.268342540662789e+18
446.4254622408935,369.9999999999996,-5.43121707420374e+19,3.0811711967764e-190,9185478554806236.0,8.141762275084039e+19,9130247003247640.0,2.634668681767285e+19,1.8557382746764853e+19,1.3673885042998401e+19,1.7480184830689108e+19,5.341167587157053e+18
459.068270504687,369.9999999999996,-5.431343364734924e+19,6.031967654284239e-190,9313812938009950.0,8.256255918186329e+19,9257193287391456.0,2.6716602905529795e+19,1.8818087901252858e+19,1.3865984137863504e+19,1.772679311309845e+19,5.416520117893284e+18
472.3432191816701,369.9999999999996,-5.43147023456961e+19,1.2143029103641332e-189,9446411266652464.0,8.374790052898336e+19,9388652205281674.0,2.709952408752227e+19,1.908797450624124e+19,1.4064848555984284e+19,1.7982167220583297e+19,5.49455109518037e+18
484.9860274454636,369.9999999999996,-5.431589515696861e+19,-3.013193822131695e-189,9574514583241514.0,8.48617165658301e+19,9514459725809210.0,2.745926225295571e+19,1.934134183309519e+19,1.4251540580563175e+19,1.8222497559501599e+19,5.567985365405435e+18
