t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,1301436301972856.8,2401541677724917.5,422763850992510.6,677341524759550.8,0.0,0.0,0.0,-2.162416271574588e-76
0.202,1930314056588573.5,3644200380633496.0,627051070613093.5,1004645444729258.6,19732047292.861946,66610578490.713326,2238215715229.45,79865250361558.83
0.30604000000000003,2391109097646257.5,4618911458281991.0,776737608815314.1,1244469466437054.0,49373150973.61674,166673164762.80716,5602650610434.39,200776588457183.78
0.41216080000000005,2765522551278581.0,5465945558526836.0,898363599805545.4,1439335579150298.0,86514942949.71234,292057050333.2542,9819000547246.371,352526255751880.06
0.5204040160000001,3084897260255993.0,6238088712108101.0,1002110580849222.2,1605556390482578.5,129968652782.1803,438749138712.3134,14752203504261.463,530203559224549.3
0.6308120963200001,3365110747820673.5,6961562201655820.0,1093136271353179.9,1751395469795156.5,179005598157.26416,604289549974.9973,20319508725420.95,730816908813258.5
0.7434283382464002,3615534241197889.0,7651561513131781.0,1174484858943324.2,1881730138242438.2,233127969729.15753,786997798900.0266,26464395549324.99,952327753430179.1
0.8582969050113283,3842260688569660.5,8317804785481900.0,1248135601711177.2,1999731513449946.0,291973209581.93195,985649987377.1412,33145704876157.51,1193253653677992.5
0.9754628431115548,4049525728954116.0,8966951790546491.0,1315464421871795.2,2107604063403615.0,355266164214.1303,1199317279762.1304,40332203136552.41,1452470789736438.0
1.094972099973786,4240421980026779.5,9603807988347346.0,1377475937932648.8,2206957362600660.8,422792151282.59845,1427274980564.0,47999523041712.836,1729103117613705.0
1.2168715419732616,4417293872908507.5,1.0231983508180172e+16,1434931724435143.2,2299011586598630.5,494380487880.8312,1668946928786.8003,56128292897505.67,2022454703923716.5
1.3412089728127268,4581972107000545.0,1.0854280563871314e+16,1488426473218202.0,2384719535683339.5,569893775346.6707,1923869325418.7915,64702919813153.07,2331965765055309.0
1.4680331522689813,4735920896396109.0,1.1472934337658892e+16,1538435825542140.2,2464843270297687.0,649220587555.0847,2191666050525.354,73710759469079.97,2657182699315787.0
1.597393815314361,4880334714921652.0,1.208976966641027e+16,1585347799141699.2,2540004462676821.0,732270287848.9681,2472031166257.5493,83141527627432.72,2997736860588562.5
1.729341691620648,5016204266258096.0,1.270630681835517e+16,1629484218228685.0,2610718731459879.5,818969238935.5471,2764716122265.1577,92986869825677.22,3353329047221627.5
1.863928525453061,5144362891609265.0,1.3323835161997114e+16,1671115788747842.8,2677419794885959.0,909257958955.9854,3069520155218.393,103240038509744.95,3723717870130130.5
2.001207095962122,5265520092282450.0,1.394346585330086e+16,1710472987988325.5,2740476917855635.5,1003088940656.907,3386282926838.921,113895645459649.77,4108710837847321.0
2.1412312378813647,5380286303675801.0,1.4566170389772414e+16,1747754112266511.0,2800207805725950.0,1100424947817.5603,3714878773056.308,124949468403084.55,4508157395980181.0
2.284055862638992,5489191571239121.0,1.519280939189113e+16,1783131343701111.5,2856888324344690.0,1201237663148.9685,4055212139667.409,136398297533826.47,4921943405269559.0
2.4297369798917723,5592699877349565.0,1.5824154470689014e+16,1816755404213707.8,2910759956572923.0,1305506600263.796,4407213909448.317,148239812010661.75,5349986700032439.0
2.578331719489608,5691220303130029.0,1.6460905104455918e+16,1848759181379275.0,2962035611531350.5,1413218217574.5295,4770838410937.982,160472479380902.88,5792233472405859.0
2.7298983538794,5785115845183144.0,1.710370184771871e+16,1879260592489862.5,3010904213331009.0,1524365189032.9868,5146060956688.673,173095472809308.44,6248655297759644.0
2.884496320956988,5874710466676058.0,1.7753136801462594e+16,1908364875057679.0,3057534370859548.5,1638945798405.1733,5532875798548.838,186108602330948.75,6719246664941417.0
3.0421862473761276,5960294799710210.0,1.8409762008708196e+16,1936166439196074.0,3102077345619395.5,1756963432079.5403,5931294415576.955,199512257289461.47,7204022909045391.0
3.2030299723236504,6042130803914464.0,1.90740962580087e+16,1962750380935848.5,3144669476324988.0,1878426151366.905,6341344070305.221,213307357798885.97,7703018468812851.0
3.3670905717701234,6120455607607544.0,1.974663065072761e+16,1988193730004105.5,3185434178062557.0,2003346329598.8538,6763066583752.357,227495313561005.16,8216285408579030.0
3.5344323832055258,6195484701815588.0,2.042783319806868e+16,2012566487381879.0,3224483604638821.5,2131740342551.4385,7196517290454.07,242077988735710.56,8743892157863702.0
3.7051210308696363,6267414616840141.0,2.111815264910618e+16,2035932494771358.5,3261920041619433.0,2263628303137.6274,7641764142938.775,257057671836285.75,9285922431592870.0
3.879223451487029,6336425181279275.0,2.1818021703814204e+16,2058350168425527.5,3297837082052300.5,2399033833148.3496,8098886941274.637,272437049829985.44,9842474301452694.0
4.0568079205167695,6402681441260824.0,2.2527859730173804e+16,2079873122599636.8,3332320625345835.5,2537983866233.1475,8567976668078.419,288219185784505.75,1.0413659394648678e+16
4.237944078927105,6466335300995368.0,2.324807507831811e+16,2100550702475138.2,3365449731106181.0,2680508477407.4937,9049134913076.121,304407499525360.06,1.0999602200825612e+16
4.422702960505647,6527526933102331.0,2.397906706494172e+16,2120428442295734.5,3397297353151274.5,2826640735232.9814,9542473374206.527,321005750866740.6,1.1600439471416194e+16
4.61115701971576,6586385997447942.0,2.4721227686130588e+16,2139548461299666.8,3427930973863541.5,2976416573496.785,10048113424553.668,338018025055604.56,1.2216319698465782e+16
4.803380160110075,6643032699707648.0,2.5474943105164372e+16,2157949807587411.8,3457413155126035.5,3129874679758.86,10566185736225.65,355448720130328.3,1.2847402662196944e+16
4.9994477633122765,6697578714983918.0,2.624059495281927e+16,2175668758153464.0,3485802019025782.0,3287056398571.7227,11096829953769.367,373302535944768.2,1.3493859038358992e+16
5.199436718578522,6750127997176564.0,2.7018561470636196e+16,2192739081805475.0,3513151669096204.5,3448005647530.7256,11640194410902.61,391584464648645.9,1.4155870057850884e+16
5.403425452950093,6800777491124616.0,2.7809218522039396e+16,2209192270499284.2,3539512560956238.0,3612768844600.8564,12196435885318.137,410299782447901.3,1.4833627212281448e+16
5.611493962009095,6849617761597579.0,2.8612940491757812e+16,2225057743663040.8,3564931829673305.0,3781394845402.227,12765719387111.611,429454042495460.7,1.5527332000095918e+16
5.823723841249277,6896733550847639.0,2.9430101090453676e+16,2240363029314699.8,3589453579945149.5,3953934889331.9785,13348217977043.924,449053068785012.56,1.6237195708694798e+16
6.040198318074262,6942204274516746.0,3.026107407860486e+16,2255133925154506.5,3613119144198190.0,4130442553561.8154,13944112611396.219,469102950938833.9,1.6963439228631628e+16
6.261002284435747,6986104464130938.0,3.110623392137365e+16,2269394642306628.5,3635967312886731.5,4310973714086.2446,14553592010631.74,489610039795960.94,1.7706292896528668e+16
6.486222330124463,7028504163133947.0,3.1965956384308452e+16,2283167933968352.0,3658034540611400.5,4495586513109.505,15176852549462.262,510580943719995.44,1.8465996363812188e+16
6.715946776726952,7069469282358088.0,3.2840619078181916e+16,2296475210882677.5,3679355131126487.5,4684341332155.49,15814098166239.887,532022525556616.6,1.9242798488759576e+16
6.950265712261491,7109061919957388.0,3.3730601959996452e+16,2309336645266672.0,3699961403851265.0,4877300770365.305,16465540289868.395,553941900180102.8,2.0036957249680788e+16
7.18927102650672,7147340650100916.0,3.463628779613889e+16,2321771264591826.0,3719883844122594.0,5074529627516.879,17131397782661.234,576346432575991.6,2.0848739677337404e+16
7.433056447036854,7184360784118498.0,3.555806259279098e+16,2333797036415668.0,3739151239109866.5,5276094891359.071,17811896897772.5,599243736413687.8,2.167842180494412e+16
7.681717575977592,7220174607279837.0,3.649631599797482e+16,2345430945298054.0,3757790801048442.5,5482065728904.07,18507271249996.59,622641673068563.4,2.252628863430101e+16
7.935351927497144,7254831593959709.0,3.745144167900236e+16,2356689062696292.5,3775828279223840.0,5692513481364.688,19217761798881.074,646548351058037.0,2.339263411678425e+16
8.194058966047088,7288378603577589.0,3.842383767858362e+16,2367586610614998.5,3793288061949867.0,5907511662461.206,19943616843221.42,670972125860361.1,2.4277761148075012e+16
8.45794014536803,7320860059391482.0,3.9413906752414536e+16,2378138019686194.5,3810193269623120.0,6127135959854.736,20685092026119.8,695921600088596.8,2.518198157563918e+16
8.72709894827539,7352318111962254.0,4.042205669070154e+16,2388356982269703.5,3826565839799142.0,6351464239492.538,21442450349881.77,721405623995394.8,2.610561621808564e+16
9.0016409272409,7382792788879513.0,4.144870062576129e+16,2398256501090760.0,3842426605118280.5,6580576552675.479,22215962200112.086,747433296287093.5,2.704899489563288e+16
9.281673745785717,7412322132146554.0,4.249425732757597e+16,2407848933868645.0,3857795364808653.5,6814555145679.42,23005905378441.29,774013965228052.4,2.801245647100001e+16
9.567307220701432,7440942324455351.0,4.3559151488949064e+16,2417146034336397.0,3872690950406810.5,7053484471781.375,23812565143380.14,801157230018294.1,2.8996348900117036e+16
9.85865336511546,7468687805438405.0,4.464381400171638e+16,2426158990004553.0,3887131286261878.0,7297451205558.059,24636234258855.94,828872942429480.9,3.0001029292117668e+16
10.155826432417769,7495591378860239.0,4.5748682225297816e+16,2434898456981601.5,3901133445324041.0,7546544259339.292,25477213050033.156,857171208685867.6,3.1026863978136684e+16
10.458942961066125,7521684311601853.0,4.6874200248727224e+16,2443374592128566.5,3914713700661757.0,7800854801711.682,26335809466067.37,886062391578426.2,3.2074228588488908e+16
10.768121820287448,7546996425198296.0,4.802081914717794e+16,2451597082794399.0,3927887573103075.0,8060476277979.842,27212339149478.31,915557112801589.2,3.314350813785315e+16
11.083484256693197,7571556180606074.0,4.918899723388688e+16,2459575174352200.5,3940669875353448.5,8325504432502.644,28107125511865.34,945666255503313.6,3.4235097118127428e+16
