t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,1373795654025336.8,3540173632894849.0,759959875137435.1,1406418103732074.5,0.0,0.0,0.0,-1.66771727949885e-108
0.202,2044815163757570.5,5326511534497209.0,1131156287241305.0,2093372719362688.0,8944430426.390251,37677000891.43472,1716406669299.933,55404336035027.15
0.30604000000000003,2547513791298527.5,6712109681431213.0,1409240461273981.2,2608008890221486.0,22509433876.778015,94820923068.1909,4329701290093.767,142899506990185.1
0.41216080000000005,2964013748744362.5,7900613843936508.0,1639641020928803.0,3034399404365238.0,39678239748.45436,167147003994.36063,7639617588191.165,254713227066167.78
0.5204040160000001,3326042315220791.0,8970206275116857.0,1839908950293682.0,3405024997096162.5,59963298529.63448,252601178873.88116,11551548167453.91,387365899861369.5
0.6308120963200001,3649579423548002.5,9960026032510780.0,2018884071978630.5,3736245081471102.5,83075208374.78307,349964241236.02716,16009507074446.17,538874908988996.56
0.7434283382464002,3943982917226140.0,1.089286574530617e+16,2181742983043245.0,4037639722192822.5,108822782950.89995,458430769503.5831,20976559202116.37,707956310089392.9
0.8582969050113283,4215285504146932.5,1.178335344448829e+16,2331822873011742.5,4315384885428913.5,137071641459.60826,577434659081.7969,26426767871336.617,893718907728813.0
0.9754628431115548,4467644361233750.0,1.2641538291432366e+16,2471423420131698.0,4573736467974026.0,167723640443.9241,706562468181.2756,32341205973175.05,1095518550011094.8
1.094972099973786,4704068180809279.0,1.3474682188546388e+16,2602208980854960.0,4815774608981314.0,200705387323.17545,845505026126.4723,38705731415994.52,1312878476071391.0
1.2168715419732616,4926817948256775.0,1.4288243449239588e+16,2725430293105371.0,5043813984935922.0,235961274383.85635,994028086402.1156,45509639144009.65,1545441594436718.2
1.3412089728127268,5137644188585464.0,1.508645674152042e+16,2842055716971715.0,5259646690117795.0,273448987210.4889,1151953404374.221,52744792451937.555,1792939951001926.5
1.4680331522689813,5337935466866368.0,1.5872694629793088e+16,2952853382577078.0,5464694263469132.0,313136468169.1496,1319145944997.7258,60405035936828.4,2055174198530522.2
1.597393815314361,5528815609847341.0,1.6649703329430042e+16,3058444971392287.0,5660107218921056.0,354999784838.0736,1495504902943.0571,68485783519638.79,2331999241061927.5
1.729341691620648,5711209752827237.0,1.7419762239329686e+16,3159342252222359.0,5846832660673584.0,399021587237.7822,1680957203240.6458,76983720331498.56,2623313874484528.0
1.863928525453061,5885890619494679.0,1.8184795302626116e+16,3255972682411410.5,6025661662033926.0,445189962665.12134,1875452676959.4453,85896581467640.9,2929053114578827.5
2.001207095962122,6053511815991153.0,1.8946450825124508e+16,3348697825541412.0,6197263350107467.0,493497567519.16455,2078960403798.437,95222984278774.73,3249182391234399.0
2.1412312378813647,6214632331983312.0,1.9706160005672668e+16,3437826905000701.0,6362209988691832.0,543940957281.73413,2291465889462.6963,104962298954761.97,3583693074195323.0
2.284055862638992,6369734929993431.0,2.046518071827104e+16,3523626976642868.5,6520995804294762.0,596520061533.7074,2512968854043.9624,115114547131226.97,3932598971293160.0
2.4297369798917723,6519240188497633.0,2.122463084056099e+16,3606330697185304.5,6674051362710429.0,651237767265.7524,2743481476621.4473,125680321417395.08,4295933551506337.5
2.578331719489608,6663517391473361.0,2.198551402212221e+16,3686142348118074.5,6821754717158490.0,708099584481.3402,2983026986541.1514,136660720820087.88,4673747717981159.0
2.7298983538794,6802893088540373.0,2.2748739886590068e+16,3763242571025535.0,6964440171700478.0,767113375314.9227,3231638522269.69,148057298435628.84,5066108004990489.0
2.884496320956988,6937657906761366.0,2.351514006973045e+16,3837792135756332.5,7102405254798533.0,828289132860.369,3489358199665.6943,159872018742523.94,5473095106339159.0
3.0421862473761276,7068072031242074.0,2.428548109737379e+16,3909934972196397.5,7235916330061895.0,891638799396.284,3756236346220.891,172107222502595.12,5894802666225196.0
3.2030299723236504,7194369658897998.0,2.50604748337735e+16,3979800634015438.0,7365213155776005.0,957176116191.4155,4032330868340.5254,184765597760672.03,6331336280338855.0
3.3670905717701234,7316762650764617.0,2.5840787039930996e+16,4047506319061687.0,7490512623943149.0,1024916498887.687,4317706726376.3604,197850155783535.62,6782812667152743.0
3.5344323832055258,7435443551990806.0,2.662704444574076e+16,4113158539969874.5,7612011851990862.0,1094876933796.6982,4612435497763.153,211364211037347.9,7249358978320310.0
3.7051210308696363,7550588108015558.0,2.741984064197528e+16,4176854516066532.0,7729890758699534.0,1167075891445.9492,4916595012824.356,225311364496073.03,7731112223793312.0
3.879223451487029,7662357375658241.0,2.8219741026624104e+16,4238683341188564.0,7844314225424156.0,1241533254468.1777,5230269051002.175,239695489719641.3,8228218792328029.0
4.0568079205167695,7770899505769870.0,2.902728698717874e+16,4298726969815041.0,7955433921077784.0,1318270257506.7708,5553547087708.847,254520721252553.6,8740834051918291.0
4.237944078927105,7876351257522641.0,2.9842999460833104e+16,4357061054745844.5,8063389852380356.0,1397309437258.4485,5886524083884.254,269791444980184.53,9269122017682914.0
4.422702960505647,7978839291846439.0,3.0667381984582236e+16,4413755662608387.0,8168311688010172.0,1478674591124.4707,6229300311819.68,285512290147656.75,9813255077066642.0
4.61115701971576,8078481281894611.0,3.1500923324286604e+16,4468875888147996.0,8270319895439529.0,1562390743217.5356,6581981211969.9,301688122799425.0,1.0373413764049838e+16
4.803380160110075,8175386870978022.0,3.234409975408846e+16,4522482384140416.0,8369526721616600.0,1648484116690.673,6944677276398.9795,318324040440031.1,1.0949786575520302e+16
4.9994477633122765,8269658502602915.0,3.31973770438143e+16,4574631820554369.0,8466037042713918.0,1736982111530.0366,7317503955244.868,335425367750391.1,1.1542569824125916e+16
5.199436718578522,8361392142685540.0,3.406121220120692e+16,4625377284068196.0,8559949103493284.0,1827913287095.1587,7700581583184.638,352997653221325.1,1.2151967522868278e+16
5.403425452950093,8450677910403107.0,3.4936055007306e+16,4674768627045584.0,8651355163137326.0,1921307348805.254,8094035323366.888,371046666588248.2,1.2778191297459574e+16
5.611493962009095,8537600631257797.0,3.582234937650914e+16,4722852773481090.0,8740342061446990.0,2017195138464.2908,8497995126674.232,389578396969104.5,1.342146032308903e+16
5.823723841249277,8622240323616098.0,3.672053456740845e+16,4769673988145212.0,8826991716934528.0,2115608627794.9382,8912595704504.943,408599051622579.94,1.4082001282757758e+16
6.040198318074262,8704672628114776.0,3.7631046266114536e+16,4815274114124311.0,8911381566426531.0,2216580914815.6294,9337976513532.924,428115055255978.8,1.4760048344764564e+16
6.261002284435747,8784969187804464.0,3.855431756022252e+16,4859692783109477.0,8993584954234646.0,2320146222748.23,9774281751129.45,448133049822463.94,1.545584315727762e+16
6.486222330124463,8863197985658434.0,3.949077981867727e+16,4902967602100554.0,9073671477679014.0,2426339901188.4985,10221660360318.748,468659894755950.8,1.6169634858221818e+16
6.715946776726952,8939423645052349.0,4.044086349041302e+16,4945134319626291.0,9151707294703580.0,2535198429309.0137,10680266043296.643,489702667599203.0,1.6901680098959016e+16
6.950265712261491,9013707697976940.0,4.14049988326872e+16,4986226974114937.0,9227755398457746.0,2646759420895.922,11150257282676.182,511268664986788.3,1.7652243080447226e+16
7.18927102650672,9086108825044570.0,4.238361657840175e+16,5026278026661766.0,9301875863002446.0,2761061631047.9165,11631797369736.639,533365403949740.56,1.842159560074243e+16
7.433056447036854,9156683070766730.0,4.337714855035752e+16,5065318480116787.0,9374126063699712.0,2878144964388.6226,12125054439049.666,556000623513234.06,1.9210017112857596e+16
7.681717575977592,9225484037089812.0,4.438602822925811e+16,5103377986145414.0,9444560875344328.0,2998050484663.4185,12630201508938.79,579182286562332.0,2.00177947921226e+16
7.935351927497144,9292563057765250.0,4.5410691281334136e+16,5140484941687023.0,9513232850674598.0,3120820425608.5522,13147416527300.217,602918581954162.9,2.0845223612300224e+16
8.194058966047088,9357969355782242.0,4.6451576050662264e+16,5176666576044001.0,9580192381543704.0,3246498202995.012,13676882422373.848,627217926857689.8,2.1692606429809244e+16
