t(s),Total solute volume 1,Total retention volume 1
204.06935289218976,9.527941069466734e+16,2.691328336538073e+17
214.37282053679925,9.572437158611979e+16,2.7939433438349923e+17
225.19146156363922,9.614541359772877e+16,2.9013601015722925e+17
236.5510346418212,9.654340404225894e+16,3.013826745116096e+17
248.47858637391226,9.691927564903371e+16,3.13160355614912e+17
261.00251569260786,9.72740170603564e+16,3.2549634808854106e+17
274.15264147723826,9.760866304162043e+16,3.384192671651722e+17
287.96027355110016,9.79242845998483e+16,3.519591053485242e+17
302.4582872286552,9.822197920358606e+16,3.6614729174099117e+17
317.681201590088,9.850286128876565e+16,3.810167542039079e+17
333.6652616695924,9.876805322079962e+16,3.9660198451113664e+17
350.44852475307204,9.901867686351054e+16,4.12939106650094e+17
368.07095099072563,9.92558458815479e+16,4.300659484156124e+17
386.5744985402619,9.948065887593808e+16,4.480221164313482e+17
406.003223467275,9.969419342366846e+16,4.6684907472143366e+17
426.40338464063876,9.989750106310478e+16,4.865902269419807e+17
447.82355387267074,1.0009160323890264e+17,5.0729100236832525e+17
470.3147315663043,1.0027748819400768e+17,5.289989457200463e+17
493.93046814461957,1.004561087733627e+17,5.5176381089193946e+17
518.7269915518506,1.0062838108467312e+17,5.7563765864566694e+17
544.7633411294431,1.0079518394651918e+17,6.006749583035892e+17
572.1015081859153,1.0095735904332467e+17,6.269326934737285e+17
600.8065835952111,1.0111571170016946e+17,6.544704718222388e+17
630.9469127749717,1.0127101218779098e+17,6.833506388975293e+17
662.5942584137202,1.0142399746894984e+17,7.136383959975931e+17
695.8239713344062,1.0157537330103533e+17,7.454019220588558e+17
730.7151699011266,1.0172581661571946e+17,7.787124995308975e+17
767.350928396183,1.0187597810404706e+17,8.136446441855757e+17
805.8184748159922,1.0202648494391397e+17,8.502762387918232e+17
846.2093985567918,1.0217794361597374e+17,8.88688670567366e+17
888.6198684846314,1.0233094276309246e+17,9.289669722960692e+17
933.150861908863,1.0248605605727125e+17,9.711999669738016e+17
979.9084050043062,1.0264384504612528e+17,1.0154804158159964e+18
1029.0038252545216,1.0280486195843538e+17,1.0619051694267562e+18
1080.5540165172476,1.0296965245483165e+17,1.1105753218911146e+18
1134.68171734311,1.0313875831531467e+17,1.161596367509419e+18
1191.5158032102656,1.033127200600546e+17,1.215078359844596e+18
1251.191593370779,1.0349207950382186e+17,1.2711360726996838e+18
1313.851173039318,1.0367738224753626e+17,1.329889162583262e+18
1379.6437316912838,1.0386918011287358e+17,1.3914623321548503e+18
1448.725918275848,1.0406803352774928e+17,1.4559854940696084e+18
1521.2622141896404,1.0427451387187646e+17,1.5235939345623383e+18
1597.4253248991224,1.0448920579259373e+17,1.594428476023653e+18
1677.3965911440787,1.0471270950180997e+17,1.6686356377264374e+18
1761.3664207012828,1.0494564306534586e+17,1.7463677937578117e+18
1849.534741736347,1.0518864469617957e+17,1.827783327100333e+18
1942.1114788231646,1.0544237506320237e+17,1.9130467786857917e+18
2039.3170527643229,1.0570751962708914e+17,2.0023289901158152e+18
2141.382905402539,1.0598479101482147e+17,2.0958072386047352e+18
2248.552050672666,1.0627493144429858e+17,2.1936653625521272e+18
2361.0796532062996,1.0657871521033613e+17,2.2960938759950815e+18
2479.233635866615,1.0689695124319878e+17,2.4032900700235054e+18
2603.295317659946,1.072304857506634e+17,2.515458099065963e+18
2733.560083542943,1.0758020495441813e+17,2.632809049769064e+18
2870.3380877200907,1.079470379314336e+17,2.755560990001481e+18
3013.9549921060952,1.0833195957069744e+17,2.8839389953140593e+18
3164.7527417114,1.0873599365547672e+17,3.018175149983071e+18
3323.0903787969705,1.0916021608092054e+17,3.1585085195546204e+18
3489.3448977368193,1.0960575821646021e+17,3.305185091597665e+18
3663.9121426236607,1.1007381042192157e+17,3.4584576811634355e+18
3847.207749754844,1.1056562572566334e+17,3.6185857972430264e+18
4039.6681372425865,1.110825236722198e+17,3.7858354663171717e+18
4241.751544104716,1.1162589434591331e+17,3.960479008907227e+18
4453.9391213099525,1.1219720257560014e+17,4.142794764868782e+18
4676.73607737545,1.1279799232411624e+17,4.3330667630274534e+18
4910.6728812442225,1.1342989126396558e+17,4.5315843306461496e+18
5156.306525306434,1.1409461553836166e+17,4.738641638143888e+18
5414.221851571756,1.1479397470372149e+17,4.954537174469019e+18
5685.032944150344,1.1552987684608216e+17,5.179573148573948e+18
5969.384591357861,1.1630433385956765e+17,5.414054812559503e+18
6267.953820925754,1.171194668698365e+17,5.658289702268257e+18
6581.451511972043,1.1797751177931794e+17,5.912586791423172e+18
6910.624087570645,1.1888082490386152e+17,6.177255555849839e+18
7256.255291949178,1.1983188866208507e+17,6.452604944907109e+18
7619.168056546638,1.2083331726910744e+17,6.738942258000063e+18
8000.22645937397,1.2188786237540853e+17,7.036571924987572e+18
8400.337782342669,1.2299841857924755e+17,7.345794190443259e+18
8820.454671459804,1.2416802872735614e+17,7.666903703109286e+18
9261.577405032795,1.2539988890359786e+17,8.000188013517723e+18
9724.756275284435,1.2669735298908643e+17,8.345925984671501e+18
10211.094089048658,1.280639366601366e+17,8.704386122885076e+18
10721.748793501092,1.2950332067281326e+17,9.075824838412518e+18
11257.936233176148,1.3101935326525315e+17,9.460484648335145e+18
11820.933044834956,1.3261605149216011e+17,9.858592337350294e+18
12412.079697076704,1.3429760129080744e+17,1.0270357095583955e+19
13032.78368193054,1.3606835606566246e+17,1.0695968656321405e+19
13684.522866027066,1.3793283357066392e+17,1.1135595460567431e+19
14368.84900932842,1.3989571086556142e+17,1.158938287955038e+19
15087.391459794842,1.4196181712694946e+17,1.2057451530585954e+19
15841.861032784585,1.4413612410683728e+17,1.2539895726003632e+19
16634.054084423817,1.4642373405254166e+17,1.3036782098964482e+19
17465.856788645007,1.4882986493150832e+17,1.3548148453794343e+19
18339.249628077258,1.5135983284260547e+17,1.4074002891716952e+19
19256.31210948112,1.5401903153954173e+17,1.4614323265365727e+19
20219.227714955177,1.5681290903935123e+17,1.5169057016940433e+19
21230.289100702936,1.5974694133522016e+17,1.573812145509432e+19
22291.903555738085,1.6282660327352093e+17,1.6321404524337099e+19
23406.59873352499,1.6605733668547738e+17,1.6918766117686546e+19
24577.028670201238,1.6944451588138493e+17,1.7530039978291925e+19
25805.980103711303,1.7299341062007114e+17,1.8155036228625254e+19
27096.37910889687,1.7670914666318986e+17,1.879354455649622e+19
28451.298064341714,1.8059666402387158e+17,1.944533807553477e+19
29873.9629675588,1.8466067283205053e+17,2.0110177864130503e+19
31367.76111593674,1.889056081590586e+17,2.0787818169780285e+19
32936.24917173358,1.933355814531556e+17,2.1478012249566826e+19
34583.16163032026,1.9795433237461603e+17,2.2180518795754918e+19
36312.41971183628,2.0276517966569885e+17,2.289510887443915e+19
38128.1406974281,2.077709730496069e+17,2.3621573282189255e+19
40034.647732299505,2.129740477547166e+17,2.435973020185565e+19
42036.48011891448,2.1837618385506992e+17,2.5109433014870184e+19
44138.4041248602,2.2397857307402554e+17,2.5870578104520794e+19
46345.42433110321,2.2978179605352627e+17,2.664311246412036e+19
48662.795547658374,2.357858132777234e+17,2.7427040907297255e+19
51096.035325041295,2.4198997279824947e+17,2.822243266660782e+19
53650.93709129336,2.4839303759813315e+17,2.9029427163152863e+19
56333.58394585803,2.5499323483363475e+17,2.9848238735603855e+19
59150.363143150935,2.617883283137589e+17,3.0679160133418983e+19
62107.981300308486,2.6877571444562525e+17,3.152256460690074e+19
65213.480365323914,2.7595254054326627e+17,3.2378906466265326e+19
68474.25438359012,2.8331584294251328e+17,3.32487200322879e+19
71898.06710276962,2.9086270088095296e+17,3.4132616960677806e+19
75493.0704579081,2.985904007024936e+17,3.5031281988444553e+19
79267.82398080351,3.064966037562327e+17,3.5945467219625566e+19
83231.31517984369,3.145795105076358e+17,3.687598513564951e+19
87392.98093883587,3.2283801298430624e+17,3.7823700577704804e+19
91762.72998577767,3.312718278305898e+17,3.878952200015601e+19
96350.96648506656,3.3988160299322906e+17,3.9774392331061535e+19
101168.61480931989,3.4866899239577594e+17,4.077927979482131e+19
106227.14554978588,3.576366948096771e+17,4.180516905076765e+19
111538.60282727519,3.6678845535846304e+17,4.2853052979541746e+19
117115.63296863895,3.761290305098536e+17,4.392392540748266e+19
122971.5146170709,3.8566411980090445e+17,4.501877500088221e+19
129120.19034792445,3.9540026979126125e+17,4.613858049106747e+19
135576.29986532067,4.053447613629099e+17,4.728430731040735e+19
142355.21485858673,4.155056084869838e+17,4.845690553667226e+19
149473.07560151606,4.2589483962907994e+17,4.965730585312943e+19
156946.82938159187,4.3660980140196256e+17,5.08863259752873e+19
164794.27085067148,4.4946953125109734e+17,5.214245224507796e+19
172268.0246307473,4.7439036753627014e+17,5.3292137419655545e+19
179385.88537367663,5.220219088951141e+17,5.43044321996184e+19
186859.63915375245,5.96193978875562e+17,5.5212632209168196e+19
194707.08062283206,6.85050286846435e+17,5.594622212437181e+19
202946.89416536564,7.690957989329706e+17,5.6477731176902205e+19
211598.6983850259,8.346891392615668e+17,5.682851595483416e+19
220683.09281566917,8.791943499567058e+17,5.704397797460186e+19
230221.7069678446,9.066152819328759e+17,5.716940693909383e+19
240237.25182762882,9.22420195114216e+17,5.723946970131289e+19
250753.57393040223,9.310993058234693e+17,5.727730264902314e+19
261795.71213831432,9.356881712171712e+17,5.72971332725045e+19
273389.95725662203,9.380377097363209e+17,5.730724424908867e+19
285563.91463084513,9.392060968519195e+17,5.731226347028948e+19
298346.5698737794,9.397713595691699e+17,5.731468863720878e+19
311768.3578788603,9.400372771439447e+17,5.7315829666696315e+19
325861.23528419534,9.40159195398087e+17,5.731635064587503e+19
340658.7565597971,9.40159195398087e+17,5.731635064587503e+19
356196.15389917896,9.40159195398087e+17,5.731635064587503e+19
372510.4211055299,9.40159195398087e+17,5.731635064587503e+19
389640.4016721984,9.40159195398087e+17,5.731635064587503e+19
407626.8812672003,9.40159195398087e+17,5.731635064587503e+19
426512.6848419523,9.40159195398087e+17,5.731635064587503e+19
446342.7785954419,9.40159195398087e+17,5.731635064587503e+19
467164.37703660596,9.40159195398087e+17,5.731635064587503e+19
489027.05539982824,9.40159195398087e+17,5.731635064587503e+19
511982.8676812116,9.40159195398087e+17,5.731635064587503e+19
536086.4705766642,9.40159195398087e+17,5.731635064587503e+19
561395.2536168894,9.40159195398087e+17,5.731635064587503e+19
587969.4758091258,9.40159195398087e+17,5.731635064587503e+19
615872.409110974,9.40159195398087e+17,5.731635064587503e+19
645170.4890779147,9.40159195398087e+17,5.731635064587503e+19
675933.4730432024,9.40159195398087e+17,5.731635064587503e+19
708234.6062067546,9.40159195398087e+17,5.731635064587503e+19
742150.7960284844,9.40159195398087e+17,5.731635064587503e+19
777762.7953413005,9.40159195398087e+17,5.731635064587503e+19
815155.3946197575,9.40159195398087e+17,5.731635064587503e+19
854417.6238621374,9.40159195398087e+17,5.731635064587503e+19
895642.9645666364,9.40159195398087e+17,5.731635064587503e+19
938929.5723063602,9.40159195398087e+17,5.731635064587503e+19
984380.5104330702,9.40159195398087e+17,5.731635064587503e+19
1032103.9954661158,9.40159195398087e+17,5.731635064587503e+19
1082213.6547508135,9.40159195398087e+17,5.731635064587503e+19
1134828.7969997462,9.40159195398087e+17,5.731635064587503e+19
1190074.6963611257,9.40159195398087e+17,5.731635064587503e+19
1248082.890690574,9.40159195398087e+17,5.731635064587503e+19
1308991.4947364947,9.40159195398087e+17,5.731635064587503e+19
1372945.5289847115,9.40159195398087e+17,5.731635064587503e+19
1440097.2649453392,9.40159195398087e+17,5.731635064587503e+19
1510606.5877039982,9.40159195398087e+17,5.731635064587503e+19
1584641.37660059,9.40159195398087e+17,5.731635064587503e+19
1662377.9049420117,9.40159195398087e+17,5.731635064587503e+19
1744001.2597005044,9.40159195398087e+17,5.731635064587503e+19
1829705.7821969215,9.40159195398087e+17,5.731635064587503e+19
1919695.5308181597,9.40159195398087e+17,5.731635064587503e+19
2014184.7668704598,9.40159195398087e+17,5.731635064587503e+19
2113398.4647253747,9.40159195398087e+17,5.731635064587503e+19
2217572.8474730356,9.40159195398087e+17,5.731635064587503e+19
2326955.9493580796,9.40159195398087e+17,5.731635064587503e+19
2441808.2063373756,9.40159195398087e+17,5.731635064587503e+19
2562403.0761656365,9.40159195398087e+17,5.731635064587503e+19
2689027.6894853106,9.40159195398087e+17,5.731635064587503e+19
2821983.5334709683,9.40159195398087e+17,5.731635064587503e+19
2961587.169655909,9.40159195398087e+17,5.731635064587503e+19
3108170.9876500964,9.40159195398087e+17,5.731635064587503e+19
3262083.9965439932,9.40159195398087e+17,5.731635064587503e+19
3423692.655882585,9.40159195398087e+17,5.731635064587503e+19
3593381.7481881063,9.40159195398087e+17,5.731635064587503e+19
3771555.2951089037,9.40159195398087e+17,5.731635064587503e+19
3958637.519375741,9.40159195398087e+17,5.731635064587503e+19
4155073.85485592,9.40159195398087e+17,5.731635064587503e+19
4361332.007110109,9.40159195398087e+17,5.731635064587503e+19
4577903.066977006,9.40159195398087e+17,5.731635064587503e+19
4805302.679837249,9.40159195398087e+17,5.731635064587503e+19
5044072.273340504,9.40159195398087e+17,5.731635064587503e+19
5294780.346518921,9.40159195398087e+17,5.731635064587503e+19
5558023.823356259,9.40159195398087e+17,5.731635064587503e+19
5834429.474035464,9.40159195398087e+17,5.731635064587503e+19
6124655.407248629,9.40159195398087e+17,5.731635064587503e+19
6429392.637122453,9.40159195398087e+17,5.731635064587503e+19
6749366.728489968,9.40159195398087e+17,5.731635064587503e+19
7085339.524425859,9.40159195398087e+17,5.731635064587503e+19
7438110.960158544,9.40159195398087e+17,5.731635064587503e+19
7808520.967677863,9.40159195398087e+17,5.731635064587503e+19
8197451.475573149,9.40159195398087e+17,5.731635064587503e+19
8605828.508863198,9.40159195398087e+17,5.731635064587503e+19
9034624.393817749,9.40159195398087e+17,5.731635064587503e+19
9484860.073020028,9.40159195398087e+17,5.731635064587503e+19
9957607.536182422,9.40159195398087e+17,5.731635064587503e+19
10453992.372502936,9.40159195398087e+17,5.731635064587503e+19
10975196.450639475,9.40159195398087e+17,5.731635064587503e+19
11522460.73268284,9.40159195398087e+17,5.731635064587503e+19
12097088.228828376,9.40159195398087e+17,5.731635064587503e+19
12700447.099781187,9.40159195398087e+17,5.731635064587503e+19
13333973.914281638,9.40159195398087e+17,5.731635064587503e+19
13999177.069507113,9.40159195398087e+17,5.731635064587503e+19
14697640.382493861,9.40159195398087e+17,5.731635064587503e+19
15431026.861129947,9.40159195398087e+17,5.731635064587503e+19
16201082.663697837,9.40159195398087e+17,5.731635064587503e+19
17009641.25639412,9.40159195398087e+17,5.731635064587503e+19
17858627.77872522,9.40159195398087e+17,5.731635064587503e+19
18750063.627172876,9.40159195398087e+17,5.731635064587503e+19
19686071.268042915,9.40159195398087e+17,5.731635064587503e+19
20668879.290956452,9.40159195398087e+17,5.731635064587503e+19
21700827.71501567,9.40159195398087e+17,5.731635064587503e+19
22784373.560277846,9.40159195398087e+17,5.731635064587503e+19
23922096.697803132,9.40159195398087e+17,5.731635064587503e+19
25116705.99220468,9.40159195398087e+17,5.731635064587503e+19
26371045.751326308,9.40159195398087e+17,5.731635064587503e+19
27688102.498404015,9.40159195398087e+17,5.731635064587503e+19
29071012.082835607,9.40159195398087e+17,5.731635064587503e+19
30523067.146488782,9.40159195398087e+17,5.731635064587503e+19
31557600.0,9.40159195398087e+17,5.731635064587503e+19
