"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.049e-09,1,0.000484,0.000484,0,0
1.7462e-09,1,0.000486,0.000486,0,0
1.4434e-09,1,0.000488,0.000488,0,0
1.1406e-09,1,0.00049,0.00049,0,0
8.3776e-10,1,0.000492,0.000492,0,0
5.3495e-10,1,0.000494,0.000494,0,0
2.3213e-10,1,0.000496,0.000496,0,0
-7.0676e-11,1,0.000498,0.000498,0,0
-3.7349e-10,1,0.0005,0.0005,0,0
-5.3091e-10,1,0.000502,0.000502,0,0
-4.6366e-10,1,0.000504,0.000504,0,0
-3.964e-10,1,0.000506,0.000506,0,0
-3.2914e-10,1,0.000508,0.000508,0,0
-2.6188e-10,1,0.00051,0.00051,0,0
-1.9462e-10,1,0.000512,0.000512,0,0
-1.2736e-10,1,0.000514,0.000514,0,0
-6.0097e-11,1,0.000516,0.000516,0,0
7.1631e-12,1,0.000518,0.000518,0,0
7.4421e-11,1,0.00052,0.00052,0,0
1.1982e-10,1,0.000522,0.000522,0,0
1.0488e-10,1,0.000524,0.000524,0,0
8.9942e-11,1,0.000526,0.000526,0,0
7.5003e-11,1,0.000528,0.000528,0,0
6.0063e-11,1,0.00053,0.00053,0,0
4.5124e-11,1,0.000532,0.000532,0,0
3.0184e-11,1,0.000534,0.000534,0,0
1.5245e-11,1,0.000536,0.000536,0,0
3.0546e-13,1,0.000538,0.000538,0,0
-1.4634e-11,1,0.00054,0.00054,0,0
-2.7035e-11,1,0.000542,0.000542,0,0
-2.3717e-11,1,0.000544,0.000544,0,0
-2.0399e-11,1,0.000546,0.000546,0,0
-1.708e-11,1,0.000548,0.000548,0,0
-1.3762e-11,1,0.00055,0.00055,0,0
-1.0444e-11,1,0.000552,0.000552,0,0
-7.1256e-12,1,0.000554,0.000554,0,0
-3.8073e-12,1,0.000556,0.000556,0,0
-4.8911e-13,1,0.000558,0.000558,0,0
2.8292e-12,1,0.00056,0.00056,0,0
6.0985e-12,1,0.000562,0.000562,0,0
5.3615e-12,1,0.000564,0.000564,0,0
4.6244e-12,1,0.000566,0.000566,0,0
3.8874e-12,1,0.000568,0.000568,0,0
3.1503e-12,1,0.00057,0.00057,0,0
2.4133e-12,1,0.000572,0.000572,0,0
1.6763e-12,1,0.000574,0.000574,0,0
9.3922e-13,1,0.000576,0.000576,0,0
2.0217e-13,1,0.000578,0.000578,0,0
-5.3488e-13,1,0.00058,0.00058,0,0
-1.2719e-12,1,0.000582,0.000582,0,0
-1.2116e-12,1,0.000584,0.000584,0,0
-1.0479e-12,1,0.000586,0.000586,0,0
-8.8422e-13,1,0.000588,0.000588,0,0
-7.2052e-13,1,0.00059,0.00059,0,0
-5.5681e-13,1,0.000592,0.000592,0,0
-3.931e-13,1,0.000594,0.000594,0,0
-2.2939e-13,1,0.000596,0.000596,0,0
-6.5687e-14,1,0.000598,0.000598,0,0
9.8023e-14,1,0.0006,0.0006,0,0
2.6173e-13,1,0.000602,0.000602,0,0
2.7374e-13,1,0.000604,0.000604,0,0
2.3738e-13,1,0.000606,0.000606,0,0
2.0102e-13,1,0.000608,0.000608,0,0
1.6465e-13,1,0.00061,0.00061,0,0
1.2829e-13,1,0.000612,0.000612,0,0
9.193e-14,1,0.000614,0.000614,0,0
5.5568e-14,1,0.000616,0.000616,0,0
1.9205e-14,1,0.000618,0.000618,0,0
-1.7156e-14,1,0.00062,0.00062,0,0
-5.3519e-14,1,0.000622,0.000622,0,0
-6.1827e-14,1,0.000624,0.000624,0,0
-5.3751e-14,1,0.000626,0.000626,0,0
-4.5674e-14,1,0.000628,0.000628,0,0
-3.7597e-14,1,0.00063,0.00063,0,0
-2.9521e-14,1,0.000632,0.000632,0,0
-2.1444e-14,1,0.000634,0.000634,0,0
-1.3368e-14,1,0.000636,0.000636,0,0
-5.2909e-15,1,0.000638,0.000638,0,0
2.7858e-15,1,0.00064,0.00064,0,0
1.0862e-14,1,0.000642,0.000642,0,0
1.3961e-14,1,0.000644,0.000644,0,0
1.2167e-14,1,0.000646,0.000646,0,0
1.0373e-14,1,0.000648,0.000648,0,0
8.5786e-15,1,0.00065,0.00065,0,0
6.7847e-15,1,0.000652,0.000652,0,0
4.9908e-15,1,0.000654,0.000654,0,0
3.1968e-15,1,0.000656,0.000656,0,0
1.4029e-15,1,0.000658,0.000658,0,0
-3.9103e-16,1,0.00066,0.00066,0,0
-2.185e-15,1,0.000662,0.000662,0,0
-3.1514e-15,1,0.000664,0.000664,0,0
-2.753e-15,1,0.000666,0.000666,0,0
-2.3545e-15,1,0.000668,0.000668,0,0
-1.956e-15,1,0.00067,0.00067,0,0
-1.5576e-15,1,0.000672,0.000672,0,0
-1.1591e-15,1,0.000674,0.000674,0,0
-7.6065e-16,1,0.000676,0.000676,0,0
-3.6219e-16,1,0.000678,0.000678,0,0
3.628e-17,1,0.00068,0.00068,0,0
4.3473e-16,1,0.000682,0.000682,0,0
7.1122e-16,1,0.000684,0.000684,0,0
6.2271e-16,1,0.000686,0.000686,0,0
5.342e-16,1,0.000688,0.000688,0,0
4.457e-16,1,0.00069,0.00069,0,0
3.572e-16,1,0.000692,0.000692,0,0
2.6869e-16,1,0.000694,0.000694,0,0
1.8018e-16,1,0.000696,0.000696,0,0
9.1681e-17,1,0.000698,0.000698,0,0
3.1753e-18,1,0.0007,0.0007,0,0
-8.533e-17,1,0.000702,0.000702,0,0
-1.6047e-16,1,0.000704,0.000704,0,0
-1.4081e-16,1,0.000706,0.000706,0,0
-1.2115e-16,1,0.000708,0.000708,0,0
-1.0149e-16,1,0.00071,0.00071,0,0
-8.1834e-17,1,0.000712,0.000712,0,0
-6.2176e-17,1,0.000714,0.000714,0,0
-4.2517e-17,1,0.000716,0.000716,0,0
-2.2859e-17,1,0.000718,0.000718,0,0
-3.2008e-18,1,0.00072,0.00072,0,0
1.6458e-17,1,0.000722,0.000722,0,0
3.6116e-17,1,0.000724,0.000724,0,0
3.183e-17,1,0.000726,0.000726,0,0
2.7464e-17,1,0.000728,0.000728,0,0
2.3097e-17,1,0.00073,0.00073,0,0
1.8731e-17,1,0.000732,0.000732,0,0
1.4364e-17,1,0.000734,0.000734,0,0
9.998e-18,1,0.000736,0.000736,0,0
5.6316e-18,1,0.000738,0.000738,0,0
1.2651e-18,1,0.00074,0.00074,0,0
-3.1013e-18,1,0.000742,0.000742,0,0
-7.4676e-18,1,0.000744,0.000744,0,0
-7.1931e-18,1,0.000746,0.000746,0,0
-6.2232e-18,1,0.000748,0.000748,0,0
-5.2534e-18,1,0.00075,0.00075,0,0
-4.2835e-18,1,0.000752,0.000752,0,0
-3.3137e-18,1,0.000754,0.000754,0,0
-2.3438e-18,1,0.000756,0.000756,0,0
-1.374e-18,1,0.000758,0.000758,0,0
-4.0413e-19,1,0.00076,0.00076,0,0
5.6572e-19,1,0.000762,0.000762,0,0
1.5356e-18,1,0.000764,0.000764,0,0
1.625e-18,1,0.000766,0.000766,0,0
1.4096e-18,1,0.000768,0.000768,0,0
1.1942e-18,1,0.00077,0.00077,0,0
9.7878e-19,1,0.000772,0.000772,0,0
7.6336e-19,1,0.000774,0.000774,0,0
5.4794e-19,1,0.000776,0.000776,0,0
3.3252e-19,1,0.000778,0.000778,0,0
1.171e-19,1,0.00078,0.00078,0,0
-9.8314e-20,1,0.000782,0.000782,0,0
-3.1373e-19,1,0.000784,0.000784,0,0
-3.6702e-19,1,0.000786,0.000786,0,0
-3.1917e-19,1,0.000788,0.000788,0,0
-2.7132e-19,1,0.00079,0.00079,0,0
-2.2348e-19,1,0.000792,0.000792,0,0
-1.7563e-19,1,0.000794,0.000794,0,0
-1.2778e-19,1,0.000796,0.000796,0,0
-7.9932e-20,1,0.000798,0.000798,0,0
-3.2084e-20,1,0.0008,0.0008,0,0
1.5764e-20,1,0.000802,0.000802,0,0
6.3611e-20,1,0.000804,0.000804,0,0
8.287e-20,1,0.000806,0.000806,0,0
7.2242e-20,1,0.000808,0.000808,0,0
6.1614e-20,1,0.00081,0.00081,0,0
5.0987e-20,1,0.000812,0.000812,0,0
4.0359e-20,1,0.000814,0.000814,0,0
2.9731e-20,1,0.000816,0.000816,0,0
1.9103e-20,1,0.000818,0.000818,0,0
8.4755e-21,1,0.00082,0.00082,0,0
-2.1523e-21,1,0.000822,0.000822,0,0
-1.278e-20,1,0.000824,0.000824,0,0
-1.8706e-20,1,0.000826,0.000826,0,0
-1.6346e-20,1,0.000828,0.000828,0,0
-1.3985e-20,1,0.00083,0.00083,0,0
-1.1625e-20,1,0.000832,0.000832,0,0
-9.2639e-21,1,0.000834,0.000834,0,0
-6.9033e-21,1,0.000836,0.000836,0,0
-4.5427e-21,1,0.000838,0.000838,0,0
-2.1821e-21,1,0.00084,0.00084,0,0
1.7851e-22,1,0.000842,0.000842,0,0
2.5391e-21,1,0.000844,0.000844,0,0
4.2215e-21,1,0.000846,0.000846,0,0
3.6972e-21,1,0.000848,0.000848,0,0
3.1729e-21,1,0.00085,0.00085,0,0
2.6485e-21,1,0.000852,0.000852,0,0
2.1242e-21,1,0.000854,0.000854,0,0
1.5999e-21,1,0.000856,0.000856,0,0
1.0756e-21,1,0.000858,0.000858,0,0
5.5124e-22,1,0.00086,0.00086,0,0
2.6911e-23,1,0.000862,0.000862,0,0
-4.9742e-22,1,0.000864,0.000864,0,0
-9.5245e-22,1,0.000866,0.000866,0,0
-8.3599e-22,1,0.000868,0.000868,0,0
-7.1952e-22,1,0.00087,0.00087,0,0
-6.0306e-22,1,0.000872,0.000872,0,0
-4.866e-22,1,0.000874,0.000874,0,0
-3.7014e-22,1,0.000876,0.000876,0,0
-2.5368e-22,1,0.000878,0.000878,0,0
-1.3722e-22,1,0.00088,0.00088,0,0
-2.0762e-23,1,0.000882,0.000882,0,0
9.5699e-23,1,0.000884,0.000884,0,0
2.1216e-22,1,0.000886,0.000886,0,0
1.8897e-22,1,0.000888,0.000888,0,0
1.631e-22,1,0.00089,0.00089,0,0
1.3723e-22,1,0.000892,0.000892,0,0
1.1137e-22,1,0.000894,0.000894,0,0
8.5497e-23,1,0.000896,0.000896,0,0
5.963e-23,1,0.000898,0.000898,0,0
3.3762e-23,1,0.0009,0.0009,0,0
7.8942e-24,1,0.000902,0.000902,0,0
-1.7973e-23,1,0.000904,0.000904,0,0
-4.3841e-23,1,0.000906,0.000906,0,0
-4.2702e-23,1,0.000908,0.000908,0,0
-3.6957e-23,1,0.00091,0.00091,0,0
-3.1211e-23,1,0.000912,0.000912,0,0
-2.5465e-23,1,0.000914,0.000914,0,0
-1.972e-23,1,0.000916,0.000916,0,0
-1.3974e-23,1,0.000918,0.000918,0,0
-8.2285e-24,1,0.00092,0.00092,0,0
-2.4828e-24,1,0.000922,0.000922,0,0
3.2629e-24,1,0.000924,0.000924,0,0
9.0085e-24,1,0.000926,0.000926,0,0
9.6468e-24,1,0.000928,0.000928,0,0
8.3706e-24,1,0.00093,0.00093,0,0
7.0944e-24,1,0.000932,0.000932,0,0
5.8182e-24,1,0.000934,0.000934,0,0
4.5421e-24,1,0.000936,0.000936,0,0
3.2659e-24,1,0.000938,0.000938,0,0
1.9897e-24,1,0.00094,0.00094,0,0
7.1345e-25,1,0.000942,0.000942,0,0
-5.6272e-25,1,0.000944,0.000944,0,0
-1.8389e-24,1,0.000946,0.000946,0,0
-2.1787e-24,1,0.000948,0.000948,0,0
-1.8952e-24,1,0.00095,0.00095,0,0
-1.6118e-24,1,0.000952,0.000952,0,0
-1.3283e-24,1,0.000954,0.000954,0,0
-1.0448e-24,1,0.000956,0.000956,0,0
-7.6138e-25,1,0.000958,0.000958,0,0
-4.7791e-25,1,0.00096,0.00096,0,0
-1.9445e-25,1,0.000962,0.000962,0,0
8.9018e-26,1,0.000964,0.000964,0,0
3.7248e-25,1,0.000966,0.000966,0,0
4.9191e-25,1,0.000968,0.000968,0,0
4.2895e-25,1,0.00097,0.00097,0,0
3.6599e-25,1,0.000972,0.000972,0,0
3.0303e-25,1,0.000974,0.000974,0,0
2.4007e-25,1,0.000976,0.000976,0,0
1.7711e-25,1,0.000978,0.000978,0,0
1.1414e-25,1,0.00098,0.00098,0,0
5.1182e-26,1,0.000982,0.000982,0,0
-1.178e-26,1,0.000984,0.000984,0,0
-7.4742e-26,1,0.000986,0.000986,0,0
-1.1104e-25,1,0.000988,0.000988,0,0
-9.7052e-26,1,0.00099,0.00099,0,0
-8.3067e-26,1,0.000992,0.000992,0,0
-6.9083e-26,1,0.000994,0.000994,0,0
-5.5098e-26,1,0.000996,0.000996,0,0
-4.1113e-26,1,0.000998,0.000998,0,0
-2.7128e-26,1,0.001,0.001,0,0
-1.3143e-26,1,0.001002,0.001002,0,0
8.4181e-28,1,0.001004,0.001004,0,0
1.4827e-26,1,0.001006,0.001006,0,0
2.5057e-26,1,0.001008,0.001008,0,0
2.1951e-26,1,0.00101,0.00101,0,0
1.8845e-26,1,0.001012,0.001012,0,0
1.5739e-26,1,0.001014,0.001014,0,0
1.2632e-26,1,0.001016,0.001016,0,0
9.5261e-27,1,0.001018,0.001018,0,0
6.4198e-27,1,0.00102,0.00102,0,0
3.3136e-27,1,0.001022,0.001022,0,0
2.0751e-28,1,0.001024,0.001024,0,0
-2.8987e-27,1,0.001026,0.001026,0,0
-5.6532e-27,1,0.001028,0.001028,0,0
-4.9633e-27,1,0.00103,0.00103,0,0
-4.2733e-27,1,0.001032,0.001032,0,0
-3.5834e-27,1,0.001034,0.001034,0,0
-2.8934e-27,1,0.001036,0.001036,0,0
-2.2035e-27,1,0.001038,0.001038,0,0
-1.5135e-27,1,0.00104,0.00104,0,0
-8.236e-28,1,0.001042,0.001042,0,0
-1.3365e-28,1,0.001044,0.001044,0,0
5.563e-28,1,0.001046,0.001046,0,0
1.2463e-27,1,0.001048,0.001048,0,0
1.1219e-27,1,0.00105,0.00105,0,0
9.6861e-28,1,0.001052,0.001052,0,0
8.1537e-28,1,0.001054,0.001054,0,0
6.6213e-28,1,0.001056,0.001056,0,0
5.0888e-28,1,0.001058,0.001058,0,0
3.5563e-28,1,0.00106,0.00106,0,0
2.0238e-28,1,0.001062,0.001062,0,0
4.9131e-29,1,0.001064,0.001064,0,0
-1.0412e-28,1,0.001066,0.001066,0,0
-2.5737e-28,1,0.001068,0.001068,0,0
-2.535e-28,1,0.00107,0.00107,0,0
-2.1947e-28,1,0.001072,0.001072,0,0
-1.8543e-28,1,0.001074,0.001074,0,0
-1.5139e-28,1,0.001076,0.001076,0,0
-1.1735e-28,1,0.001078,0.001078,0,0
-8.3311e-29,1,0.00108,0.00108,0,0
-4.9272e-29,1,0.001082,0.001082,0,0
-1.5234e-29,1,0.001084,0.001084,0,0
1.8803e-29,1,0.001086,0.001086,0,0
5.2842e-29,1,0.001088,0.001088,0,0
5.7267e-29,1,0.00109,0.00109,0,0
4.9707e-29,1,0.001092,0.001092,0,0
4.2146e-29,1,0.001094,0.001094,0,0
3.4585e-29,1,0.001096,0.001096,0,0
2.7025e-29,1,0.001098,0.001098,0,0
1.9465e-29,1,0.0011,0.0011,0,0
1.1904e-29,1,0.001102,0.001102,0,0
