t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,1225891390677807.5,1918426285810987.5,281662698191601.44,410872196941578.9,0.0,0.0,0.0,0.0
0.202,1844289588426200.5,2887151895650249.0,423746828477489.2,618135807215668.6,369706576.5929155,1080422091.7188032,29350205925.95115,948871196295.6703
0.30604000000000003,2315573102722116.5,3626182494589406.0,532029658388164.44,776092142514098.0,937633368.4347885,2740126411.6246533,74445251995.85753,2409467953247.4795
0.41216080000000005,2714068348334940.5,4251729027181305.5,623588542723707.4,909652612694895.6,1665011029.043203,4865810316.086327,132202992736.80507,4280789613681.9985
0.5204040160000001,3067780749357205.0,4807571779233191.0,704858051303593.2,1028203573831646.1,2534568130.667279,7406999430.156748,201251452964.05212,6518211720216.015
0.6308120963200001,3390681798384322.5,5315550294713214.0,779048295942717.8,1136427739934067.2,3537002397.5335193,10336508690.64043,280851792200.2161,9097735148815.988
0.7434283382464002,3690896129691754.0,5788364754069935.0,848026005202537.5,1237048179927367.2,4666960408.612128,13638693232.596094,370578828537.43915,12005554766109.469
0.8582969050113283,3973629659741125.5,6234153879745174.0,912987298511966.9,1331809719314110.2,5921384605.7848425,17304617644.357677,470189724975.786,15233786450740.463
0.9754628431115548,4242449954464205.0,6658496441872590.0,974751865342977.2,1421908070703373.5,7298698458.037934,21329674678.538193,579559267136.0607,18778363721769.566
1.094972099973786,4499925661032556.5,7065410717933055.0,1033909882045814.6,1508204147067827.5,8798354985.066227,25712265852.52367,698644004907.8894,22637873161107.35
1.2168715419732616,4747977683717581.0,7457903333611985.0,1090902698558922.9,1591341762559063.2,10420565306.734838,30453008159.304817,827460693430.3636,26812854509524.047
1.3412089728127268,4988086364603721.0,7838293023567546.0,1146070440570589.2,1671817071615684.2,12166125319.54928,35554227545.80928,966072527824.1938,31305353896872.066
1.4680331522689813,5221420753196385.0,8208412620282188.0,1199681710704269.8,1750021895226882.2,14036299851.759983,41019620367.311584,1114579943014.3982,36118625291405.875
1.597393815314361,5448922981891215.0,8569740881822890.0,1251952974757065.0,1826272000385358.2,16032742441.49271,46854018946.83205,1273114242750.055,41256923785121.4
1.729341691620648,5671365419231359.0,8923491780404259.0,1303061693320587.2,1900826255688572.0,18157438221.849796,53063224662.48592,1441833063757.3499,46725358437096.28
1.863928525453061,5889390605300081.0,9270676887715808.0,1353155497398581.8,1973900016165534.0,20412662369.97557,59653886519.03925,1620917075950.6453,52529785226778.695
2.001207095962122,6103539903216141.0,9612150130601092.0,1402358771418874.5,2045674726169881.8,22800949378.11373,66633411345.70406,1810567542094.6465,58676727893372.06
2.1412312378813647,6314274527914964.0,9948640638340424.0,1450777484838646.2,2116304967428544.8,25325070057.785904,74009896593.23552,2011004491603.1343,65173318700017.18
2.284055862638992,6521991288739754.0,1.0280777332502344e+16,1498502809186570.5,2185923735360413.0,27988014203.13128,81792079669.38585,2222465343764.8057,72027253777965.25
2.4297369798917723,6727034581313976.0,1.0609107658455732e+16,1545613873333966.0,2254646458296424.0,30792977484.00032,89989299635.40485,2445203866876.5537,79246759367381.19
2.578331719489608,6929705663964062.0,1.0934112075979198e+16,1592179894860027.5,2322574106584157.5,33743351560.925575,98611468318.16956,2679489393242.171,86840566357853.81
