t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,595958591138164.5,596014497599772.8,55906461607.26305,0.0,0.0,0.0,0.0,0.0
0.21000000000000002,915885977779050.8,915971896407187.1,85918628137.35002,0.0,0.0,0.0,0.0,0.0
0.33100000000000007,1173451831205987.5,1173561911908344.2,110080702357.45746,0.0,0.0,0.0,0.0,0.0
0.46410000000000007,1403757031446598.0,1403888716920034.5,131685473434.14209,0.0,0.0,0.0,0.0,0.0
0.6105100000000001,1619900831938932.0,1620052793712367.2,151961773431.71085,0.0,0.0,0.0,0.0,0.0
0.7715610000000002,1828471165362109.8,1828642692973848.8,171527611739.39865,0.0,0.0,0.0,0.0,0.0
0.9487171000000002,2033383715563590.0,2033574465879524.0,190750315941.25958,0.0,0.0,0.0,0.0,0.0
1.1435888100000002,2237241259254373.0,2237451133305091.2,209874050714.60483,0.0,0.0,0.0,0.0,0.0
1.3579476910000003,2441923587579927.0,2442152662737888.5,229075157962.66382,0.0,0.0,0.0,0.0,0.0
1.5937424601000005,2648880324340280.0,2649128813966174.0,248489625888.50888,0.0,0.0,0.0,0.0,0.0
1.8531167061100007,2859290990869134.5,2859559218973708.0,268228104570.2491,0.0,0.0,0.0,0.0,0.0
2.138428376721001,3074159165258579.0,3074447549997549.0,288384738972.5666,0.0,0.0,0.0,0.0,0.0
2.452271214393101,3294371200964543.5,3294680243641838.5,309042677298.3511,0.0,0.0,0.0,0.0,0.0
2.7974983358324113,3520734652622194.5,3521064930297881.0,330277675687.7823,0.0,0.0,0.0,0.0,0.0
3.1772481694156527,3754004479899153.0,3754356640455525.5,352160556383.6122,0.0,0.0,0.0,0.0,0.0
3.594972986357218,3994901578761552.5,3995276337707684.5,374758946136.39465,0.0,0.0,0.0,0.0,0.0
4.05447028499294,4244126327698265.0,4244524466245227.5,398138546966.3703,0.0,0.0,0.0,0.0,0.0
4.5599173134922335,4502368800938308.0,4502791165032557.5,422364094258.3124,0.0,0.0,0.0,0.0,0.0
5.115909044841457,4770316699409522.0,4770764199510275.0,447500100759.25354,0.0,0.0,0.0,0.0,0.0
5.727499949325603,5048661687589210.0,5049135299040243.0,473611451034.04584,0.0,0.0,0.0,0.0,0.0
6.400249944258164,5338104597552806.0,5338605361442470.0,500763889653.55457,0.0,0.0,0.0,0.0,0.0
7.140274938683981,5639359812555299.0,5639888836987695.0,529024432415.358,0.0,0.0,0.0,0.0,0.0
7.95430243255238,5953159034675178.0,5953717496394960.0,558461719783.7838,0.0,0.0,0.0,0.0,0.0
8.84973267580762,6280254545277631.0,6280843691600393.0,589146322751.5902,0.0,0.0,0.0,0.0,0.0
9.834705943388382,6621421953104346.0,6622043104104960.0,621151000636.249,0.0,0.0,0.0,0.0,0.0
10.918176537727222,6977462257041440.0,6978116807936026.0,654550894586.5331,0.0,0.0,0.0,0.0,0.0
12.109994191499945,7349202790104513.0,7349892213720655.0,689423616136.7952,0.0,0.0,0.0,0.0,0.0
13.42099361064994,7737496226947011.0,7738222076101091.0,725849154101.5911,0.0,0.0,0.0,0.0,0.0
14.863092971714936,8143216327106835.0,8143980236582104.0,763909475252.1326,0.0,0.0,0.0,0.0,0.0
16.44940226888643,8567248502061017.0,8568052189700436.0,803687639417.6912,0.0,0.0,0.0,0.0,0.0
18.194342495775075,9010472758104460.0,9011318024303814.0,845266199368.4188,0.0,0.0,0.0,0.0,0.0
20.113776745352585,9473736264948628.0,9474624989576134.0,888724627494.2341,0.0,0.0,0.0,0.0,0.0
22.225154419887843,9957812941909084.0,9958747077433678.0,934135524612.8895,0.0,0.0,0.0,0.0,0.0
24.54766986187663,1.0463348207054784e+16,1.046432976649171e+16,981559436926.0743,0.0,0.0,0.0,0.0,0.0
27.102436848064297,1.0990788450930248e+16,1.0991819489170218e+16,1031038239998.528,0.0,0.0,0.0,0.0,0.0
29.91268053287073,1.1540296761291176e+16,1.1541379348524122e+16,1082587232954.6396,0.0,0.0,0.0,0.0,0.0
33.003948586157804,1.2111658660575606e+16,1.2112794846871394e+16,1136186295776.9302,0.0,0.0,0.0,0.0,0.0
