t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,1090211262672958.4,1436790320131653.8,152346489675587.4,194232567783107.2,0.0,0.0,0.0,0.0
0.202,1641772431543050.0,2163729478660862.2,229421834766190.25,292498980030678.25,27587702.323563647,65536681.6879108,1306541433.361511,34832655126.91026
0.30604000000000003,2062032487397739.0,2717646261996030.0,288149117240310.2,367372718105684.0,69991100.19124334,166269289.317901,3314816434.9069386,88388175468.70273
0.41216080000000005,2417535263919322.5,3186235042954849.0,337827195519201.3,430709267159015.44,124319764.14702788,295331330.0508373,5887900779.911226,157008805434.03018
0.5204040160000001,2733253064810211.5,3602405154700632.0,381945707824632.9,486957705347014.06,189290479.15461868,449674418.11679655,8965015266.195698,239072738608.13547
0.6308120963200001,3021633236311649.5,3982560060726200.5,422244050543911.7,538335658044672.25,264215057.97025257,627663707.9384824,12513564811.006313,333710382388.29724
0.7434283382464002,3289911594976268.0,4336235332800550.0,459733359134092.7,586132261897925.5,348700209.7657205,828364905.0293925,16514921841.498827,440424805310.21655
0.8582969050113283,3542723941356785.5,4669540204922666.0,495061441934328.0,631173433414396.4,442524212.59448415,1051251290.9129472,20958584864.442047,558935856786.2955
0.9754628431115548,3783247177121533.0,4986661372652172.0,528672240259208.75,674025170956498.9,545576148.5649453,1296059371.20341,25839300395.795033,689103379017.5734
1.094972099973786,4013768957031587.0,5290613693698879.0,560885431759307.3,715095044219735.4,657822253.5969293,1562708936.6752098,31155469166.51862,830884687899.2998
1.2168715419732616,4236000452659268.5,5583652352916019.0,591940136129192.8,754687916371176.1,779285698.7758445,1851255032.2128909,36908188502.92804,984309027151.3375
1.3412089728127268,4451260831994889.5,5867515971177091.0,622020694350193.9,793038811027108.9,910033692.2309458,2161857316.271064,43100641433.24222,1149461272453.219
1.4680331522689813,4660592345353430.0,6143578265873015.0,651272750833955.4,830333416014796.0,1050168869.0121638,2494759606.827291,49737688887.80834,1326471053468.5735
1.597393815314361,4864835432643164.0,6412947027021822.0,679813748937600.9,866721464520390.2,1199823338.7128973,2850275741.0279155,56825587778.33614,1515505233801.4756
1.729341691620648,5064679592808393.0,6676531152593271.0,707740039476862.9,902325798013834.8,1359154457.3859558,3228779531.032894,64371790744.68587,1716762569449.3667
1.863928525453061,5260698925071276.0,6935087484311780.0,735131847271267.0,937248698293977.0,1528341761.2832432,3630697479.86747,72384800928.8803,1930469835087.7393
2.001207095962122,5453377625877506.0,7189254407135020.0,762056834095925.4,971576430036907.8,1707584708.8830934,4056503417.426881,80874065031.80475,2156878971515.874
2.1412312378813647,5643128701252242.0,7439576508075879.0,788572713552508.4,1005382574598494.5,1897101000.9660764,4506714509.682035,89849893747.80344,2396264963377.175
2.284055862638992,5830307974651998.0,7686523035511099.0,814729208531198.4,1038730525660134.2,2097125324.1924276,4981888273.947752,99323402257.39503,2648924251901.5425
2.4297369798917723,6015224757130364.0,7930501960166981.0,840569542263251.2,1071675390230718.5,2307908411.70236,5482620347.264398,109306465734.99152,2915173548147.9336
2.578331719489608,6198150101295184.0,8171870852100071.0,866131591731771.2,1104265459175685.9,2529716345.695972,6009542829.621845,119811686317.3633,3195348951940.898
2.7298983538794,6379323274537024.0,8410945411100931.0,891448792242860.0,1136543360490597.0,2762830048.043387,6563323073.864349,130852368977.6736,3489805308344.494
2.884496320956988,6558956898704705.0,8648006239802515.0,916550855645588.9,1168546974988219.2,3007544919.455852,7144662828.514272,142442504435.71524,3798915751811.3086
3.0421862473761276,6737241076633304.0,8883304281717470.0,941464346974434.8,1200310171482806.0,3264170597.892534,7754297663.849547,154596757715.42447,4123071400958.795
3.2030299723236504,6914346738867183.0,9117065231697380.0,966213152121490.0,1231863403043899.8,3533030814.113491,8392996628.76014,167330461303.47342,4462681176067.599
3.3670905717701234,7090428383038977.0,9349493146078172.0,990818860638195.5,1263234195045430.5,3814463327.5374446,9061562098.375053,180659612111.27487,4818171718025.659
3.5344323832055258,7265626335091380.0,9580773422750390.0,1015301081719245.6,1294447548026109.0,4108819929.425493,9760829781.627426,194600871625.70123,5189987392322.15
3.7051210308696363,7440068630307669.0,9811075280250324.0,1039677707058441.4,1325526272814744.8,4416466503.294305,10491668864.77331,209171568770.316,5578590365336.296
3.879223451487029,7613872589282775.0,1.004055383487763e+16,1063965131075400.6,1356491271306005.0,4737783134.640527,11254982272.05294,224389705102.10196,5984460742918.231
4.0568079205167695,7787146147054963.0,1.026935185255975e+16,1088178436648876.6,1387361773259200.2,5073164263.722745,12051707028.639196,240273962047.48456,6408096763361.584
4.237944078927105,7959988980948492.0,1.0497601235487662e+16,1112331552721881.6,1418155537235265.5,5423018876.434162,12882814714.073545,256843709942.41913,6850015038493.449
4.422702960505647,8132493473082591.0,1.0725424290902702e+16,1136437388803005.5,1448889022077823.5,5787770729.303131,13749311996.775484,274119018688.84586,7310750837875.193
4.61115701971576,8304745536163811.0,1.095293481974533e+16,1160507950362917.5,1479577534036765.5,6167858605.449819,14652241242.09121,292120669877.3,7790858412107.917
4.803380160110075,8476825325513965.0,1.1180239055410928e+16,1184554438333403.8,1510235353623504.5,6563736598.956605,15592681187.84119,310870170255.2508,8290911352030.297
4.9994477633122765,8648807855875527.0,1.1407436477046584e+16,1208587335299951.2,1540875845501318.8,6975874425.613944,16571747682.525427,330389766444.6502,8811502981234.104
5.199436718578522,8820763538074906.0,1.1634620517260604e+16,1232616480495260.5,1571511554097539.0,7404757758.411753,17590594482.31316,350702460831.472,9353246779838.59
5.403425452950093,8992758647885251.0,1.1861879180509056e+16,1256651135318287.8,1602154287136378.5,7850888586.478055,18650414103.73437,371832028565.7746,9916776837883.213
5.611493962009095,9164855737251170.0,1.2089295585550048e+16,1280700040798936.0,1632815188902952.0,8314785596.440482,19752438729.638325,393803035623.7555,10502748337044.986
5.823723841249277,9337113996288552.0,1.2316948443053172e+16,1304771468184013.2,1663504804737300.0,8796984575.41156,20897941166.521183,416640857893.94745,11111838059670.604
6.040198318074262,9509589573062034.0,1.2544912477591524e+16,1328873263623066.5,1694233138006128.5,9298038834.987108,22088235851.77276,440371701258.659,11744744924352.578
6.261002284435747,9682335856998244.0,1.2773258801736466e+16,1353012887772639.5,1725009700595855.5,9818519655.80599,23324679909.768097,465022622649.229,12402190547477.87
6.486222330124463,9855403730857894.0,1.300205524874226e+16,1377197451006911.5,1755843557804048.0,10359016752.35268,24608674256.047924,490621552060.03503,13084919830347.074
6.715946776726952,1.0028841795422442e+16,1.3231366669298396e+16,1401433744815538.5,1786743368369769.0,10920138757.798908,25941664749.104218,517197315511.60156,13793701571606.828
6.950265712261491,1.020269657042028e+16,1.3461255196992906e+16,1425728269881091.2,1817717420270601.8,11502513728.77947,27325143389.519806,544779658957.8058,14529329104862.182
7.18927102650672,1.0377012674690634e+16,1.3691780486440544e+16,1450087261255260.8,1848773662820813.8,12106789670.080568,28760649566.41431,573399273136.2386,15292620961443.125
7.433056447036854,1.055183298814969e+16,1.3922999927453224e+16,1474516710992039.2,1879919735527292.5,12733635079.29646,30249771351.324703,603087819364.2488,16084421558393.58
