t(s),Total solute volume 1,Total retention volume 1
18339.249628077258,5.460652712076388e+16,3.88772632234384e+19
19256.31210948112,5.557000175681384e+16,4.037489677100066e+19
20219.227714955177,5.658227094515653e+16,4.191229835939449e+19
21230.289100702936,5.764530744135582e+16,4.348922385046566e+19
22291.903555738085,5.876108205321599e+16,4.510534777738694e+19
23406.59873352499,5.993155210140401e+16,4.67602671492518e+19
24577.028670201238,6.115864894521193e+16,4.845350690229358e+19
25805.980103711303,6.2444264749804056e+16,5.018452710108043e+19
27096.37910889687,6.379023820240057e+16,5.195273196912084e+19
28451.298064341714,6.519833962440082e+16,5.37574807926763e+19
29873.9629675588,6.667025521583028e+16,5.559810070433108e+19
31367.76111593674,6.820757059422747e+16,5.7473901307752096e+19
32936.24917173358,6.9811753710060296e+16,5.9384191054667645e+19
34583.16163032026,7.1484137315944056e+16,6.1328295229519135e+19
36312.41971183628,7.322590128412038e+16,6.330557533711927e+19
38128.1406974281,7.5038055219712e+16,6.5315449624904565e+19
40034.647732299505,7.692142199660288e+16,6.735741440540246e+19
42036.48011891448,7.88766230311865e+16,6.943106577836836e+19
44138.4041248602,8.090406628338995e+16,7.153612128856936e+19
46345.42433110321,8.300393810781582e+16,7.367244099811217e+19
48662.795547658374,8.517620014465237e+16,7.58400474060916e+19
51096.035325041295,8.742059241855909e+16,7.80391436182912e+19
53650.93709129336,8.973664368970184e+16,8.027012916097555e+19
56333.58394585803,9.212368986896595e+16,8.253361285040094e+19
59150.363143150935,9.45809009730447e+16,8.48304221774165e+19
62107.981300308486,9.710731666744331e+16,8.716160874679575e+19
65213.480365323914,9.970188994768557e+16,8.95284494238869e+19
68474.25438359012,1.0236353797007702e+17,9.193244298449913e+19
71898.06710276962,1.0509119849917683e+17,9.437530223259446e+19
75493.0704579081,1.0788388993161102e+17,9.685894173664141e+19
79267.82398080351,1.1074077243090926e+17,9.938546152923095e+19
83231.31517984369,1.1366120741210416e+17,1.0195712730385988e+20
87392.98093883587,1.166448124900588e+17,1.0457634781461735e+20
91762.72998577767,1.1969150908375613e+17,1.0724565032596211e+20
96350.96648506656,1.228015601657424e+17,1.0996765505915104e+20
101168.61480931989,1.2597559615606858e+17,1.1274504962992218e+20
106227.14554978588,1.2921462765423608e+17,1.1558056446316834e+20
111538.60282727519,1.3252004452872366e+17,1.1847695010333082e+20
117115.63296863895,1.3589360177094003e+17,1.2143695721779375e+20
122971.5146170709,1.3933739338722922e+17,1.2446331992311687e+20
129120.19034792445,1.4285381636610203e+17,1.2755874286309433e+20
135576.29986532067,1.4644552734486794e+17,1.3072589224890222e+20
142355.21485858673,1.5011539495605475e+17,1.3396739085202765e+20
149473.07560151606,1.5386645093133728e+17,1.3728581673690415e+20
156946.82938159187,1.5770184288029773e+17,1.4068370534694175e+20
164794.27085067148,1.616247912729958e+17,1.4416355442608325e+20
173034.08439320506,1.656385525923073e+17,1.4772783117487283e+20
181685.88861286532,1.697463899534446e+17,1.513789810070361e+20
190770.2830435086,1.7395155178906266e+17,1.5511943728663233e+20
200308.89719568403,1.7825725854042182e+17,1.5895163147991292e+20
210324.44205546824,1.8266669673720768e+17,1.6287800323998014e+20
220840.76415824165,1.8718301943169782e+17,1.6690101004473375e+20
231882.90236615375,1.918093516963581e+17,1.7102313611778854e+20
243477.14748446146,1.9654879979619763e+17,1.7524690046774116e+20
255651.10485868453,2.0140446268905443e+17,1.795748639751693e+20
268433.76010161877,2.0637944465671094e+17,1.8400963553368985e+20
281855.5481066997,2.114768680894173e+17,1.8855387730859675e+20
295948.42551203474,2.1669988569787366e+17,1.9321030921405553e+20
310745.9467876365,2.2205169167675696e+17,1.979817127294629e+20
326283.34412701835,2.2753553156716902e+17,2.028709341805585e+20
342597.6113333693,2.3315471074636342e+17,2.0788088760516503e+20
359727.5919000378,2.3891260536962442e+17,2.1301455697524985e+20
377714.0714950397,2.4481266107667997e+17,2.182749990095576e+20
396599.8750697917,2.508583888366893e+17,2.2366534619912815e+20
416429.9688232813,2.570534014878143e+17,2.291888071669767e+20
437251.56726444536,2.6340139249629046e+17,2.3484866946064138e+20
459114.24562766764,2.6990614309189718e+17,2.4064830167848065e+20
482070.057909051,2.7657152625122013e+17,2.4659115553972968e+20
506173.6608045036,2.834015097669719e+17,2.5268076796920185e+20
531482.4438447288,2.9040015898245997e+17,2.589207632176122e+20
558056.6660369652,2.9757163940251974e+17,2.6531485502656748e+20
585959.5993388135,3.049202192736201e+17,2.71866848843074e+20
615257.6793057541,3.124502721782188e+17,2.785806440866643e+20
646020.6632710418,3.201662796670182e+17,2.85460236471387e+20
678321.796434594,3.2807283394210816e+17,2.9250972038454572e+20
712237.9862563238,3.361746405987562e+17,2.9973329132385134e+20
747849.98556914,3.44476521430721e+17,3.071352483945674e+20
785242.5848475969,3.5298341730258675e+17,3.147199968682497e+20
824504.8140899768,3.617003910917534e+17,3.224920508045898e+20
865730.1547944758,3.7063263070242144e+17,3.3045603573800436e+20
909016.7625341996,3.7978545215375386e+17,3.386166914305256e+20
954467.7006609096,3.891643027502801e+17,3.4697887469265335e+20
1002191.1856939552,3.9877476456465363e+17,3.5554756227251405e+20
1052300.844978653,4.086225658998883e+17,3.643278537648184e+20
1104915.9872275856,4.1871382964609306e+17,3.733249728357062e+20
1160161.886588965,4.290616306051126e+17,3.825442151965704e+20
1218170.0809184134,4.3984259925685344e+17,3.9198944298171774e+20
1279078.6849643341,4.542971934238682e+17,4.016299272239295e+20
1337086.8792937824,4.8566181633653504e+17,4.103661237807239e+20
1392332.7786551618,5.4337442038388883e+17,4.178694754399712e+20
1444947.9209040946,6.216112295788109e+17,4.238224788216965e+20
1500193.820265474,7.116425381610086e+17,4.2846369209894725e+20
1558202.0145949223,7.936054480852225e+17,4.3167509310298096e+20
1619110.618640843,8.546374193920073e+17,4.3367989046186535e+20
1683064.6528890599,8.937219230833725e+17,4.348365896644924e+20
1750216.3888496875,9.162724574451151e+17,4.354663685672276e+20
1820725.7116083466,9.283907464561902e+17,4.357945387435486e+20
1894760.5005049384,9.345814506043398e+17,4.3595956367025334e+20
1972497.02884636,9.376225318846757e+17,4.360399974919037e+20
2054120.3836048527,9.39067592079908e+17,4.360780740705675e+20
2139824.90610127,9.397336871826282e+17,4.3609559430700846e+20
2229814.654722508,9.397336871826282e+17,4.3609559430700846e+20
2324303.890774808,9.397336871826282e+17,4.3609559430700846e+20
2423517.588629723,9.397336871826282e+17,4.3609559430700846e+20
2527691.971377384,9.397336871826282e+17,4.3609559430700846e+20
2637075.073262428,9.397336871826282e+17,4.3609559430700846e+20
2751927.330241724,9.397336871826282e+17,4.3609559430700846e+20
2872522.200069985,9.397336871826282e+17,4.3609559430700846e+20
2999146.813389659,9.397336871826282e+17,4.3609559430700846e+20
3132102.6573753166,9.397336871826282e+17,4.3609559430700846e+20
3271706.293560257,9.397336871826282e+17,4.3609559430700846e+20
3418290.111554445,9.397336871826282e+17,4.3609559430700846e+20
3572203.1204483416,9.397336871826282e+17,4.3609559430700846e+20
3733811.779786933,9.397336871826282e+17,4.3609559430700846e+20
3903500.8720924547,9.397336871826282e+17,4.3609559430700846e+20
4081674.419013252,9.397336871826282e+17,4.3609559430700846e+20
4268756.643280089,9.397336871826282e+17,4.3609559430700846e+20
4465192.978760268,9.397336871826282e+17,4.3609559430700846e+20
4671451.131014456,9.397336871826282e+17,4.3609559430700846e+20
4888022.190881354,9.397336871826282e+17,4.3609559430700846e+20
5115421.803741597,9.397336871826282e+17,4.3609559430700846e+20
5354191.397244851,9.397336871826282e+17,4.3609559430700846e+20
5604899.470423268,9.397336871826282e+17,4.3609559430700846e+20
5868142.947260606,9.397336871826282e+17,4.3609559430700846e+20
6144548.597939812,9.397336871826282e+17,4.3609559430700846e+20
6434774.531152977,9.397336871826282e+17,4.3609559430700846e+20
6739511.761026801,9.397336871826282e+17,4.3609559430700846e+20
7059485.852394315,9.397336871826282e+17,4.3609559430700846e+20
7395458.648330206,9.397336871826282e+17,4.3609559430700846e+20
7748230.084062891,9.397336871826282e+17,4.3609559430700846e+20
8118640.091582211,9.397336871826282e+17,4.3609559430700846e+20
8507570.599477496,9.397336871826282e+17,4.3609559430700846e+20
8915947.632767545,9.397336871826282e+17,4.3609559430700846e+20
9344743.517722096,9.397336871826282e+17,4.3609559430700846e+20
9794979.196924375,9.397336871826282e+17,4.3609559430700846e+20
10267726.66008677,9.397336871826282e+17,4.3609559430700846e+20
10764111.496407283,9.397336871826282e+17,4.3609559430700846e+20
11285315.574543823,9.397336871826282e+17,4.3609559430700846e+20
11832579.856587188,9.397336871826282e+17,4.3609559430700846e+20
12407207.352732724,9.397336871826282e+17,4.3609559430700846e+20
13010566.223685535,9.397336871826282e+17,4.3609559430700846e+20
13644093.038185986,9.397336871826282e+17,4.3609559430700846e+20
14309296.19341146,9.397336871826282e+17,4.3609559430700846e+20
15007759.506398208,9.397336871826282e+17,4.3609559430700846e+20
15741145.985034294,9.397336871826282e+17,4.3609559430700846e+20
16511201.787602184,9.397336871826282e+17,4.3609559430700846e+20
17319760.38029847,9.397336871826282e+17,4.3609559430700846e+20
18168746.90262957,9.397336871826282e+17,4.3609559430700846e+20
19060182.751077224,9.397336871826282e+17,4.3609559430700846e+20
19996190.391947262,9.397336871826282e+17,4.3609559430700846e+20
20978998.4148608,9.397336871826282e+17,4.3609559430700846e+20
22010946.838920016,9.397336871826282e+17,4.3609559430700846e+20
23094492.684182193,9.397336871826282e+17,4.3609559430700846e+20
24232215.82170748,9.397336871826282e+17,4.3609559430700846e+20
25426825.11610903,9.397336871826282e+17,4.3609559430700846e+20
26681164.875230655,9.397336871826282e+17,4.3609559430700846e+20
27998221.622308362,9.397336871826282e+17,4.3609559430700846e+20
29381131.206739955,9.397336871826282e+17,4.3609559430700846e+20
30833186.27039313,9.397336871826282e+17,4.3609559430700846e+20
31557600.0,9.397336871826282e+17,4.3609559430700846e+20
