t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,858476762157242.6,970941579421749.6,55300119698977.766,57164697565528.79,0.0,0.0,0.0,0.0
0.202,1293523449878272.0,1462988029047267.8,83324330791957.61,86133813281145.33,14859475.870570425,25564735.614375703,314194145.9003628,6080477535.288395
0.30604000000000003,1624831894091720.0,1837709455766368.2,104666081047800.5,108195152591263.48,37703228.44249622,64865891.27141142,797211885.4867625,15428254578.530405
0.41216080000000005,1905064628477163.8,2154666777825181.0,122717709774666.02,126855435904239.22,66972417.94802012,115221585.11056854,1416091970.0245574,27405383139.151016
0.5204040160000001,2153929863193142.2,2436149781531505.0,138748752077919.86,143427003802076.62,101975404.55879022,175441896.78045952,2156210007.4335623,41728831056.225334
0.6308120963200001,2381245441376192.0,2693262336733026.5,153391639639333.25,158563611942117.53,142341291.21280104,244888722.69696552,3009723571.4071035,58246821801.269936
0.7434283382464002,2592717229648895.0,2932457715773768.5,167013924758437.72,172645205544804.22,187858110.3619325,323197386.9831015,3972150721.3538923,76872615413.98355
0.8582969050113283,2792000347321386.5,3157869825407423.5,179851057647420.03,185915173599419.22,238406350.3110427,410162277.9320591,5040964447.717049,97557306115.33885
0.9754628431115548,2981599437093419.0,3372331403353332.0,192064378772878.38,198540296559082.16,293926206.5538492,505680506.1020346,6214900217.799543,120276421021.10994
1.094972099973786,3163317975322523.0,3577882182639310.0,203770061877686.2,210640665247128.94,354399447.3534892,609720705.2518793,7493572532.827776,145022499281.75452
1.2168715419732616,3338504924412375.5,3776047851987431.5,215055002479358.66,222306105074895.75,419838518.11372215,722304287.136268,8877244545.623777,171800633451.60092
1.3412089728127268,3508200201723296.5,3968004578880918.5,225986188476852.22,233605862601351.44,490279590.85038954,843493483.5841737,10366681095.395235,200625625249.45987
1.4680331522689813,3673225421756991.0,4154681637426705.5,236616545449947.8,244594647920971.94,565777924.4222242,973383364.0853895,11963050602.322844,231520086912.3134
1.597393815314361,3834243112608019.0,4336828381073883.5,246988751179346.0,255316577799672.9,646404656.9548159,1112096317.3703163,13667857245.114077,264513128620.10986
1.729341691620648,3991796820755678.5,4515059600350248.0,257137819059396.7,265807846193581.16,732244527.4225432,1259778131.544334,15482892785.10575,299639426142.8922
1.863928525453061,4146339130202953.5,4689887211935332.0,267092902994645.6,276098590002064.12,823394223.2823083,1416595151.3027275,17410201627.895916,336938544675.3737
2.001207095962122,4298251762486732.0,4861742991347103.0,276878592173345.72,286214227497678.3,919961163.6473231,1582732184.463406,19452055094.234985,376454440899.26746
2.1412312378813647,4447860327794845.5,5030995256138063.0,286515861283668.7,296176440581237.7,1022062593.9325798,1758390944.3659585,21610932276.81687,418235092503.10846
2.284055862638992,4595445367232650.0,5197961354461800.0,296022781818536.0,306003910070013.3,1129824908.6925764,1943788884.8604152,23889505722.07181,462332221080.7243
2.4297369798917723,4741250763863975.0,5362917177783564.0,305415063885939.5,315712875776506.9,1243383145.2744694,2139158329.1726305,26290630723.759132,508801084929.11743
2.578331719489608,4885490248925518.0,5526104519381554.0,314706475319009.75,325317569754998.94,1362880608.1558442,2344745826.7051487,28817338111.96742,557700417469.3474
