t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,1405356901042544.8,1.6627283363228424e+16,3932847546865173.5,1.1289078915320706e+16,0.0,0.0,0.0,0.355950925957304
0.202,1832469171779053.8,2.388315432130861e+16,5128122854097950.0,1.4720424562076568e+16,4071423091028.105,31964900827434.895,482290406327562.5,1683811003109008.8
0.30604000000000003,2085984579422914.0,3.0388720381608384e+16,5837582156258037.0,1.6757002030517784e+16,9363598559396.67,73869939399149.52,1229141085674183.0,4395776991776925.5
0.41216080000000005,2242173402970921.8,3.6517027332743144e+16,6274673920677630.0,1.8011708833886326e+16,15249366560034.46,120523294304643.55,2118110189921989.8,7734588324421588.0
0.5204040160000001,2342587499386189.5,4.245920878562369e+16,6555680832804251.0,1.8818356164151028e+16,21457384050190.887,169739912209122.22,3084009943641687.5,1.1467377049381228e+16
0.6308120963200001,2410288499317656.5,4.832306860271147e+16,6745140668788216.0,1.936220952929577e+16,27875838252850.254,220625973927263.1,4093972638567044.0,1.5462955454562686e+16
0.7434283382464002,2457990448765485.5,5.417294269011541e+16,6878633535377793.0,1.9745406030099504e+16,34458761648172.49,272816891738475.97,5132608177384000.0,1.9651028845101976e+16
0.8582969050113283,2492733901780634.0,6.004903434758106e+16,6975862314942043.0,2.002450464274377e+16,41184533140680.484,326141849290518.44,6193130636106259.0,2.3995476469577136e+16
0.9754628431115548,2518561189709007.0,6.597768251793006e+16,7048139397133163.0,2.023197834565167e+16,48040537484853.57,380500861099669.7,7272628121200422.0,2.8477834065651268e+16
1.094972099973786,2537941610218322.0,7.1977113575966e+16,7102375060684829.0,2.0387663436057924e+16,55018428714509.73,435827417471330.6,8369894001867179.0,3.308839362095188e+16
1.2168715419732616,2552518881297118.5,7.806068455882222e+16,7143169215289517.0,2.0504764151631564e+16,62113409606822.34,492083169534521.06,9484541317370438.0,3.782149441409224e+16
