t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
14.605677562982532,771858253348998.1,9.619620251284974e+18,3398768266152.854,1.3160932768000402e+16,9.877660223033274e+16,2.350035394221634e+18,7.156872065043403e+18
14.997791114242183,771864794142478.0,9.870161680211767e+18,3398797068767.4087,1.3492799219927486e+16,1.0139033071234123e+17,2.41254983213288e+18,7.341953454555417e+18
15.397746936527026,771871187286276.2,1.0125205693188346e+19,3398825221179.811,1.3830063057987308e+16,1.0405327839854008e+17,2.4762528636989916e+18,7.530294218020322e+18
15.805701875257567,771877440979488.8,1.0384823198137272e+19,3398852759495.471,1.4172786963236334e+16,1.0676630999486614e+17,2.5411658356209633e+18,7.721942989264471e+18
16.221815912762718,771883563003926.1,1.064908582820138e+19,3398879717982.233,1.4521033317110542e+16,1.0953030288874395e+17,2.607310426475467e+18,7.916948783077337e+18
16.64625223101797,771889560768664.4,1.0918065932906779e+19,3398906129266.5522,1.487486414831543e+16,1.123461472318703e+17,2.67470865057126e+18,8.115360982488435e+18
17.079177275638333,771895441339828.2,1.1191836568426613e+19,3398932024464.666,1.5234341077351718e+16,1.1521474601684442e+17,2.7433828611321856e+18,8.31722932582687e+18
17.5207608211511,771901211465937.9,1.1470471486946537e+19,3398957433294.184,1.5599525258796012e+16,1.181370151486164e+17,2.8133557532810307e+18,8.522603893089208e+18
17.97117603757412,771906877600893.2,1.1754045125101597e+19,3398982384175.321,1.5970477321323478e+16,1.2111388351069214e+17,2.88465036691799e+18,8.731535091491613e+18
18.430599558325603,771912430186535.5,1.2042632141511916e+19,3399006835017.2114,1.63472569711839e+16,1.241462902922352e+17,2.957289780854028e+18,8.944073501957444e+18
18.899211549492115,771917905809389.2,1.2336309174978087e+19,3399030946932.593,1.6729924239034308e+16,1.2723519576943758e+17,3.0312982996872356e+18,9.160270438345624e+18
19.37719578048196,771923296109999.9,1.2635152231436235e+19,3399054683109.6396,1.7118537502514806e+16,1.3038156572046397e+17,3.1066997925155395e+18,9.38017701334693e+18
19.864739696091597,771928605782813.6,1.2939238333166113e+19,3399078064220.3945,1.7513154624030252e+16,1.335863813610458e+17,3.183518674458678e+18,9.603844795038521e+18
20.36203449001343,771933840008785.2,1.3248645130109964e+19,3399101113079.4746,1.7913832619387516e+16,1.3685063724094898e+17,3.2617797439438643e+18,9.831325583364649e+18
20.869275179813698,771939003856669.5,1.3563450866607702e+19,3399123852007.413,1.832062757061842e+16,1.4017534117070912e+17,3.341508163657129e+18,1.006267139608154e+19
21.38666068340997,771944102232002.4,1.3883734361769822e+19,3399146302605.983,1.873359454772131e+16,1.4356151423115414e+17,3.422729459116526e+18,1.0297934450625894e+19
21.91439389707817,771949139880508.4,1.4209574989263522e+19,3399168485773.2153,1.9152787529016424e+16,1.4701019078397354e+17,3.505469520039163e+18,1.0537167142603012e+19
