"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.3942e+06,1,0.000766,0.000766,0,0
3.9718e+06,1,0.000768,0.000768,0,0
3.5898e+06,1,0.00077,0.00077,0,0
3.2444e+06,1,0.000772,0.000772,0,0
2.9322e+06,1,0.000774,0.000774,0,0
2.6499e+06,1,0.000776,0.000776,0,0
2.3948e+06,1,0.000778,0.000778,0,0
2.1641e+06,1,0.00078,0.00078,0,0
1.9556e+06,1,0.000782,0.000782,0,0
1.7671e+06,1,0.000784,0.000784,0,0
1.5967e+06,1,0.000786,0.000786,0,0
1.4427e+06,1,0.000788,0.000788,0,0
1.3035e+06,1,0.00079,0.00079,0,0
1.1777e+06,1,0.000792,0.000792,0,0
1.0641e+06,1,0.000794,0.000794,0,0
9.6131e+05,1,0.000796,0.000796,0,0
8.6846e+05,1,0.000798,0.000798,0,0
7.8455e+05,1,0.0008,0.0008,0,0
7.0872e+05,1,0.000802,0.000802,0,0
6.4021e+05,1,0.000804,0.000804,0,0
5.783e+05,1,0.000806,0.000806,0,0
5.2235e+05,1,0.000808,0.000808,0,0
4.7181e+05,1,0.00081,0.00081,0,0
4.2614e+05,1,0.000812,0.000812,0,0
3.8489e+05,1,0.000814,0.000814,0,0
3.4761e+05,1,0.000816,0.000816,0,0
3.1394e+05,1,0.000818,0.000818,0,0
2.8352e+05,1,0.00082,0.00082,0,0
2.5603e+05,1,0.000822,0.000822,0,0
2.3121e+05,1,0.000824,0.000824,0,0
2.0879e+05,1,0.000826,0.000826,0,0
1.8853e+05,1,0.000828,0.000828,0,0
1.7024e+05,1,0.00083,0.00083,0,0
1.5371e+05,1,0.000832,0.000832,0,0
1.3879e+05,1,0.000834,0.000834,0,0
1.2531e+05,1,0.000836,0.000836,0,0
1.1314e+05,1,0.000838,0.000838,0,0
1.0214e+05,1,0.00084,0.00084,0,0
92214,1,0.000842,0.000842,0,0
83248,1,0.000844,0.000844,0,0
75152,1,0.000846,0.000846,0,0
67841,1,0.000848,0.000848,0,0
61240,1,0.00085,0.00085,0,0
55279,1,0.000852,0.000852,0,0
49897,1,0.000854,0.000854,0,0
45038,1,0.000856,0.000856,0,0
40651,1,0.000858,0.000858,0,0
36690,1,0.00086,0.00086,0,0
33115,1,0.000862,0.000862,0,0
29886,1,0.000864,0.000864,0,0
26972,1,0.000866,0.000866,0,0
24341,1,0.000868,0.000868,0,0
21967,1,0.00087,0.00087,0,0
19823,1,0.000872,0.000872,0,0
17888,1,0.000874,0.000874,0,0
16142,1,0.000876,0.000876,0,0
14565,1,0.000878,0.000878,0,0
13142,1,0.00088,0.00088,0,0
11858,1,0.000882,0.000882,0,0
10699,1,0.000884,0.000884,0,0
9653.4,1,0.000886,0.000886,0,0
8709.4,1,0.000888,0.000888,0,0
7857.6,1,0.00089,0.00089,0,0
7088.9,1,0.000892,0.000892,0,0
6395.2,1,0.000894,0.000894,0,0
5769.3,1,0.000896,0.000896,0,0
5204.5,1,0.000898,0.000898,0,0
4694.8,1,0.0009,0.0009,0,0
4235,1,0.000902,0.000902,0,0
3820.1,1,0.000904,0.000904,0,0
3445.7,1,0.000906,0.000906,0,0
3108,1,0.000908,0.000908,0,0
2803.3,1,0.00091,0.00091,0,0
2528.4,1,0.000912,0.000912,0,0
2280.4,1,0.000914,0.000914,0,0
2056.7,1,0.000916,0.000916,0,0
1854.8,1,0.000918,0.000918,0,0
1672.8,1,0.00092,0.00092,0,0
1508.6,1,0.000922,0.000922,0,0
1360.4,1,0.000924,0.000924,0,0
1226.8,1,0.000926,0.000926,0,0
1106.3,1,0.000928,0.000928,0,0
997.57,1,0.00093,0.00093,0,0
899.52,1,0.000932,0.000932,0,0
811.09,1,0.000934,0.000934,0,0
731.34,1,0.000936,0.000936,0,0
659.41,1,0.000938,0.000938,0,0
594.54,1,0.00094,0.00094,0,0
536.04,1,0.000942,0.000942,0,0
483.29,1,0.000944,0.000944,0,0
435.72,1,0.000946,0.000946,0,0
392.82,1,0.000948,0.000948,0,0
354.13,1,0.00095,0.00095,0,0
319.25,1,0.000952,0.000952,0,0
287.8,1,0.000954,0.000954,0,0
259.44,1,0.000956,0.000956,0,0
233.87,1,0.000958,0.000958,0,0
210.81,1,0.00096,0.00096,0,0
190.02,1,0.000962,0.000962,0,0
171.28,1,0.000964,0.000964,0,0
154.39,1,0.000966,0.000966,0,0
139.16,1,0.000968,0.000968,0,0
125.42,1,0.00097,0.00097,0,0
113.04,1,0.000972,0.000972,0,0
101.88,1,0.000974,0.000974,0,0
91.823,1,0.000976,0.000976,0,0
82.754,1,0.000978,0.000978,0,0
74.579,1,0.00098,0.00098,0,0
67.211,1,0.000982,0.000982,0,0
60.569,1,0.000984,0.000984,0,0
54.582,1,0.000986,0.000986,0,0
49.186,1,0.000988,0.000988,0,0
44.322,1,0.00099,0.00099,0,0
39.939,1,0.000992,0.000992,0,0
35.988,1,0.000994,0.000994,0,0
32.428,1,0.000996,0.000996,0,0
29.219,1,0.000998,0.000998,0,0
26.327,1,0.001,0.001,0,0
23.721,1,0.001002,0.001002,0,0
21.372,1,0.001004,0.001004,0,0
19.255,1,0.001006,0.001006,0,0
17.348,1,0.001008,0.001008,0,0
15.63,1,0.00101,0.00101,0,0
14.081,1,0.001012,0.001012,0,0
12.685,1,0.001014,0.001014,0,0
11.428,1,0.001016,0.001016,0,0
10.295,1,0.001018,0.001018,0,0
9.2741,1,0.00102,0.00102,0,0
8.3544,1,0.001022,0.001022,0,0
7.5257,1,0.001024,0.001024,0,0
6.779,1,0.001026,0.001026,0,0
6.1064,1,0.001028,0.001028,0,0
5.5003,1,0.00103,0.00103,0,0
4.9543,1,0.001032,0.001032,0,0
4.4624,1,0.001034,0.001034,0,0
4.0193,1,0.001036,0.001036,0,0
3.6201,1,0.001038,0.001038,0,0
3.2605,1,0.00104,0.00104,0,0
2.9366,1,0.001042,0.001042,0,0
2.6448,1,0.001044,0.001044,0,0
2.3819,1,0.001046,0.001046,0,0
2.1452,1,0.001048,0.001048,0,0
1.9319,1,0.00105,0.00105,0,0
1.7398,1,0.001052,0.001052,0,0
1.5668,1,0.001054,0.001054,0,0
1.4109,1,0.001056,0.001056,0,0
1.2706,1,0.001058,0.001058,0,0
1.1441,1,0.00106,0.00106,0,0
1.0303,1,0.001062,0.001062,0,0
0.92773,1,0.001064,0.001064,0,0
0.83537,1,0.001066,0.001066,0,0
0.7522,1,0.001068,0.001068,0,0
0.6773,1,0.00107,0.00107,0,0
0.60984,1,0.001072,0.001072,0,0
0.54909,1,0.001074,0.001074,0,0
0.49438,1,0.001076,0.001076,0,0
0.44512,1,0.001078,0.001078,0,0
0.40076,1,0.00108,0.00108,0,0
0.36081,1,0.001082,0.001082,0,0
0.32484,1,0.001084,0.001084,0,0
0.29245,1,0.001086,0.001086,0,0
0.26329,1,0.001088,0.001088,0,0
0.23703,1,0.00109,0.00109,0,0
0.21338,1,0.001092,0.001092,0,0
0.19209,1,0.001094,0.001094,0,0
0.17293,1,0.001096,0.001096,0,0
0.15567,1,0.001098,0.001098,0,0
0.14013,1,0.0011,0.0011,0,0
0.12614,1,0.001102,0.001102,0,0
0.11355,1,0.001104,0.001104,0,0
0.10221,1,0.001106,0.001106,0,0
0.092,1,0.001108,0.001108,0,0
0.08281,1,0.00111,0.00111,0,0
0.074537,1,0.001112,0.001112,0,0
0.067089,1,0.001114,0.001114,0,0
0.060385,1,0.001116,0.001116,0,0
0.05435,1,0.001118,0.001118,0,0
0.048917,1,0.00112,0.00112,0,0
0.044027,1,0.001122,0.001122,0,0
0.039624,1,0.001124,0.001124,0,0
0.035662,1,0.001126,0.001126,0,0
0.032095,1,0.001128,0.001128,0,0
0.028884,1,0.00113,0.00113,0,0
0.025995,1,0.001132,0.001132,0,0
0.023394,1,0.001134,0.001134,0,0
0.021053,1,0.001136,0.001136,0,0
0.018946,1,0.001138,0.001138,0,0
0.017049,1,0.00114,0.00114,0,0
0.015342,1,0.001142,0.001142,0,0
0.013806,1,0.001144,0.001144,0,0
0.012424,1,0.001146,0.001146,0,0
0.011179,1,0.001148,0.001148,0,0
0.01006,1,0.00115,0.00115,0,0
0.0090518,1,0.001152,0.001152,0,0
0.0081448,1,0.001154,0.001154,0,0
0.0073287,1,0.001156,0.001156,0,0
0.0065942,1,0.001158,0.001158,0,0
0.0059332,1,0.00116,0.00116,0,0
0.0053385,1,0.001162,0.001162,0,0
0.0048032,1,0.001164,0.001164,0,0
0.0043216,1,0.001166,0.001166,0,0
0.0038882,1,0.001168,0.001168,0,0
0.0034982,1,0.00117,0.00117,0,0
0.0031473,1,0.001172,0.001172,0,0
0.0028316,1,0.001174,0.001174,0,0
0.0025475,1,0.001176,0.001176,0,0
0.0022918,1,0.001178,0.001178,0,0
0.0020618,1,0.00118,0.00118,0,0
0.0018549,1,0.001182,0.001182,0,0
0.0016687,1,0.001184,0.001184,0,0
0.0015011,1,0.001186,0.001186,0,0
0.0013504,1,0.001188,0.001188,0,0
0.0012148,1,0.00119,0.00119,0,0
0.0010928,1,0.001192,0.001192,0,0
0.00098304,1,0.001194,0.001194,0,0
0.00088428,1,0.001196,0.001196,0,0
0.00079544,1,0.001198,0.001198,0,0
