"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.7738e+21,1,0.000362,0.000362,0,0
7.7736e+21,1,0.000364,0.000364,0,0
7.7733e+21,1,0.000366,0.000366,0,0
7.7731e+21,1,0.000368,0.000368,0,0
7.7729e+21,1,0.00037,0.00037,0,0
7.7726e+21,1,0.000372,0.000372,0,0
7.7724e+21,1,0.000374,0.000374,0,0
7.7721e+21,1,0.000376,0.000376,0,0
7.7719e+21,1,0.000378,0.000378,0,0
7.7716e+21,1,0.00038,0.00038,0,0
7.7714e+21,1,0.000382,0.000382,0,0
7.7711e+21,1,0.000384,0.000384,0,0
7.7709e+21,1,0.000386,0.000386,0,0
7.7706e+21,1,0.000388,0.000388,0,0
7.7704e+21,1,0.00039,0.00039,0,0
7.7702e+21,1,0.000392,0.000392,0,0
7.7699e+21,1,0.000394,0.000394,0,0
7.7697e+21,1,0.000396,0.000396,0,0
7.7694e+21,1,0.000398,0.000398,0,0
7.7692e+21,1,0.0004,0.0004,0,0
7.7689e+21,1,0.000402,0.000402,0,0
7.7687e+21,1,0.000404,0.000404,0,0
7.7684e+21,1,0.000406,0.000406,0,0
7.7682e+21,1,0.000408,0.000408,0,0
7.768e+21,1,0.00041,0.00041,0,0
7.7677e+21,1,0.000412,0.000412,0,0
7.7675e+21,1,0.000414,0.000414,0,0
7.7672e+21,1,0.000416,0.000416,0,0
7.767e+21,1,0.000418,0.000418,0,0
7.7667e+21,1,0.00042,0.00042,0,0
7.7665e+21,1,0.000422,0.000422,0,0
7.7663e+21,1,0.000424,0.000424,0,0
7.766e+21,1,0.000426,0.000426,0,0
7.7658e+21,1,0.000428,0.000428,0,0
7.7655e+21,1,0.00043,0.00043,0,0
7.7653e+21,1,0.000432,0.000432,0,0
7.7651e+21,1,0.000434,0.000434,0,0
7.7648e+21,1,0.000436,0.000436,0,0
7.7646e+21,1,0.000438,0.000438,0,0
7.7643e+21,1,0.00044,0.00044,0,0
7.7641e+21,1,0.000442,0.000442,0,0
7.7639e+21,1,0.000444,0.000444,0,0
7.7636e+21,1,0.000446,0.000446,0,0
7.7634e+21,1,0.000448,0.000448,0,0
7.7631e+21,1,0.00045,0.00045,0,0
7.7629e+21,1,0.000452,0.000452,0,0
7.7627e+21,1,0.000454,0.000454,0,0
7.7624e+21,1,0.000456,0.000456,0,0
7.7622e+21,1,0.000458,0.000458,0,0
7.7619e+21,1,0.00046,0.00046,0,0
7.7617e+21,1,0.000462,0.000462,0,0
7.7615e+21,1,0.000464,0.000464,0,0
7.7612e+21,1,0.000466,0.000466,0,0
7.761e+21,1,0.000468,0.000468,0,0
7.7608e+21,1,0.00047,0.00047,0,0
7.7605e+21,1,0.000472,0.000472,0,0
7.7603e+21,1,0.000474,0.000474,0,0
7.76e+21,1,0.000476,0.000476,0,0
7.7598e+21,1,0.000478,0.000478,0,0
7.7596e+21,1,0.00048,0.00048,0,0
7.7593e+21,1,0.000482,0.000482,0,0
7.7591e+21,1,0.000484,0.000484,0,0
7.7589e+21,1,0.000486,0.000486,0,0
7.7586e+21,1,0.000488,0.000488,0,0
7.7584e+21,1,0.00049,0.00049,0,0
7.7582e+21,1,0.000492,0.000492,0,0
7.7579e+21,1,0.000494,0.000494,0,0
