t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,1117071271046687.6,1512117690109863.2,171218609237430.47,223827809825744.56,0.0,0.0,0.0,0.0
0.202,1677601870674661.0,2281250419344259.5,257133692792793.44,336141455500401.9,6921336244.411796,17087814740.379557,360885327582.12445,9988505897837.572
0.30604000000000003,2101337263435982.2,2870717574635780.0,322081549954929.6,421045410473362.9,17512231577.498398,43235328232.75635,913132074776.8961,25279471136916.4
0.41216080000000005,2456887629334080.5,3372262463341154.5,376578376848343.75,492287116037398.75,31020657423.625046,76585883534.18265,1617515836356.2476,44784218744017.09
0.5204040160000001,2770057649537651.0,3820297768221924.0,424579374766261.1,555037062253491.9,47101637622.03425,116287793180.45584,2456046991645.246,68004245242072.125
0.6308120963200001,3053728095666128.5,4231967919421213.5,468058838362237.75,611876172266146.8,65560820398.11212,161861241780.16156,3418591082081.7803,94658799982438.52
0.7434283382464002,3315393913436702.5,4617238459144662.0,508165552168710.75,664306210032502.2,86278232423.67477,213010044560.2782,4498892323651.221,124574602906113.39
0.8582969050113283,3559859211772263.0,4982496939979372.0,545635863881946.8,713289775929089.8,109176858396.74086,269544074630.66046,5692935057479.935,157640432405564.5
0.9754628431115548,3790416130480724.5,5332125384860678.0,580974374792146.9,759486516740621.8,134207107411.45042,331340912641.94135,6998133710183.139,193784681116943.7
1.094972099973786,4009433944949874.0,5669284765597402.0,614544234548627.8,803371164701590.2,161338174542.63074,398324519792.2716,8412882330254.878,232962876372708.28
1.2168715419732616,4218682834301193.5,5996345441617953.0,646616766582260.4,845298410994179.5,190552822439.3663,470452354363.81177,9936282469306.203,275150142094201.12
1.3412089728127268,4419525039061320.0,6315140890758033.0,677400767714095.8,885541208053720.8,221844028897.7064,547707095101.0966,11567968368112.525,320336356436786.44
1.4680331522689813,4613034228118834.0,6627125901925122.0,707060804073507.8,924314687152465.5,255212728301.56525,630091065196.1948,13307989183867.527,368522889602941.94
1.597393815314361,4800073474067206.0,6933479755714229.0,735729162734812.5,961791782336386.0,290666231346.7944,717622330859.4518,15156726587197.613,419720321426422.7
1.729341691620648,4981348115004461.0,7235176070277554.0,763513954086498.1,998113822355734.9,328217084800.4187,810331886275.1595,17114835305156.04,473946794554623.1
1.863928525453061,5157442722457762.0,7533031576973774.0,790504778073718.9,1033397937936266.1,367882227555.2072,908261570069.021,19183199114723.473,531226795593681.8
2.001207095962122,5328847646684591.0,7827741096226889.0,816776792917723.4,1067742380667135.4,409682352516.2959,1011462489946.6267,21362897569531.727,591590233545437.1
2.1412312378813647,5495978516750943.0,8119903196901457.0,842393703981806.2,1101230430235858.0,453641415325.78357,1119993809855.0808,23655180383523.242,655071730324140.9
2.284055862638992,5659190851908096.0,8410039398872835.0,867410003323702.4,1133933322113121.0,499786250267.6626,1233921801758.933,26061447403583.04,721710066072302.1
2.4297369798917723,5818791202179070.0,8698608797090051.0,891872677264104.1,1165912479794539.2,548146265985.8354,1353319094464.7424,28583232744066.79,791547739747812.9
2.578331719489608,5975045774654873.0,8986019372909886.0,915822528578441.8,1197221243253553.0,598753201692.3307,1478264071788.9546,31222192075630.707,864630617073901.4
2.7298983538794,6128187205526918.0,9272636865263692.0,939295214477187.2,1227906225855035.8,651640929945.1288,1608840385701.2803,33980092342473.49,941007645746432.6
2.884496320956988,6278419942577256.0,9558791815412170.0,962322071604713.2,1258008392846081.2,706845295786.2905,1745136559238.4688,36858803375627.71,1020730623153468.9
3.0421862473761276,6425924571298270.0,9844785224873418.0,984930779123360.4,1287563928181521.0,764403984632.7252,1887245660406.2236,39860291005599.0,1103854005619618.8
3.2030299723236504,6570861327419381.0,1.013089314653391e+16,1007145897094462.2,1316604938329717.8,824356413168.9312,2035265032871.9922,42986611374489.96,1190434750869811.0
3.3670905717701234,6713372975377266.0,1.0417370445366792e+16,1028989307674597.9,1345160029032239.0,886743638838.5239,2189296072577.7944,46239906218004.73,1280532187353263.5
3.5344323832055258,6853587187290317.0,1.0704453905788856e+16,1050480579751857.4,1373254781979512.5,951608284523.4888,2349444041851.8105,49622398939468.055,1374207905501338.5
3.7051210308696363,6991618524534463.0,1.0992364819854368e+16,1071637272671020.5,1400912151859622.2,1018994475740.6731,2515817914425.875,53136391336611.234,1471525667062490.0
3.879223451487029,7127570100261452.0,1.1281311159165346e+16,1092475191055306.0,1428152799477422.0,1088947788244.5455,2688530246147.1963,56784260871047.42,1572551329465736.8
4.0568079205167695,7261534983598323.0,1.1571489410192962e+16,1113008600034445.0,1454995373114347.5,1161515204352.915,2867697067228.714,60568458392666.555,1677352782781578.0
4.237944078927105,7393597393073137.0,1.1863086135338906e+16,1133250408166471.0,1481456747655338.2,1236745076642.5103,3053437792697.52,64491506248395.27,1785999897326239.0
4.422702960505647,7523833716814061.0,1.215627930892029e+16,1153212323808308.8,1507552229006402.2,1314687097918.8047,3245875148336.5815,68555996718191.57,1898564480327064.0
4.61115701971576,7652313389420909.0,1.2451239467209814e+16,1172904989517860.8,1533295729793512.2,1395392276567.083,3445135109915.2026,72764590731715.17,2015120240359340.0
4.803380160110075,7779099649499096.0,1.2748130703908678e+16,1192338098164699.8,1558699921149902.0,1478912916552.421,3651346853900.4165,77120016827487.45,2135742758497032.5
4.9994477633122765,7904250197245357.0,1.3047111536391278e+16,1211520493721218.8,1583776364476609.2,1565302601464.7783,3864642718158.6484,81625070323059.92,2260509465305422.0
5.199436718578522,8027817767859675.0,1.3348335663325736e+16,1230460259152120.5,1608535626337178.2,1654616182108.9028,4085158171412.62,86282612670104.23,2389499622953139.5
