t(s),Total solute volume 1,Total retention volume 1
21.38666068340997,6.04324744833371e+16,6.2378145409850696e+16
21.91439389707817,6.114341490958803e+16,6.315349440906352e+16
22.452681775019734,6.1858756923718264e+16,6.39351350459169e+16
23.00173541052013,6.257854961836536e+16,6.472316824472519e+16
23.561770118730532,6.330284126007398e+16,6.551769547224095e+16
24.133005521105144,6.403167929732693e+16,6.631881878016992e+16
24.715665631527248,6.476511036701688e+16,6.712664084691834e+16
25.309978944157795,6.550318029942675e+16,6.794126501865814e+16
25.91617852304095,6.6245934121781816e+16,6.876279534979174e+16
26.53450209350177,6.699341606043131e+16,6.959133664289365e+16
27.165192135371807,6.7745669541715496e+16,7.042699448819986e+16
27.808495978079243,6.850273719156479e+16,7.126987530271594e+16
28.464665897640828,6.9264660833880984e+16,7.212008636900598e+16
29.133959215593645,7.003148148773941e+16,7.297773587372646e+16
29.816638399905518,7.080323936345539e+16,7.384293294596379e+16
30.51297116790363,7.157997385754861e+16,7.471578769542832e+16
31.223230591261704,7.236172354664238e+16,7.559641125056418e+16
31.947695203086937,7.314852618032758e+16,7.648491579662144e+16
32.686649107148675,7.394041867302229e+16,7.738141461374338e+16
33.44038208929165,7.473743709485411e+16,7.828602211511333e+16
34.20918973107749,7.55396166615915e+16,7.919885388521163e+16
34.993373525699035,7.634699172364794e+16,8.012002671822202e+16
35.793240996213015,7.715959575418139e+16,8.104965865663518e+16
36.60910581613728,7.797746133631277e+16,8.198786903008936e+16
37.44128793246003,7.880062014947885e+16,8.293477849448755e+16
38.29011369110923,7.962910295494285e+16,8.38905090714347e+16
39.15591596493141,8.04629395804784e+16,8.485518418803144e+16
40.03903428423004,8.130215890424544e+16,8.582892871706398e+16
40.93981496991464,8.214678883787211e+16,8.681186901762643e+16
41.85861126931294,8.299685630875896e+16,8.780413297621477e+16
42.7957834946992,8.385238724162326e+16,8.880585004832766e+16
43.751699164593184,8.471340653929122e+16,8.981715130061093e+16
44.72673314788505,8.557993806275845e+16,9.083816945358194e+16
45.721267810842754,8.64520046105288e+16,9.186903892496896e+16
46.73569316705961,8.732962789724448e+16,9.290989587370155e+16
47.770407030400804,8.82128285316213e+16,9.396087824458722e+16
48.82581517100882,8.910162599370352e+16,9.50221258137098e+16
49.902331474429,8.999603861144448e+16,9.609378023458638e+16
51.000378103917576,9.089608353663426e+16,9.717598508511168e+16
52.120385665995926,9.18017767201795e+16,9.82688859153381e+16
53.262793379315845,9.271313288675275e+16,9.937263029611147e+16
54.42804924690216,9.363016550882154e+16,1.0048736786861152e+17
55.616610231840205,9.455288678006981e+16,1.0161325039482514e+17
56.828942436477014,9.548130758822808e+16,1.0275043180899138e+17
58.06552128520656,9.641543748732219e+16,1.0389906827005659e+17
59.32683171091069,9.735528466935458e+16,1.0505931821517064e+17
60.613368345128904,9.830085593543758e+16,1.0623134241427162e+17
61.925635712031486,9.925215666638418e+16,1.0741530402578435e+17
63.264148426272115,1.0020919079278117e+17,1.0861136865348195e+17
64.62943139479756,1.0117196076455366e+17,1.0981970440454309e+17
66.02202002269351,1.0214046752004024e+17,1.110404819488454e+17
67.44246042314738,1.0311471045459522e+17,1.1227387457953509e+17
68.89130963161033,1.0409468738873678e+17,1.1352005827491296e+17
70.36913582424253,1.0508039453585584e+17,1.1477921176167886e+17
71.87651854072739,1.0607182646951346e+17,1.1605151657957414e+17
73.41404891154194,1.0706897609033461e+17,1.1733715714746574e+17
74.98232988977279,1.0807183459253238e+17,1.186363208309141e+17
76.58197648756824,1.090803914300748e+17,1.199491980112717e+17
78.21361601731961,1.1009463428252498e+17,1.2127598215634906e+17
79.87788833766601,1.1111454902057246e+17,1.226168698927035e+17
81.57544610441933,1.1214011967128667e+17,1.2397206107958843e+17
83.30695502650772,1.1317132838311688e+17,1.2534175888461325e+17
85.07309412703788,1.1420815539066397e+17,1.2672616986116354e+17
86.87455600957864,1.1525057897926014e+17,1.2812550402762442e+17
88.71204712977021,1.162985754493777e+17,1.2953997494846357e+17
90.58628807236562,1.1735211908090955e+17,1.3096979981721627e+17
92.49801383381293,1.1841118209734405e+17,1.3241519954143277e+17
94.4479741104892,1.194757346298791e+17,1.3387639882963128e+17
96.43693359269899,1.2054574468150246e+17,1.3535362628031598e+17
98.46567226455298,1.216211780910859e+17,1.3684711447311037e+17
100.53498570984404,1.2270199849752429e+17,1.3835710006206482e+17
102.64568542404092,1.2378816730396722e+17,1.3988382387118923e+17
104.79859913252174,1.2487964364218227e+17,1.4142753099227368e+17
106.99457111517218,1.2597638433709875e+17,1.4298847088505102e+17
109.23446253747562,1.2707834387157411e+17,1.4456689747976112e+17
111.51915178822514,1.2818547435143587e+17,1.461630692821803e+17
113.84953482398966,1.2929772547084803e+17,1.4777724948117507e+17
116.22652552046945,1.3041504447805296e+17,1.4940970605883734e+17
118.65105603087885,1.315373761415471e+17,1.5106071190327875e+17
121.12407715149642,1.3266466271674358e+17,1.5273054492413232e+17
123.64655869452635,1.3379684391318317e+17,1.5441948817083786e+17
126.21948986841687,1.3493385686235192e+17,1.561278299537751e+17
128.8438796657852,1.3607563608617138e+17,1.5785586396831168e+17
131.52075725910092,1.372221134662236e+17,1.5960388942183587e+17
134.25117240428295,1.3837321821378334e+17,1.6137221116384336e+17
137.03619585236862,1.3952887684071922e+17,1.6316113981915338e+17
139.876919769416,1.4068901313134494e+17,1.6497099192431827e+17
142.77445816480432,1.4185354811528774e+17,1.6680209006730995e+17
145.7299473281004,1.4302240004145445e+17,1.686547630305509e+17
148.7445462746624,1.441954843531731e+17,1.7052934593736726e+17
151.81943720015568,1.4537271366459146e+17,1.7242618040194374e+17
154.9558259441588,1.4655399773841338e+17,1.743456146828531e+17
158.15494246304198,1.477392434650654e+17,1.7628800384024333e+17
161.41804131230282,1.4892835484337203e+17,1.7825370989675936e+17
164.7464021385489,1.5012123296284106e+17,1.802431020022858e+17
168.14133018131986,1.5131777598764102e+17,1.8225655660258237e+17
171.60415678494627,1.5251787914237382e+17,1.84294457611907e+17
175.1362399206452,1.5372143469973123e+17,1.863571965897017e+17
178.73896471905812,1.549283319701466e+17,1.884451729214275e+17
182.41374401343927,1.5613845729352902e+17,1.905587940036374e+17
186.16201889370805,1.5735169403318957e+17,1.9269847543337312e+17
189.9852592715822,1.5856792257206906e+17,1.9486464120196202e+17
193.88496445701387,1.5978702031136592e+17,1.9705772389332352e+17
197.86266374615414,1.6100886167167667e+17,1.9927816488685056e+17
201.91991702107723,1.622333180967573e+17,2.015264145649675e+17
206.05831536149879,1.634602580600229e+17,2.038029325254554e+17
210.27948166872878,1.6468954707388867e+17,2.061081877986238e+17
214.58507130210336,1.6592104770207664e+17,2.0844265906943357e+17
218.97677272814542,1.671546195749957e+17,2.1080683490464723e+17
223.45630818270834,1.683901194083122e+17,2.132012139851089e+17
228.02543434636252,1.696274010248357e+17,2.1562630534323382e+17
232.68594303328976,1.7086631537982406e+17,2.18082628605817e+17
237.43966189395556,1.7210671058983382e+17,2.205707142422217e+17
242.28845513183467,1.7334843196523456e+17,2.2309110381807194e+17
247.23422423447136,1.7459132204649648e+17,2.2564435025451226e+17
252.2789087191608,1.758352206443761e+17,2.2823101809314298e+17
257.42448689354404,1.770799648841087e+17,2.3085168376670864e+17
262.67297663141494,1.783253892537302e+17,2.3350693587563446e+17
268.0264361640432,1.7957132565663357e+17,2.361973754704956e+17
273.48696488732406,1.8081760346847597e+17,2.3892361634050883e+17
279.05670418507054,1.8206404959854138e+17,2.416862853081309e+17
284.73783826877195,1.833104885556764e+17,2.4448602252984374e+17
290.5325950341474,1.8455674251888634e+17,2.4732348180322058e+17
296.44324693483037,1.858026314127029e+17,2.5019933088034112e+17
302.47211187352696,1.8704797298742093e+17,2.531142517876446e+17
308.6215541109975,1.882925829042884e+17,2.5606894115229558e+17
314.8939851932175,1.895362748257438e+17,2.5906411053513395e+17
321.29186489708184,1.9077886051077558e+17,2.6210048677029178e+17
327.81770219502346,1.9202014991549398e+17,2.6517881231153155e+17
334.47405623892394,1.9325995129896522e+17,2.682998455853941e+17
341.2635373637024,1.9449807133438874e+17,2.714643613512008e+17
348.1888081109765,1.957343152256606e+17,2.7467315106798112e+17
355.252584273196,1.9696848682937952e+17,2.779270232683865e+17
362.4576359586599,1.9820038878232544e+17,2.8122680393963085e+17
369.80678867783314,1.9942982263444982e+17,2.8457333691152576e+17
377.3029244513898,2.0065658898738365e+17,2.879674842516399e+17
384.9489829404176,2.0188048763849062e+17,2.914101266676318e+17
392.74796259922596,2.0310131773044128e+17,2.949021639167941e+17
400.7029218512105,2.043188779063136e+17,2.984445152228258e+17
408.8169802882347,2.0553296647017936e+17,3.02038119699887e+17
417.09331989399936,2.0674338155314515e+17,3.0568393678392224e+17
425.53518629187937,2.0794992128478694e+17,3.093829466712956e+17
434.14589001771697,2.091523839699182e+17,3.131361507647242e+17
442.92880781807133,2.1035056827060093e+17,3.169445721265304e+17
451.8873839744328,2.1154427339330346e+17,3.208092559391892e+17
461.02513165392145,2.127332992810931e+17,3.2473126997318e+17
470.3456342869999,2.139174468107225e+17,3.287117050621024e+17
479.8525469727399,2.1509651799447306e+17,3.327516755850458e+17
489.5495979121947,2.1627031618657194e+17,3.3685231995617e+17
499.4405898704386,2.174386462940159e+17,3.410148011214563e+17
509.52940166784737,2.186013149915748e+17,3.4524030706258157e+17
519.8199897012043,2.197581309407698e+17,3.495300513078521e+17
530.3163894952285,2.2090890501257446e+17,3.5388527345013056e+17
541.022717285133,2.2205345051357053e+17,3.5830723967168666e+17
551.9431716308356,2.2319158341528586e+17,3.627972432758697e+17
563.0820350634524,2.2432312258639667e+17,3.6735660522552454e+17
574.4436757647214,2.254478900274843e+17,3.719866746880413e+17
586.0325492800159,2.2656571110798848e+17,3.766888295869217e+17
597.8532002656162,2.276764148050005e+17,3.8146447715973824e+17
609.9102642709286,2.2877983394350867e+17,3.8631505452235706e+17
622.2084695563472,2.298758054376904e+17,3.912420292392899e+17
634.7526389474741,2.309641705328271e+17,3.962468998999869e+17
647.5476917264236,2.320447750474014e+17,4.0133119670096115e+17
660.5986455609521,2.3311746961491258e+17,4.0649648203352083e+17
673.9106184721712,2.341821099249324e+17,4.1174435107696384e+17
687.4888308416147,2.3523855696291053e+17,4.1707643239701235e+17
701.338607458447,2.3628667724820966e+17,4.22494388549314e+17
715.4653796076159,2.373263430698594e+17,4.2799991668777894e+17
729.8746871997682,2.383574327194794e+17,4.3359474917752557e+17
744.5721809437637,2.3937983072082592e+17,4.392806542122338e+17
759.563624562639,2.403934280554114e+17,4.450594364356374e+17
774.8548970538918,2.4139812238361293e+17,4.509329375669183e+17
790.4519949949697,2.423938182607153e+17,4.569030370297499e+17
806.3610348948691,2.4338042734729456e+17,4.6297165258472666e+17
822.5882555927666,2.443578686133726e+17,4.6914074096489235e+17
839.140020704622,2.4532606853575978e+17,4.754122985141141e+17
856.0228211187144,2.4628496128800768e+17,4.817883618279876e+17
873.2432775410888,2.4723448892240003e+17,4.8827100839700966e+17
890.8081430919106,2.4817460154341827e+17,4.948623572517019e+17
908.7243059537487,2.4910525747213117e+17,5.015645696093813e+17
926.9987920728238,2.500264234009561e+17,5.0837984952228634e+17
945.6387679142803,2.509380745382877e+17,5.153104445267317e+17
964.6515432725658,2.5184019474246467e+17,5.223586462929842e+17
984.0445741380172,2.5273277664461488e+17,5.295267912755346e+17
1003.8254656207775,2.5361582175990035e+17,5.368172613634477e+17
1024.0019749331932,2.5448934058675075e+17,5.4423248453047635e+17
1044.582014431857,2.5535335269366838e+17,5.517749354845912e+17
1065.5736547204942,2.5620788679325706e+17,5.594471363166269e+17
1086.9851278149042,2.5705298080313613e+17,5.672516571477043e+17
1108.8248303712023,2.5788868189345485e+17,5.7519111677510125e+17
1131.1013269786263,2.5871504652076493e+17,5.832681833162509e+17
1153.823353518199,2.5953214044804714e+17,5.914855748505412e+17
1176.999820588563,2.603400387507386e+17,5.998460600585938e+17
1200.6398170003342,2.61138825808661e+17,6.083524588586854e+17
1224.752613340341,2.6192859528380013e+17,6.170076430400078e+17
1249.3476656071477,2.627094500839279e+17,6.258145368924316e+17
1274.4346189192906,2.634815023121359e+17,6.347761178324535e+17
1300.0233112976764,2.6424487320238646e+17,6.438954170250239e+17
1326.12377752363,2.6499969304125187e+17,6.531755200009029e+17
1352.7462530741027,2.657461010760678e+17,6.626195672692658e+17
1379.9011781355848,2.664842454097932e+17,6.722307549252023e+17
1407.5992016982966,2.6721428288290506e+17,6.820123352518065e+17
1435.8511857322626,2.679363789427444e+17,6.919676173165384e+17
1464.668209446908,2.6865070750075424e+17,7.020999675615085e+17
1494.0615736358461,2.693574507781372e+17,7.124128103873802e+17
1524.042805108563,2.7005679914047843e+17,7.229096287305405e+17
1554.6236612107343,2.707489509219701e+17,7.335939646331799e+17
1585.816134434949,2.71434112239888e+17,7.444694198059564e+17
1617.632457123648,2.7211249680004355e+17,7.555396561828708e+17
1650.085106266121,2.7278432569396192e+17,7.668083964679557e+17
1683.1868083914435,2.7344982718858586e+17,7.782794246734135e+17
1716.9505445592724,2.7410923650933885e+17,7.899565866487887e+17
1751.389555450458,2.747627956174167e+17,8.018437906007287e+17
1786.5173465594671,2.7541075298220118e+17,8.139450076029112e+17
1822.3476934906564,2.760533633497256e+17,8.262642720956425e+17
1858.8946473604697,2.766908875081256e+17,8.388056823746305e+17
1896.1725403076791,2.7732359205104352e+17,8.515734010684169e+17
1934.1959911138329,2.77951749139955e+17,8.645716556038726e+17
1972.9799109361095,2.7857563626640445e+17,8.778047386591913e+17
2012.5395091548316,2.7919553601512134e+17,8.912770086037152e+17
2052.8902993379284,2.7981173582901933e+17,9.049928899239306e+17
2094.048105324687,2.8042452777704458e+17,9.189568736348988e+17
2136.029067431181,2.810342083258563e+17,9.3317351767636e+17
2178.8496487798047,2.8164107811629325e+17,9.476474472926618e+17
2222.5266417554008,2.8224544174558397e+17,9.623833553956786e+17
2267.077174590509,2.8284760755622685e+17,9.773860029097449e+17
2312.518718082319,2.8344788743245533e+17,9.926602190976314e+17
2358.8690924439657,2.840465966051854e+17,1.0082109018665217e+18
2406.146474292845,2.846440534663177e+17,1.0240430180528389e+18
2454.3694037787022,2.852405793932497e+17,1.0401616036847626e+18
2503.5567918542765,2.8583649858443072e+17,1.056571764221168e+18
2553.7279276913623,2.8643213790678e+17,1.0732786747656718e+18
2604.9024862451897,2.870278267557666e+17,1.0902875802543653e+18
2657.1005359700935,2.8762389692894192e+17,1.1076037956157624e+18
2710.3425466894955,2.8822068251370614e+17,1.1252327059014459e+18
2764.6493976232855,2.8881851979009414e+17,1.1431797663856882e+18
2820.0423855757513,2.894177471493635e+17,1.1614505026324273e+18
2876.5432332872665,2.9001870502919885e+17,1.1800505105277307e+18
2934.174097953012,2.906217358663446e+17,1.198985456275892e+18
2992.957579912072,2.9122718406755936e+17,1.2182610763571471e+18
3052.9167315103136,2.918353959997922e+17,1.2378831774450094e+18
3114.07506614052,2.9244672000059155e+17,1.2578576362810043e+18
3176.4565674633304,2.9306150640982054e+17,1.2781903995045637e+18
3240.085698812597,2.936801076238894e+17,1.2988874834357768e+18
3304.987412788849,2.9430287817384634e+17,1.3199549738084828e+18
3371.187161044626,2.9493017482883725e+17,1.3413990254511898e+18
3438.7109042655184,2.955623567266812e+17,1.363225861913137e+18
3507.585122350829,2.961997855335253e+17,1.3854417750327447e+18
3577.8368247978456,2.968428256348901e+17,1.408053124445501e+18
3649.4935612938025,2.974918443607414e+17,1.4310663370283075e+18
3722.5834325196784,2.981472122476913e+17,1.454487906277069e+18
3797.135101170072,2.9880930334191686e+17,1.4783243916142057e+18
3873.1778031934737,2.9947849554701024e+17,1.5025824176225966e+18
3950.741359257343,3.0015517102169664e+17,1.5272686732022687e+18
4029.85618644249,3.008397166332007e+17,1.5523899106459466e+18
4110.55331017134,3.015325244730576e+17,1.5779529446293097e+18
4192.864376374767,3.0223399244338304e+17,1.60396465111157e+18
4276.821663902262,3.0294452492300883e+17,1.6304319661416922e+18
4362.458097180307,3.0366453352462304e+17,1.657361884565173e+18
4449.807259123913,3.043944379560401e+17,1.684761458625913e+18
4538.903404306392,3.051346670011391e+17,1.7126377964572623e+18
4629.78147239252,3.0588565963888166e+17,1.7409980604556972e+18
4722.477101840371,3.066478663222387e+17,1.7698494655299945e+18
4817.026643877179,3.0742175044293114e+17,1.799199277217895e+18
4913.4671767547225,3.082077900128604e+17,1.8290548096614418e+18
5011.836520289817,3.0900647959890394e+17,1.8594234234308739e+18
5112.173250695613,3.0981833255487866e+17,1.8903125231857718e+18
5214.516715709526,3.106438836029382e+17,1.921729555160482e+18
5318.907050023717,3.1148369182681344e+17,1.953682004458814e+18
5425.385191024191,3.123383441515596e+17,1.9861773921407286e+18
5533.992894844675,3.132084593990827e+17,2.019223272080772e+18
5644.772752741568,3.140946930262403e+17,2.0528272275744689e+18
5757.7682077964,3.1499774267319866e+17,2.0869968676646077e+18
5873.023571952328,3.159183546745264e+17,2.1217398231539965e+18
5990.5840433913745,3.168573317148891e+17,2.1570637422647421e+18
6110.495724259202,3.178155418454929e+17,2.1929762858959104e+18
6232.805638744386,3.187939291174046e+17,2.229485122421765e+18
6357.5617515192735,3.1979352613335686e+17,2.2665979219599864e+18
6484.812986549659,3.2087669556319706e+17,2.3043178758018365e+18
6614.609246280653,3.21920114160837e+17,2.342657113936796e+18
6747.001431206266,3.229888865976488e+17,2.3816233537115044e+18
6882.041459830391,3.240846438829949e+17,2.421224228003732e+18
7019.782289026999,3.252091747787979e+17,2.4614673060001505e+18
7160.277934807539,3.263644921412132e+17,2.5023600935049006e+18
7303.58349350369,3.2755287784522726e+17,2.5439100253058555e+18
7449.755163373764,3.287769310991663e+17,2.5861244526116444e+18
7598.85026664124,3.3003962163687744e+17,2.6290106264446674e+18
7750.927271974065,3.3134434829721005e+17,2.672575677079406e+18
7906.0458174135465,3.3269500269753786e+17,2.7168265892055895e+18
8064.266733761818,3.340960368004559e+17,2.7617701722256507e+18
8225.652068437053,3.35552532055111e+17,2.8074130248865147e+18
8390.265109805794,3.370702664455136e+17,2.853761493273063e+18
8558.17041200191,3.3865577426463725e+17,2.900821621054513e+18
8729.433820241948,3.4031639193554234e+17,2.9485990907926385e+18
8904.122496646787,3.4206028203141645e+17,2.997099155119396e+18
9082.304946579723,3.4389642723373376e+17,3.0463265567112346e+18
9264.051045511318,3.458345867771044e+17,3.096285436268665e+18
9449.432066421545,3.4788521031000346e+17,3.146979228192136e+18
9638.520707749976,3.500593080841323e+17,3.1984105443453527e+18
9831.391121904975,3.523682815208774e+17,3.2505810471992724e+18
10028.118944343074,3.548237235423414e+17,3.3034913146866734e+18
10228.781323229936,3.574372023643997e+17,3.3571407001484047e+18
10433.456949694535,3.6022004462019245e+17,3.411527191654297e+18
10642.226088688425,3.631831331494353e+17,3.466647275559451e+18
10855.170610462194,3.6633673175101997e+17,3.5224958092658053e+18
11072.374022671438,3.696903445125141e+17,3.5790659077316936e+18
11293.921503124868,3.732526121612642e+17,3.636348847343845e+18
11519.899933187366,3.770312432817538e+17,3.6943339894756306e+18
11750.397931851114,3.810329748884985e+17,3.7530087246133934e+18
11985.505890488137,3.852635549696853e+17,3.8123584365716756e+18
12225.3160082979,3.897277391169418e+17,3.8723664852385075e+18
12469.922328463857,3.9442929393407354e+17,3.933014205620578e+18
12719.420775033135,3.993710012186503e+17,3.9942809207334656e+18
12973.909190533797,4.045546586060713e+17,4.0561439660596526e+18
13233.487374344473,4.099810741873673e+17,4.1185787237734615e+18
13498.257121831362,4.156500543575267e+17,4.1815586655749903e+18
13768.32226426799,4.215603856796119e+17,4.2450554036538337e+18
14043.78870955335,4.277098127720369e+17,4.3090387499054884e+18
14324.764483744417,4.340950150954144e+17,4.373476783970829e+18
14611.359773419306,4.407115860191593e+17,4.438335930918367e+18
14903.686968887692,4.4755401770166765e+17,4.5035810494288456e+18
15201.860708265447,4.546156951571887e+17,4.569175531187973e+18
15505.997922430757,4.6188890245859264e+17,4.63508141187988e+18
15816.217880879372,4.693648433984665e+17,4.701259493745928e+18
16132.64223849696,4.77033678166902e+17,4.767669479181659e+18
16455.3950832669,4.848845767684496e+17,4.834270114337164e+18
16784.602984932237,4.9290578905518944e+17,4.901019341207997e+18
17120.39504463088,5.0108473045247104e+17,4.967874456291096e+18
17462.9029455235,5.0940808174425126e+17,5.034792273560137e+18
17812.26100443397,5.1786190069986586e+17,5.101729289304344e+18
18168.60622452265,5.2643174288563155e+17,5.168641846281467e+18
18532.078349013103,5.351027887227538e+17,5.235486294656895e+18
18902.819915993365,5.438599737267263e+17,5.302219147328437e+18
19280.976314313233,5.526881188825086e+17,5.368797227454184e+18
19666.6958405995,5.615720582569214e+17,5.435177806291827e+18
20060.12975741149,5.704967612026374e+17,5.501318729799893e+18
20461.43235255972,5.794474468418753e+17,5.567178532825843e+18
20870.760999610917,5.884096889070176e+17,5.63271654009112e+18
21288.276219603136,5.973695094352625e+17,5.697892953564591e+18
21714.1417439952,6.063134602430188e+17,5.762668926176011e+18
22148.5245788751,6.15228691524058e+17,5.827006622151124e+18
22591.595070452604,6.241030073082556e+17,5.89086926454045e+18
23043.52697186166,6.329249078734422e+17,5.954221170759343e+18
23504.49751129889,6.41683619513691e+17,6.017027777155608e+18
23974.687461524867,6.503691123287315e+17,6.079255653771855e+18
24454.281210755365,6.589721069092694e+17,6.140872510574404e+18
24943.466834970473,6.674840709525978e+17,6.20184719648154e+18
25442.436171669884,6.758972069543899e+17,6.26214969254559e+18
25951.38489510328,6.842044321896772e+17,6.321751100629098e+18
26470.512593005347,6.92399352223524e+17,6.380623628870461e+18
27000.022844865456,7.004762291849407e+17,6.438740575164199e+18
27540.123301762767,7.084299460013925e+17,6.496076309789058e+18
28091.025767798023,7.162559677313938e+17,6.552606258208615e+18
28652.946283153982,7.239503010540297e+17,6.608306884949228e+18
29226.10520881706,7.315094528816627e+17,6.663155679330533e+18
29810.727312993404,7.389303889599182e+17,6.717131143691109e+18
30407.041859253273,7.462104932110524e+17,6.770212784616078e+18
31015.28269643834,7.53347528466397e+17,6.822381107540468e+18
31635.688350367105,7.603395991235914e+17,6.873617614972067e+18
32268.502117374446,7.671851161572052e+17,6.923904808453405e+18
32913.97215972193,7.73882764808937e+17,6.973226194266556e+18
33572.35160291637,7.804314751875424e+17,7.021566292776459e+18
34243.8986349747,7.868303959200727e+17,7.068910651211653e+18
34928.876607674196,7.930788709158004e+17,7.11524585959498e+18
35627.554139827684,7.991764192327482e+17,7.160559569461015e+18
36340.20522262424,8.051227179746591e+17,7.204840514935072e+18
37067.10932707672,8.109175880931316e+17,7.24807853569591e+18
37808.55151361826,8.165609829258004e+17,7.290264601305116e+18
