t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
75.32810133336342,369.9999999999995,-5.416416307983935e+19,-2.24231352356583e-207,3513130792317640.5,3.5752301044315177e+19,3527483057043163.5,1.0890007793989693e+19,8.267219379770404e+18,6.5762060344648e+18,7.416168312770478e+18,2.595658909470429e+18
77.71815447581572,369.9999999999995,-5.416801826470141e+19,-3.0480851327447562e-207,3570810515642471.5,3.6315499952467276e+19,3583222157073232.0,1.106077183403597e+19,8.396855983737991e+18,6.679326198703144e+18,7.534364372827179e+18,2.637027530490285e+18
80.15600868111707,369.9999999999995,-5.417166601739918e+19,-4.0306688858014674e-207,3626953250212873.5,3.688106999566528e+19,3638207316529146.5,1.123269788902361e+19,8.527418098707571e+18,6.783182631505534e+18,7.652226826563735e+18,2.6782793892980956e+18
82.64261997052445,369.9999999999995,-5.4175088094558904e+19,-4.768755602553897e-207,3681472383099585.0,3.7449441927705076e+19,3693350719315728.5,1.1405109570875984e+19,8.658335554264722e+18,6.887321701529435e+18,7.771333539208708e+18,2.719966738723854e+18
85.17896348571998,369.9999999999995,-5.417859147101735e+19,-4.2721777936827915e-207,3739074330153131.5,3.802029541163308e+19,3749804283905047.0,1.1578044705522465e+19,8.789615071110426e+18,6.991748721949435e+18,7.891405951433961e+18,2.7619920830027064e+18
87.7660338712194,369.9999999999995,-5.4182032000192815e+19,-1.7702184771487444e-207,3797156936679555.0,3.859366496757542e+19,3805979818975604.5,1.1752245761890077e+19,8.921892404172216e+18,7.096969516786361e+18,8.011077146644639e+18,2.803877001326459e+18
90.40484566442882,369.9999999999995,-5.4185213038087496e+19,7.189515168613465e-208,3852569348489998.5,3.9170107660361605e+19,3861689138656240.5,1.1927295876045926e+19,9.054829051384519e+18,7.202714788798678e+18,8.131521248625551e+18,2.846032437019796e+18
93.09643369350243,369.9999999999995,-5.418839739039698e+19,5.648110529819641e-207,3909880671506633.5,3.974950815970988e+19,3918696162908808.5,1.2102795993844226e+19,9.188061736787261e+18,7.30869547702133e+18,8.253426944608738e+18,2.8886994306139264e+18
95.84185348315751,369.9999999999995,-5.4191619169858494e+19,1.5349861418196185e-206,3969405601015328.0,4.03316514592247e+19,3976095247538916.5,1.2279504353368515e+19,9.32222826623062e+18,7.415419022226603e+18,8.375225419666318e+18,2.9313288968840934e+18
98.64218166860569,369.9999999999995,-5.419461598757262e+19,3.226593541477984e-206,4026363741996300.0,4.091704548778276e+19,4032702129552507.0,1.245738979556486e+19,9.457325390676754e+18,7.522882870292141e+18,8.497324715093737e+18,2.974063650283707e+18
101.49851641776283,369.9999999999995,-5.419753490657571e+19,4.5325029957873736e-206,4083674291718598.0,4.150580993121335e+19,4090267490915040.5,1.2635792716828482e+19,9.592774294796923e+18,7.630626481072263e+18,8.621068516097885e+18,3.0173739806351775e+18
104.41197786190311,369.9999999999995,-5.4200533084568445e+19,4.735000330075951e-206,4144143956411849.0,4.209761453864257e+19,4148811361147527.5,1.2815286740384297e+19,9.729044788373658e+18,7.739023620015006e+18,8.745160321889718e+18,3.060806112662331e+18
107.3837085349262,369.9999999999995,-5.4203370325650465e+19,2.043648701356801e-206,4202879946959150.0,4.2692823679204745e+19,4206552382233466.0,1.2996191742860669e+19,9.866435141839606e+18,7.84831163153024e+18,8.869241281958567e+18,3.104234448686447e+18
110.41487382140976,369.9999999999995,-5.420607533176033e+19,2.2283425981681957e-206,4260665446986910.0,4.329173764479952e+19,4264808666578836.5,1.3177769569604608e+19,1.0004308008323023e+19,7.957983417559178e+18,8.994926796443093e+18,3.14822437875605e+18
