t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,1144268928618327.0,1596229672649425.0,193012778181123.2,258947965849975.12,0.0,0.0,0.0,0.0
0.202,1716890146316981.2,2409182778139985.0,289601274041272.3,388532114325811.06,8243117913.469075,21179442722.03991,474809780254.63666,13655011115034.605
0.30604000000000003,2148800954785560.8,3033339247318270.5,362455044669126.1,486273500370744.44,20839640858.12744,53544400949.48975,1200428087934.7139,34534935363093.88
0.41216080000000005,2510359985458351.5,3565287391223145.5,423442031177022.4,568094283425768.1,36885049802.620514,94770838111.48772,2124730121622.8894,61134705152470.14
0.5204040160000001,2828063111713755.0,4041268441820688.5,477031499626787.75,639990478293514.8,55960981311.4221,143783844198.0008,3223613591428.194,92759993769694.25
0.6308120963200001,3115146117182775.0,4479336034733615.0,525456033072020.4,704957341986781.6,77829067474.1651,199970983047.63177,4483346761451.308,129015395680066.86
0.7434283382464002,3379315561323578.5,4889983576266655.0,570015557112149.0,764738868397596.2,102339811573.8712,262948160554.28696,5895317874583.944,169652983586620.75
0.8582969050113283,3625514208385128.5,5279937269234050.0,611543806411738.2,820453604735341.8,129395008152.63556,332463068441.2631,7453870044559.022,214509921580690.94
0.9754628431115548,3857131202681228.0,5653812290946124.0,650612454421450.4,872868514120715.5,158929150666.45346,408347414014.23535,9155230136011.41,263477613022040.56
1.094972099973786,4076607037575254.5,6014938912325823.0,687633158224030.9,922535880028857.6,190899084401.47427,490490334926.3443,10996912675018.666,316484534403332.56
1.2168715419732616,4285766155655162.0,6365815708477346.0,722913660804669.6,969868573687114.8,225277751034.2535,578822326820.7765,12977359482398.045,373485858770135.44
1.3412089728127268,4486013385247912.5,6708376666180154.0,756690925532728.1,1015184507644993.0,262050166697.80948,673304909633.621,15095707978601.691,434456784699580.8
1.4680331522689813,4678456642846894.0,7044157687162766.0,789151833338871.9,1058734403325056.2,301210709995.3144,773923659610.2721,17351634953376.885,499388038328968.0
1.597393815314361,4863987112429312.0,7374405170302553.0,820446707186979.6,1100719935596879.2,342761222676.8252,880683329336.8203,19745247151723.758,568282723385637.4
1.729341691620648,5043333618187126.0,7700149501375327.0,850698483547476.6,1141306037322235.8,386709637791.7206,993604323040.6115,22277002246747.676,641154046110891.4
1.863928525453061,5217100660705659.0,8022256364799342.0,880009128256755.8,1180629506939640.0,433068963197.5959,1112720084925.7761,24947650283843.22,718023629565323.8
2.001207095962122,5385795737592470.0,8341463532179139.0,908464244901106.9,1218805191120714.8,481856512065.0435,1238075122127.903,27758189353740.703,798920237576909.6
2.1412312378813647,5549849419108270.0,8658407847420480.0,936136461130221.5,1255930527884032.5,533093309689.6069,1369723480664.1816,30709831422179.582,883878791085420.1
2.284055862638992,5709630395245723.0,8973645418562937.0,963087966765522.8,1292088951747967.5,586803629076.7499,1507727552247.4563,33803975577873.934,972939598044532.5
2.4297369798917723,5865456951855232.0,9287666993220080.0,989372449567993.5,1327352490777165.5,643014622486.9521,1652157127656.644,37042186808500.43,1066147742461031.6
2.578331719489608,6017605859283086.0,9600909849686954.0,1015036594554167.6,1361783778080660.8,701756025766.2052,1803088637119.815,40426178969674.64,1163552594136484.8
2.7298983538794,6166319352284762.0,9913767121856612.0,1040121261352688.2,1395437631365816.5,763059918761.4912,1960604534800.8796,43957800984853.31,1265207411414919.5
2.884496320956988,6311810679219130.0,1.0226595203684298e+16,1064662420230211.4,1428362308720525.0,826960529569.6782,2124792795911.6016,47639025570387.58,1371169016618562.0
3.0421862473761276,6454268563281759.0,1.0539719695637584e+16,1088691904602500.5,1460600518190009.5,893494073487.7101,2295746502985.377,51471939959654.15,1481497529027188.8
3.2030299723236504,6593860825587881.0,1.0853440229738236e+16,1112238022168127.4,1492190237680226.5,962698619759.0452,2473563503571.615,55458738228490.01,1596256143950185.8
3.3670905717701234,6730737354875059.0,1.1168034421852592e+16,1135326055831427.2,1523165387001355.8,1034613980827.6147,2658346125762.103,59601714917264.35,1715510949120912.8
3.5344323832055258,6865032562334823.0,1.1483761137400452e+16,1157978677778126.8,1553556383396041.2,1109281620000.778,2850200941019.1655,63903259713491.92,1839330771616952.0
3.7051210308696363,6996867426684465.0,1.1800863211590736e+16,1180216294433576.8,1583390604338976.8,1186744574311.4707,3049238566058.495,68365853010078.805,1967787049983255.5
3.879223451487029,7126351210147559.0,1.2119569732350516e+16,1202057335910593.5,1612692775863160.2,1267047390040.985,3255573497264.4966,72992062192971.44,2100953727348938.5
