t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
10.768121820287448,4719609044868405.0,2.268403879745005e+17,20782449018833.18,136315785887128.95,982035170856945.1,3.2571658144139428e+16,1.8840998737972976e+17
11.083484256693197,4719428993823950.0,2.3343538157220675e+17,20781656145357.99,140338304126752.38,1011016918824870.5,3.3533985125309604e+16,1.940098305739763e+17
11.405153941827061,4719260214438504.0,2.4016228499150605e+17,20780912907146.293,144441305494458.66,1040578669473564.4,3.451557571517669e+16,1.9972164817401578e+17
11.733257020663602,4719102112699167.0,2.4702373092295533e+17,20780216688429.47,148626396671664.28,1070732006510316.2,3.551681443620585e+16,2.0554767575417997e+17
12.067922161076874,4718954139334785.0,2.540224047198781e+17,20779565070461.086,152895216509891.2,1101488745792237.9,3.653809352017935e+16,2.1149019353299136e+17
12.409280604298411,4718815786018243.0,2.6116104543815856e+17,20778955814793.8,157249436668564.75,1132860939937269.5,3.757981306108264e+16,2.1755152725863706e+17
12.75746621638438,4718686581944344.0,2.6844244689732822e+17,20778386848209.668,161690762265697.56,1164860883028686.0,3.864238117108129e+16,2.237340491121601e+17
13.112615540712067,4718566090741143.0,2.7586945876329475e+17,20777856249119.25,166220932541697.44,1197501115414855.5,3.972621413964912e+16,2.300401786286987e+17
13.474867851526309,4718453907678243.0,2.8344498765308166e+17,20777362235268.047,170841721536549.88,1230794428606062.5,4.083173659590878e+16,2.3647238363711674e+17
13.844365208556836,4718349657139757.0,2.9117199826195846e+17,20776903152608.746,175554938780627.06,1264753870270256.2,4.195938167424758e+16,2.4303318121836746e+17
14.221252512727972,4718252990333806.0,2.9905351451334995e+17,20776477465214.727,180362429999382.03,1299392749329608.0,4.310959118327224e+16,2.4972513868294966e+17
14.605677562982532,4718163583213551.0,3.07092620731936e+17,20776083746125.387,185266077832195.53,1334724641159851.8,4.4282815778168264e+16,2.5655087456781584e+17
14.997791114242183,4718081134587885.0,3.1529246284035104e+17,20775720669026.305,190267802565645.62,1370763392894363.0,4.547951513652979e+16,2.6351305965310467e+17
15.397746936527026,4718005364402380.0,3.236562495799195e+17,20775387000679.508,195369562881478.22,1407523128835045.8,4.670015813772825e+16,2.7061441799907155e+17
15.805701875257567,4717936012173208.0,3.321872537558568e+17,20775081594026.992,200573356619560.72,1445018255972059.0,4.794522304588876e+16,2.7785772800360918e+17
16.221815912762718,4717872835558893.0,3.408888135074e+17,20774803381901.492,205881221556109.62,1483263469614557.5,4.9215197696544584e+16,2.8524582348074432e+17
16.64625223101797,4717815609056333.0,3.4976433360332154e+17,20774551371284.21,211295236197488.66,1522273759134583.8,5.051057968704192e+16,2.927815947605201e+17
17.079177275638333,4717764122808880.0,3.588172867632978e+17,20774324638056.4,216817520589874.4,1562064413826317.0,5.1831876570768216e+16,3.004679898106667e+17
17.5207608211511,4717718181515963.0,3.680512150056294e+17,20774122322197.508,222450237145104.25,1602651028882968.8,5.3179606055278664e+16,3.083080153804845e+17
17.97117603757412,4717677603434442.0,3.7746973102179366e+17,20773943623387.855,228195591483013.97,1644049511493613.0,5.455429620439741e+16,3.1630473816736154e+17
