t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,723478348458523.8,723662365511721.2,184017053197.48303,0.0,0.0,0.0,0.0,0.0
0.21000000000000002,1111838236058487.0,1112121032636217.1,282796577729.25934,0.0,0.0,0.0,0.0,0.0
0.33100000000000007,1424503806789865.0,1424866130003737.5,362323213875.4297,0.0,0.0,0.0,0.0,0.0
0.46410000000000007,1704078130009158.8,1704511563084332.2,433433075174.48517,0.0,0.0,0.0,0.0,0.0
0.6105100000000001,1966461964014903.5,1966962134542194.8,500170527293.1015,0.0,0.0,0.0,0.0,0.0
0.7715610000000002,2219652367856118.0,2220216937482167.5,564569626049.9302,0.0,0.0,0.0,0.0,0.0
0.9487171000000002,2468402618568006.0,2469030457938244.0,627839370235.8075,0.0,0.0,0.0,0.0,0.0
1.1435888100000002,2715872264128492.0,2716563047519811.5,690783391319.7295,0.0,0.0,0.0,0.0,0.0
1.3579476910000003,2964343218930123.5,2965097201025992.5,753982095884.3297,0.0,0.0,0.0,0.0,0.0
1.5937424601000005,3215575214073490.5,3216393097145855.5,817883072363.5707,0.0,0.0,0.0,0.0,0.0
1.8531167061100007,3471000100349243.0,3471882950861925.0,882850512680.6808,0.0,0.0,0.0,0.0,0.0
2.138428376721001,3731836148738762.0,3732785343023402.5,949194284634.0457,0.0,0.0,0.0,0.0,0.0
2.452271214393101,3999159329539856.5,4000176517601624.5,1017188061776.2445,0.0,0.0,0.0,0.0,0.0
2.7974983358324113,4273949957979128.5,4275037039166880.0,1087081187747.4769,0.0,0.0,0.0,0.0,0.0
3.1772481694156527,4557124503484847.0,4558283610251830.0,1159106766979.0723,0.0,0.0,0.0,0.0,0.0
3.594972986357218,4849558085125191.0,4850791572511585.0,1233487386418.7896,0.0,0.0,0.0,0.0,0.0
4.05447028499294,5152100915648512.0,5153411354946591.0,1310439298080.2434,0.0,0.0,0.0,0.0,0.0
4.5599173134922335,5465590699586214.0,5466980875158727.0,1390175572506.1292,0.0,0.0,0.0,0.0,0.0
5.115909044841457,5790862261117303.0,5792335169664907.0,1472908547620.1848,0.0,0.0,0.0,0.0,0.0
5.727499949325603,6128755237786001.0,6130314089571623.0,1558851785627.8604,0.0,0.0,0.0,0.0,0.0
6.400249944258164,6480120402718312.0,6481768624399357.0,1648221681075.0793,0.0,0.0,0.0,0.0,0.0
7.140274938683981,6845825002997654.0,6847566241816331.0,1741238818666.6016,0.0,0.0,0.0,0.0,0.0
7.95430243255238,7226757386921022.0,7228595516071214.0,1838129150210.765,0.0,0.0,0.0,0.0,0.0
8.84973267580762,7623831115114403.0,7625770240154697.0,1939125040283.5737,0.0,0.0,0.0,0.0,0.0
9.834705943388382,8037988695162441.0,8040033161378567.0,2044466216133.3486,0.0,0.0,0.0,0.0,0.0
10.918176537727222,8470205034738828.0,8472359435384821.0,2154400645985.662,0.0,0.0,0.0,0.0,0.0
12.109994191499945,8921490661062606.0,8923759846420531.0,2269185357912.7954,0.0,0.0,0.0,0.0,0.0
13.42099361064994,9392894685603142.0,9395283772797030.0,2389087193906.446,0.0,0.0,0.0,0.0,0.0
14.863092971714936,9885507372505218.0,9888021755968362.0,2514383463155.5273,0.0,0.0,0.0,0.0,0.0
16.44940226888643,1.0400461955382256e+16,1.0403107317786386e+16,2645362404144.7915,0.0,0.0,0.0,0.0,0.0
18.194342495775075,1.0938934991601602e+16,1.0941717314876372e+16,2782323274762.6167,0.0,0.0,0.0,0.0,0.0
20.113776745352585,1.1502144008482922e+16,1.1505069584236554e+16,2925575753603.9688,0.0,0.0,0.0,0.0,0.0
22.225154419887843,1.2091340484462688e+16,1.2094415922617384e+16,3075438154718.961,0.0,0.0,0.0,0.0,0.0
24.54766986187663,1.2707795396535052e+16,1.2711027630286644e+16,3232233751589.7285,0.0,0.0,0.0,0.0,0.0
27.102436848064297,1.335277382474936e+16,1.3356170109067102e+16,3396284317764.957,0.0,0.0,0.0,0.0,0.0
29.91268053287073,1.402749469278433e+16,1.4031062592671186e+16,3567899886850.156,0.0,0.0,0.0,0.0,0.0
33.003948586157804,1.4733071930505252e+16,1.4736819294292404e+16,3747363787173.274,0.0,0.0,0.0,0.0,0.0
36.40434344477359,1.5470434402406018e+16,1.5474369314681536e+16,3934912275546.9956,0.0,0.0,0.0,0.0,0.0
40.14477778925095,1.6240223929786122e+16,1.624435463838527e+16,4130708599166.5654,0.0,0.0,0.0,0.0,0.0
44.25925556817605,1.7042673494504652e+16,1.704700830652137e+16,4334812016687.3994,0.0,0.0,0.0,0.0,0.0
48.78518112499366,1.7877470870895448e+16,1.7882018014008426e+16,4547143112953.123,0.0,0.0,0.0,0.0,0.0
53.763699237493036,1.874361596370282e+16,1.8748383411214228e+16,4767447511402.347,0.0,0.0,0.0,0.0,0.0
59.240069161242346,1.96392824938539e+16,1.9644277754553348e+16,4995260699483.841,0.0,0.0,0.0,0.0,0.0
65.26407607736658,2.056169596835849e+16,2.0566925845340412e+16,5229876981925.609,0.0,0.0,0.0,0.0,0.0
71.89048368510325,2.1507039940315576e+16,2.1512510265958976e+16,5470325643390.884,0.0,0.0,0.0,0.0,0.0
79.17953205361358,2.2470401530198628e+16,2.247611688728911e+16,5715357090486.113,0.0,0.0,0.0,0.0,0.0
87.19748525897495,2.344576536686052e+16,2.3451728808171236e+16,5963441310677.443,0.0,0.0,0.0,0.0,0.0
96.01723378487245,2.4426062906548164e+16,2.443227568696479e+16,6212780416626.087,0.0,0.0,0.0,0.0,0.0
105.7189571633597,2.5403281788313044e+16,2.540974312477387e+16,6461336460804.539,0.0,0.0,0.0,0.0,0.0
116.39085287969569,2.6368637544856476e+16,2.637534441996672e+16,6706875110239.06,0.0,0.0,0.0,0.0,0.0
128.12993816766527,2.73128074123268e+16,2.7319754437442932e+16,6947025116140.177,0.0,0.0,0.0,0.0,0.0
141.04293198443182,2.8226222803071988e+16,2.8233402155776508e+16,7179352704471.863,0.0,0.0,0.0,0.0,0.0
155.247225182875,2.909941286078655e+16,2.910681430974591e+16,7401448959338.824,0.0,0.0,0.0,0.0,0.0
170.87194770116253,2.992338626445518e+16,2.9930997291390116e+16,7611026934960.709,0.0,0.0,0.0,0.0,0.0
188.0591424712788,3.069003233302584e+16,3.069783835670379e+16,7806023677957.277,0.0,0.0,0.0,0.0,0.0
206.9650567184067,3.1392516221404612e+16,3.140050092214532e+16,7984700740699.098,0.0,0.0,0.0,0.0,0.0
227.76156239024738,3.202563772658984e+16,3.2033783462041252e+16,8145735451360.221,0.0,0.0,0.0,0.0,0.0
250.63771862927214,3.2586120327430556e+16,3.2594408621856576e+16,8288294426006.82,0.0,0.0,0.0,0.0,0.0
275.8014904921994,3.3072797931980184e+16,3.3081210013049324e+16,8412081069181.468,0.0,0.0,0.0,0.0,0.0
303.4816395414193,3.348667241412736e+16,3.3495189764335708e+16,8517350208340.405,0.0,0.0,0.0,0.0,0.0
333.92980349556126,3.3830825687577884e+16,3.383943057330771e+16,8604885729817.49,0.0,0.0,0.0,0.0,0.0
367.4227838451174,3.4110185098250104e+16,3.411886103915639e+16,8675940906278.975,0.0,0.0,0.0,0.0,0.0
404.26506222962917,3.4331158497657536e+16,3.433989064323507e+16,8732145577495.561,0.0,0.0,0.0,0.0,0.0
444.7915684525921,3.4501172693609304e+16,3.450994808236446e+16,8775388755104.568,0.0,0.0,0.0,0.0,0.0
489.3707252978514,3.462816273885932e+16,3.4636970427582304e+16,8807688722989.545,0.0,0.0,0.0,0.0,0.0
538.4077978276366,3.4720066617781188e+16,3.4728897682291812e+16,8831064510651.795,0.0,0.0,0.0,0.0,0.0
592.3485776104003,3.47843783208208e+16,3.479322574303838e+16,8847422217534.7,0.0,0.0,0.0,0.0,0.0
651.6834353714404,3.4827801868562216e+16,3.4836660335576096e+16,8858467013919.832,0.0,0.0,0.0,0.0,0.0
716.9517789085845,3.4856031476286212e+16,3.486489712351193e+16,8865647225703.957,0.0,0.0,0.0,0.0,0.0
788.7469567994431,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
867.7216524793874,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
954.5938177273263,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
1050.153199500059,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
1155.2685194500648,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
1270.8953713950714,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
1398.0849085345785,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
1537.9933993880366,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
1691.8927393268402,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
1861.1820132595244,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
2047.400214585477,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
2252.2402360440246,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
2477.564259648427,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
2725.42068561327,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
2998.062754174597,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
3297.9690295920573,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
3627.8659325512635,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
3990.75252580639,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
4389.927778387029,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
4829.020556225732,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
5312.022611848306,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
5843.324873033137,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
6427.757360336452,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
7070.6330963700975,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
7777.796406007108,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
8555.67604660782,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
9411.343651268602,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
10352.578016395462,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
11387.93581803501,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
12526.829399838512,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
13779.612339822364,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
15157.673573804603,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
16673.540931185064,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
18340.99502430357,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
20175.19452673393,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
22192.813979407325,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
24412.19537734806,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
26853.51491508287,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
29538.966406591157,3.4873662411099976e+16,3.488253254276089e+16,8870131660879.896,0.0,0.0,0.0,0.0,0.0
