"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.5514e+21,1,0.001002,0.001002,0,0
4.5512e+21,1,0.001004,0.001004,0,0
4.551e+21,1,0.001006,0.001006,0,0
4.5508e+21,1,0.001008,0.001008,0,0
4.5506e+21,1,0.00101,0.00101,0,0
4.5504e+21,1,0.001012,0.001012,0,0
4.5502e+21,1,0.001014,0.001014,0,0
4.55e+21,1,0.001016,0.001016,0,0
4.5499e+21,1,0.001018,0.001018,0,0
4.5497e+21,1,0.00102,0.00102,0,0
4.5495e+21,1,0.001022,0.001022,0,0
4.5493e+21,1,0.001024,0.001024,0,0
4.5491e+21,1,0.001026,0.001026,0,0
4.5489e+21,1,0.001028,0.001028,0,0
4.5487e+21,1,0.00103,0.00103,0,0
4.5485e+21,1,0.001032,0.001032,0,0
4.5483e+21,1,0.001034,0.001034,0,0
4.5481e+21,1,0.001036,0.001036,0,0
4.5479e+21,1,0.001038,0.001038,0,0
4.5478e+21,1,0.00104,0.00104,0,0
4.5476e+21,1,0.001042,0.001042,0,0
4.5474e+21,1,0.001044,0.001044,0,0
4.5472e+21,1,0.001046,0.001046,0,0
4.547e+21,1,0.001048,0.001048,0,0
4.5468e+21,1,0.00105,0.00105,0,0
4.5466e+21,1,0.001052,0.001052,0,0
4.5464e+21,1,0.001054,0.001054,0,0
4.5463e+21,1,0.001056,0.001056,0,0
4.5461e+21,1,0.001058,0.001058,0,0
4.5459e+21,1,0.00106,0.00106,0,0
4.5457e+21,1,0.001062,0.001062,0,0
4.5455e+21,1,0.001064,0.001064,0,0
4.5453e+21,1,0.001066,0.001066,0,0
4.5451e+21,1,0.001068,0.001068,0,0
4.545e+21,1,0.00107,0.00107,0,0
4.5448e+21,1,0.001072,0.001072,0,0
4.5446e+21,1,0.001074,0.001074,0,0
4.5444e+21,1,0.001076,0.001076,0,0
4.5442e+21,1,0.001078,0.001078,0,0
4.544e+21,1,0.00108,0.00108,0,0
4.5439e+21,1,0.001082,0.001082,0,0
4.5437e+21,1,0.001084,0.001084,0,0
4.5435e+21,1,0.001086,0.001086,0,0
4.5433e+21,1,0.001088,0.001088,0,0
4.5431e+21,1,0.00109,0.00109,0,0
4.543e+21,1,0.001092,0.001092,0,0
4.5428e+21,1,0.001094,0.001094,0,0
4.5426e+21,1,0.001096,0.001096,0,0
4.5424e+21,1,0.001098,0.001098,0,0
4.5422e+21,1,0.0011,0.0011,0,0
4.5421e+21,1,0.001102,0.001102,0,0
4.5419e+21,1,0.001104,0.001104,0,0
4.5417e+21,1,0.001106,0.001106,0,0
4.5415e+21,1,0.001108,0.001108,0,0
4.5414e+21,1,0.00111,0.00111,0,0
4.5412e+21,1,0.001112,0.001112,0,0
4.541e+21,1,0.001114,0.001114,0,0
4.5408e+21,1,0.001116,0.001116,0,0
4.5406e+21,1,0.001118,0.001118,0,0
4.5405e+21,1,0.00112,0.00112,0,0
4.5403e+21,1,0.001122,0.001122,0,0
4.5401e+21,1,0.001124,0.001124,0,0
4.5399e+21,1,0.001126,0.001126,0,0
4.5398e+21,1,0.001128,0.001128,0,0
4.5396e+21,1,0.00113,0.00113,0,0
4.5394e+21,1,0.001132,0.001132,0,0
4.5392e+21,1,0.001134,0.001134,0,0
4.5391e+21,1,0.001136,0.001136,0,0
4.5389e+21,1,0.001138,0.001138,0,0
4.5387e+21,1,0.00114,0.00114,0,0
4.5386e+21,1,0.001142,0.001142,0,0
4.5384e+21,1,0.001144,0.001144,0,0
4.5382e+21,1,0.001146,0.001146,0,0
