"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3189e-17,1,0.00035,0.00035,0,0
1.1123e-17,1,0.000352,0.000352,0,0
9.0564e-18,1,0.000354,0.000354,0,0
6.9901e-18,1,0.000356,0.000356,0,0
4.9238e-18,1,0.000358,0.000358,0,0
2.8575e-18,1,0.00036,0.00036,0,0
7.9124e-19,1,0.000362,0.000362,0,0
-1.275e-18,1,0.000364,0.000364,0,0
-3.3413e-18,1,0.000366,0.000366,0,0
-3.4213e-18,1,0.000368,0.000368,0,0
-2.9631e-18,1,0.00037,0.00037,0,0
-2.5049e-18,1,0.000372,0.000372,0,0
-2.0467e-18,1,0.000374,0.000374,0,0
-1.5885e-18,1,0.000376,0.000376,0,0
-1.1303e-18,1,0.000378,0.000378,0,0
-6.7206e-19,1,0.00038,0.00038,0,0
-2.1385e-19,1,0.000382,0.000382,0,0
2.4435e-19,1,0.000384,0.000384,0,0
7.0256e-19,1,0.000386,0.000386,0,0
7.672e-19,1,0.000388,0.000388,0,0
6.6559e-19,1,0.00039,0.00039,0,0
5.6399e-19,1,0.000392,0.000392,0,0
4.6237e-19,1,0.000394,0.000394,0,0
3.6077e-19,1,0.000396,0.000396,0,0
2.5916e-19,1,0.000398,0.000398,0,0
1.5755e-19,1,0.0004,0.0004,0,0
5.5937e-20,1,0.000402,0.000402,0,0
-4.5673e-20,1,0.000404,0.000404,0,0
-1.4728e-19,1,0.000406,0.000406,0,0
-1.7202e-19,1,0.000408,0.000408,0,0
-1.4949e-19,1,0.00041,0.00041,0,0
-1.2695e-19,1,0.000412,0.000412,0,0
-1.0442e-19,1,0.000414,0.000414,0,0
-8.1889e-20,1,0.000416,0.000416,0,0
-5.9357e-20,1,0.000418,0.000418,0,0
-3.6824e-20,1,0.00042,0.00042,0,0
-1.4292e-20,1,0.000422,0.000422,0,0
8.2404e-21,1,0.000424,0.000424,0,0
3.0773e-20,1,0.000426,0.000426,0,0
3.8565e-20,1,0.000428,0.000428,0,0
3.3568e-20,1,0.00043,0.00043,0,0
2.8571e-20,1,0.000432,0.000432,0,0
2.3575e-20,1,0.000434,0.000434,0,0
1.8578e-20,1,0.000436,0.000436,0,0
1.3581e-20,1,0.000438,0.000438,0,0
8.5847e-21,1,0.00044,0.00044,0,0
3.588e-21,1,0.000442,0.000442,0,0
-1.4087e-21,1,0.000444,0.000444,0,0
-6.4053e-21,1,0.000446,0.000446,0,0
-8.6447e-21,1,0.000448,0.000448,0,0
-7.5367e-21,1,0.00045,0.00045,0,0
-6.4287e-21,1,0.000452,0.000452,0,0
-5.3206e-21,1,0.000454,0.000454,0,0
-4.2126e-21,1,0.000456,0.000456,0,0
-3.1046e-21,1,0.000458,0.000458,0,0
-1.9965e-21,1,0.00046,0.00046,0,0
-8.8849e-22,1,0.000462,0.000462,0,0
2.1953e-22,1,0.000464,0.000464,0,0
1.3276e-21,1,0.000466,0.000466,0,0
1.9376e-21,1,0.000468,0.000468,0,0
1.6919e-21,1,0.00047,0.00047,0,0
1.4462e-21,1,0.000472,0.000472,0,0
1.2005e-21,1,0.000474,0.000474,0,0
9.5475e-22,1,0.000476,0.000476,0,0
7.0904e-22,1,0.000478,0.000478,0,0
4.6333e-22,1,0.00048,0.00048,0,0
2.1762e-22,1,0.000482,0.000482,0,0
-2.8095e-23,1,0.000484,0.000484,0,0
-2.7381e-22,1,0.000486,0.000486,0,0
