t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
2.284055862638992,2.0073613458890716e+16,2.0168759147385604e+16,88392717764411.06,4267325680.8060017,30740005253.339127,1031192536745.0558,5686770862820.782
2.4297369798917723,2.070991777014005e+16,2.0808585362497744e+16,91194638066443.2,4696237427.580693,33830144779.319057,1135935080742.0166,6298492828299.801
2.578331719489608,2.1339365763416212e+16,2.1441565951680524e+16,93966367059830.78,5147589987.71777,37081974402.815186,1246194219600.0137,6945397420491.688
2.7298983538794,2.1962779742848484e+16,2.206852791556388e+16,96711525702327.56,5621956009.782007,40499619742.550545,1362109417125.2417,7628416020198.992
2.884496320956988,2.2580890445350564e+16,2.2690206335965188e+16,99433331741870.89,6119937657.845912,44087419108.14816,1483827479922.3884,8348524036091.783
3.0421862473761276,2.3194351212802172e+16,2.330725860986892e+16,102134662122805.12,6642166124.952725,47849919988.81928,1611502418621.5027,9106740439192.273
3.2030299723236504,2.3803749487334696e+16,2.3920275995026884e+16,104818103604574.94,7189301344.224343,51791876967.15609,1745295361247.882,9904127548056.37
3.3670905717701234,2.4409616221445016e+16,2.452979306145877e+16,107485994198507.97,7762031863.406958,55918250811.31736,1885374509483.855,10741791023085.572
3.5344323832055258,2.501243364626046e+16,2.513629549408722e+16,110140457374826.5,8361074856.495298,60234208555.5052,2031915130720.0605,11620880037818.766
3.7051210308696363,2.5612641734187776e+16,2.574022658419141e+16,112783430520469.22,8987176251.932753,64745124420.86916,2185099580389.7566,12542587602111.135
3.879223451487029,2.621064361384441e+16,2.634199266868793e+16,115416688783362.84,9641110961.31085,69456581460.90143,2345117350280.1997,13508151017464.492
4.0568079205167695,2.6806810137144892e+16,2.69419677179735e+16,118041865183262.88,10323683195.874498,74374373839.78578,2512165139429.208,14518852448884.816
4.237944078927105,2.7401483754935196e+16,2.754049722939532e+16,120660467677838.31,11035726860.754656,79504509671.01889,2686446944918.5186,15576019600835.127
4.422702960505647,2.79949818246382e+16,2.8137901550344024e+16,123273893727654.16,11778106018.8912,84853214358.34871,2868174170422.8105,16681026487351.938
4.61115701971576,2.858759944818478e+16,2.8734478729666576e+16,125883442792799.31,12551715418.216642,90426934392.66638,3057565750802.96,17835294288373.37
4.803380160110075,2.9179611919057416e+16,2.9330506976565628e+16,128490327108271.34,13357481076.952063,96232341567.7206,3254848291372.682,19040292285906.188
4.9994477633122765,2.977127684213285e+16,2.9926246790945604e+16,131095681018551.58,14196360922.890676,102276337584.91495,3460256220739.9463,20297538874931.152
5.199436718578522,3.036283597812259e+16,3.0521942817227892e+16,133700569099468.5,15069345483.376211,108566059023.44023,3674031956344.1343,21608602644977.543
5.403425452950093,3.095451685500987e+16,3.1117825464216308e+16,136305993254046.08,15977458623.358334,115108882656.86224,3896426081988.288,22975103529142.97
5.611493962009095,3.1546534181392736e+16,3.171411232607305e+16,138912898936058.66,16921758329.46394,121912431101.30031,4127697536811.966,24398714018029.99
5.823723841249277,3.213909109063893e+16,3.2311009433435748e+16,141522180628578.53,17903337538.483223,128984578783.64963,4368113815270.7583,25881160436648.145
6.040198318074262,3.2732380239912652e+16,3.2908712358839964e+16,144134686683462.72,18923325009.05386,136333458221.06728,4617951177789.079,27424224282815.793
6.261002284435747,3.332658478420057e+16,3.3507407196661652e+16,146751223610405.25,19982886235.648666,143967466605.27072,4877494871836.736,29029743626000.516
6.486222330124463,3.392187924225383e+16,3.4107271434570068e+16,149372559890052.6,21083224404.24724,151895272687.1752,5147039363250.871,30699614565886.2
6.715946776726952,3.451843026872862e+16,3.4708474730835988e+16,151999429374068.84,22225581389.304646,160125823959.0705,5426888577685.61,32435792750247.562
6.950265712261491,3.5116397344634788e+16,3.5311179609657276e+16,154632534325475.06,23411238791.83148,168668354133.00818,5717356152123.148,34240294951970.855
7.18927102650672,3.5715933396400092e+16,3.5915542084856372e+16,157272548144658.03,24641519018.576027,177532390915.3022,6018765696425.17,36115200705278.5
7.433056447036854,3.6317185352361384e+16,3.6521712220798024e+16,159920117819835.22,25917786402.44885,186727764078.17618,6331451064942.701,38062654001411.15
7.681717575977592,3.692029464423649e+16,3.712983463811632e+16,162575866135253.94,27241448364.469257,196264613830.54034,6655756638236.538,40084865044190.1
7.935351927497144,3.7525397660081416e+16,3.774004897078431e+16,165240393665752.1,28613956617.62946,206153399490.76718,6992037614990.999,42184112066035.95
8.194058966047088,3.813262615434872e+16,3.835249028016741e+16,167914280582423.94,30036808413.182785,216404908465.09113,7340660314231.288,44362743205155.58
8.45794014536803,3.874210761991182e+16,3.896728943094868e+16,170598088290800.9,31511547829.95875,227030265535.98734,7702002487978.843,46623178444731.61
8.72709894827539,3.935396562628436e+16,3.958457343317364e+16,173292360920176.16,33039767107.398438,238040942465.50772,8076453644501.769,48967911615062.6
9.0016409272409,3.996832012771839e+16,4.020446575411664e+16,175997626680293.06,34623108023.08446,249448767919.16043,8464415382338.002,51399512459703.125
9.281673745785717,4.058528774440275e+16,4.082708660320543e+16,178714399099581.3,36263263315.618805,261265937716.4693,8866301735287.426,53920628766749.79
9.567307220701432,4.120498201958218e+16,4.1452553192838136e+16,181443178157364.75,37961978153.772026,273505025414.86368,9282539528587.672,56533988566508.625
9.85865336511546,4.1827513655078904e+16,4.2080979977588104e+16,184184451320960.0,39721051652.89614,286178993234.052,9713568746504.209,59242402396860.97
10.155826432417769,4.245299072739883e+16,4.271247887398712e+16,186938694497286.12,41542338439.65932,299301203328.48785,10159842911581.994,62048765637727.46
10.458942961066125,4.30815188863499e+16,4.334715946282893e+16,189706372907468.06,43427750266.22182,312885429415.9913,10621829475820.336,64956060916103.44
10.768121820287448,4.3713201537881304e+16,4.3985129175706984e+16,192487941891952.47,45379257675.03275,326945868771.0364,11100010224047.834,67967360583212.734
11.083484256693197,4.434814001265335e+16,4.462649346730769e+16,195283847652795.12,47398891715.48852,341497154591.61926,11594881689788.268,71085829265396.78
11.405153941827061,4.4986433721685176e+16,4.5271355974813064e+16,198094527939043.03,49488745713.74774,356554368749.03754,12106955583921.732,74314726490427.1
11.733257020663602,4.562818030027618e+16,4.5919818665616216e+16,200920412680483.94,51650977097.05659,372133054930.34924,12636759236459.31,77657409390991.77
12.067922161076874,4.6273475741271064e+16,4.657198197442587e+16,203761924574465.78,53887809273.994675,388249232183.63257,13184836051762.67,81117335487178.03
12.409280604298411,4.6922414518622296e+16,4.722794493072215e+16,206619479629999.28,56201533572.10435,404919408876.6216,13751745977553.29,84698065549833.77
12.75746621638438,4.757508970210722e+16,4.7887805277423144e+16,209493487672902.9,58594511234.42626,422160597079.649,14338065988068.693,88403266546759.12
13.112615540712067,4.8231593063965736e+16,4.855165958153951e+16,212384352815374.88,61069175476.5155,439990327384.2602,14944390581737.084,92236714673742.06
13.474867851526309,4.889201517815103e+16,4.921960333750812e+16,215292473893036.28,63628033605.57023,458426664169.2342,15571332293753.594,96202298472513.6
13.844365208556836,4.955644551281079e+16,4.98917310638352e+16,218218244872167.16,66273669203.36125,477488221326.1811,16219522223955.973,100304022037772.73
14.221252512727972,5.02249725165633e+16,5.056813639361155e+16,221162055229615.3,69008744374.70688,497194178457.27325,16889610580409.02,104546008315481.42
14.605677562982532,5.089768369907092e+16,5.1248912159412e+16,224124290307595.97,71836002063.29294,517564297558.07935,17582267239122.527,108932502494710.03
14.997791114242183,5.1574665706370616e+16,5.193415047304028e+16,227105331645402.0,74758268436.70189,538618940198.90314,18298182320338.695,113467875495368.25
15.397746936527026,5.225600439137373e+16,5.262394280054026e+16,230105557289848.6,77778455342.56163,560379085218.4355,19038066781840.613,118156627554231.73
15.805701875257567,5.294178487991366e+16,5.331838003285102e+16,233125342086106.06,80899562837.80264,582866346943.9647,19802653029745.902,123003391911736.56
16.221815912762718,5.3632091632679816e+16,5.401755255245544e+16,236165057950423.1,84124681793.05222,606102993952.8362,20592695547264.516,128012938602084.05
16.64625223101797,5.4327008503351176e+16,5.472155029633346e+16,239225074126110.94,87456996574.27232,630111968390.2834,21408971541913.113,133190178349271.69
17.079177275638333,5.502661879320862e+16,5.54304628155097e+16,242305757424029.72,90899787803.80345,654916905859.1907,22252281611694.16,138540166571729.03
17.5207608211511,5.573100530248831e+16,5.614437933145719e+16,245407472448711.75,94456435203.04227,680542155897.8954,23123450430761.24,144068107498318.12
17.97117603757412,5.6440250378705816e+16,5.686338878959425e+16,248530581811161.2,98130420519.04489,707012803062.4586,24023327455108.438,149779358398522.38
18.430599558325603,5.715443596217162e+16,5.7587579910098616e+16,251675446329271.12,101925330537.42015,734354688630.482,24952787648836.277,155679433929734.1
18.899211549492115,5.7873643628888904e+16,5.831704123623497e+16,254842425216725.53,105844860183.9375,762594432943.9044,25912732231562.312,161774010604611.8
19.37719578048196,5.859795463101853e+16,5.905186118038296e+16,258031876261180.06,109892815717.35184,791759458408.8171,26904089447561.387,168068931381567.97
19.864739696091597,5.932744993507266e+16,5.9792128067935096e+16,261244155992448.47,114073118016.01218,821878013170.7673,27927815357235.36,174570210381526.8
20.36203449001343,6.00622102579904e+16,6.053793017921885e+16,264479619841354.12,118389805960.90135,852979195484.6182,28984894651530.426,181284037734157.66
20.869275179813698,6.08023161012327e+16,6.128935578958827e+16,267738622289870.2,122847039917.82138,885092978798.5203,30076341489936.176,188216784556895.22
21.38666068340997,6.154784778302691e+16,6.2046493207815816e+16,271021517013098.8,127449105321.52205,918250237572.12,31203200362718.04,195375008070117.72
21.91439389707817,6.2298885468874376e+16,6.280943081290832e+16,274328657013615.62,132200416364.64308,952482773849.7065,32366546978052.96,202765456851959.12
22.452681775019734,6.305550920043411e+16,6.357825708945817e+16,277660394748651.22,137105519794.42525,987823344609.5477,33567489174756.203,210395076236303.34
23.00173541052013,6.381779892287711e+16,6.435306066163535e+16,281017082250548.88,142169098820.22525,1024305689911.2733,34807167861305.344,218271013857607.56
23.561770118730532,6.458583451080805e+16,6.513393032591615e+16,284399071240902.44,147395977134.95126,1061964561863.7788,36086757981887.7,226400625346291.16
24.133005521105144,6.535969579283433e+16,6.592095508263928e+16,287806713238751.0,152791123053.6265,1100835754436.712,37407469510214.984,234791480178513.72
24.715665631527248,6.613946257486501e+16,6.6714224166472216e+16,291240359663166.6,158359653772.3756,1140956134139.2627,38770548471870.836,243451367684262.97
25.309978944157795,6.6925214662208184e+16,6.751382707586383e+16,294700361930563.9,164106839751.21152,1182363671590.625,40177277995976.49,252388303217778.1
25.91617852304095,6.77170318805362e+16,6.8319853601557784e+16,298187071547016.6,170038109224.10242,1225097474007.139,41628979396979.42,261610534494412.16
26.53450209350177,6.851499409577858e+16,6.913239385423143e+16,301700840195853.0,176159052839.89264,1269197818631.825,43127013287393.21,271126548098162.75
27.165192135371807,6.931918123300085e+16,6.9951538291323736e+16,305242019820789.5,182475428437.73096,1314706187132.7356,44672780722337.83,280945076164182.2
27.808495978079243,7.0129673294321496e+16,7.077737774311062e+16,308810962704821.9,188993165960.78793,1361665300997.1929,46267724376749.945,291075103240692.8
28.464665897640828,7.094655037591541e+16,7.161000343808203e+16,312408021545108.6,195718372512.11743,1410119157949.7998,47913329756159.14,301525873334832.7
