t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,866941297801902.4,867500807942642.9,559510140740.5197,0.0,0.0,0.0,0.0,0.0
0.21000000000000002,1332272865793416.2,1333132693614801.0,859827821390.4669,0.0,0.0,0.0,0.0,0.0
0.33100000000000007,1706918089014493.2,1708019706948064.0,1101617933570.8616,0.0,0.0,0.0,0.0,0.0
0.46410000000000007,2041914238865089.8,2043232058020942.0,1317819155850.5034,0.0,0.0,0.0,0.0,0.0
0.6105100000000001,2356312857602353.0,2357833584657997.5,1520727055643.431,0.0,0.0,0.0,0.0,0.0
0.7715610000000002,2659695941681942.5,2661412467384764.5,1716525702827.2334,0.0,0.0,0.0,0.0,0.0
0.9487171000000002,2957758897918688.0,2959667788741929.5,1908890823237.8406,0.0,0.0,0.0,0.0,0.0
1.1435888100000002,3254287546840796.0,3256387812566539.0,2100265725738.4175,0.0,0.0,0.0,0.0,0.0
1.3579476910000003,3552016129078638.5,3554308544124711.5,2292415046081.129,0.0,0.0,0.0,0.0,0.0
1.5937424601000005,3853053201866296.5,3855539901480103.0,2486699613813.315,0.0,0.0,0.0,0.0,0.0
1.8531167061100007,4159114452589083.5,4161798679295562.0,2684226706476.028,0.0,0.0,0.0,0.0,0.0
2.138428376721001,4471659654265519.0,4474545592704041.0,2885938438514.356,0.0,0.0,0.0,0.0,0.0
2.452271214393101,4791978072949681.0,4795070739831548.0,3092666881868.528,0.0,0.0,0.0,0.0,0.0
2.7974983358324113,5121244359185339.0,5124549529322784.0,3305170137436.796,0.0,0.0,0.0,0.0,0.0
3.1772481694156527,5460556662446297.0,5464080819379816.0,3524156933533.975,0.0,0.0,0.0,0.0,0.0
3.594972986357218,5810963585635616.0,5814713889657518.0,3750304021899.849,0.0,0.0,0.0,0.0,0.0
4.05447028499294,6173483888715669.0,6177468157609785.0,3984268894110.9253,0.0,0.0,0.0,0.0,0.0
4.5599173134922335,6549121344430004.0,6553348043799214.0,4226699369228.8066,0.0,0.0,0.0,0.0,0.0
5.115909044841457,6938876274674719.0,6943354515713914.0,4478241039192.159,0.0,0.0,0.0,0.0,0.0
5.727499949325603,7343754769341814.0,7348494312560340.0,4739543218512.473,0.0,0.0,0.0,0.0,0.0
6.400249944258164,7764776261820181.0,7769787525653552.0,5011263833382.861,0.0,0.0,0.0,0.0,0.0
7.140274938683981,8202979925739869.0,8208273999289909.0,5294073550035.747,0.0,0.0,0.0,0.0,0.0
7.95430243255238,8659430220087689.0,8665018879441141.0,5588659353472.749,0.0,0.0,0.0,0.0,0.0
8.84973267580762,9135221817665242.0,9141117545393450.0,5895727728213.725,0.0,0.0,0.0,0.0,0.0
9.834705943388382,9631484088828950.0,9637700096381008.0,6216007552031.61,0.0,0.0,0.0,0.0,0.0
10.918176537727222,1.0149385268482542e+16,1.0155935521267766e+16,6550252785263.201,0.0,0.0,0.0,0.0,0.0
12.109994191499945,1.0690136402789864e+16,1.0697035647807852e+16,6899245017954.81,0.0,0.0,0.0,0.0,0.0
13.42099361064994,1.1254995148056442e+16,1.1262258943978052e+16,7263795921598.703,0.0,0.0,0.0,0.0,0.0
14.863092971714936,1.184526947244711e+16,1.1852914222085306e+16,7644749638159.76,0.0,0.0,0.0,0.0,0.0
16.44940226888643,1.2462321283538134e+16,1.2470364268659402e+16,8042985121233.317,0.0,0.0,0.0,0.0,0.0
18.194342495775075,1.31075699560976e+16,1.311602937451041e+16,8459418412805.617,0.0,0.0,0.0,0.0,0.0
20.113776745352585,1.3782495637777084e+16,1.3791390642553732e+16,8895004776672.568,0.0,0.0,0.0,0.0,0.0
22.225154419887843,1.4488642021743912e+16,1.449799276223172e+16,9350740487817.217,0.0,0.0,0.0,0.0,0.0
24.54766986187663,1.5227617934783378e+16,1.52374455986407e+16,9827663857294.19,0.0,0.0,0.0,0.0,0.0
27.102436848064297,1.6001096533136464e+16,1.6011423387849646e+16,10326854713166.977,0.0,0.0,0.0,0.0,0.0
29.91268053287073,1.681081008672852e+16,1.6821659517762742e+16,10849431034245.877,0.0,0.0,0.0,0.0,0.0
33.003948586157804,1.7658537293024462e+16,1.7669933833787036e+16,11396540762553.91,0.0,0.0,0.0,0.0,0.0
36.40434344477359,1.8546078932891684e+16,1.8558048278983616e+16,11969346091906.027,0.0,0.0,0.0,0.0,0.0
40.14477778925095,1.9475216732647464e+16,1.9487785729565496e+16,12568996918035.648,0.0,0.0,0.0,0.0,0.0
