t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
0.1,1405356901042544.8,1.6627283363228424e+16,3932847546865173.5,1.1289078915320706e+16,0.0,0.0,0.0,0.355950925957304
0.202,1706993686463098.0,2.4921401936627664e+16,4776982716128456.0,1.3712469617761436e+16,8836387713619.432,69340066547256.42,1036269133283777.2,3610510328730009.0
0.30604000000000003,1810726687343125.5,3.2964719163513516e+16,5067279008313824.0,1.4545818306317246e+16,18937288388704.7,149352867269317.75,2482436135065620.0,8890168870815689.0
0.41216080000000005,1839887712627897.8,4.098176266217044e+16,5148885850662992.0,1.4780082269624056e+16,29154357667426.63,230346605597464.78,4056210965269406.0,1.48971949007212e+16
0.5204040160000001,1843685528539612.2,4.908041922584354e+16,5159513867855525.0,1.4810588307016534e+16,39345281449461.07,311112454858384.75,5658426245387420.0,2.1257747540736604e+16
0.6308120963200001,1839576772382839.5,5.731102529608281e+16,5148015430002684.0,1.4777577448611156e+16,49567497491802.28,392105735992553.06,7264465267118194.0,2.7839717144483572e+16
0.7434283382464002,1833357384514388.8,6.56980984994593e+16,5130610447381731.0,1.4727611911640696e+16,59880067621655.79,473804134023795.06,8873999958536670.0,3.4598834595740364e+16
0.8582969050113283,1826930940204397.5,7.425462407346925e+16,5112626049774609.0,1.4675983809727294e+16,70322077579786.67,556522850823690.8,1.0492398027788516e+16,4.151984031757098e+16
0.9754628431115548,1820928000723565.8,8.29882535537843e+16,5095826845843040.0,1.4627758441732522e+16,80919878542198.78,640473065180118.8,1.2125255334158726e+16,4.859709198760413e+16
1.094972099973786,1815536294840853.8,9.190411338597494e+16,5080738184941525.0,1.458444371163577e+16,91692627709468.56,725807705233860.4,1.3777240024108598e+16,5.582865483750488e+16
1.2168715419732616,1810776004517057.2,1.0100614609196619e+17,5067416541387520.0,1.454620162452329e+16,102654958823326.22,812643421751226.5,1.5452061686387554e+16,6.321439185457622e+16
1.3412089728127268,1806602548218608.5,1.1029777596829944e+17,5055737151469214.0,1.4512673963296376e+16,113818414817058.62,901072198468676.5,1.7152657451921244e+16,7.075521424010822e+16
1.4680331522689813,1802949557551319.2,1.1978224575453363e+17,5045514282306284.0,1.4483327517666452e+16,125192388968074.75,991168888304880.2,1.888138166221398e+16,7.845271145752267e+16
1.597393815314361,1799747709049371.2,1.2946278643182464e+17,5036553931930040.0,1.44576053553145e+16,136784800171407.97,1082996594779066.1,2.064016025486228e+16,8.630893778571797e+16
